timestamp,Infrared to Red Signal Ratio
10/14/22 00:12:31,0
10/14/22 00:13:31,0
10/14/22 00:14:31,-1
10/14/22 00:15:32,13
10/14/22 00:16:32,-2
10/14/22 00:17:32,3
10/14/22 00:18:32,-12
10/14/22 00:19:32,11
10/14/22 00:20:32,43
10/14/22 00:21:33,22
10/14/22 00:22:33,-11
10/14/22 00:23:33,-39
10/14/22 00:24:33,-10
10/14/22 00:25:33,-6
10/14/22 00:26:33,0
10/14/22 00:27:33,-4
10/14/22 00:28:34,22
10/14/22 00:29:34,56
10/14/22 00:30:34,17
10/14/22 00:32:29,0
10/14/22 00:33:29,0
10/14/22 00:34:29,41
10/14/22 00:35:30,0
10/14/22 00:36:30,0
10/14/22 00:37:30,0
10/14/22 00:38:30,46
10/14/22 00:39:30,4
10/14/22 00:40:30,0
10/14/22 00:41:31,0
10/14/22 00:42:31,0
10/14/22 00:43:31,0
10/14/22 00:44:31,0
10/14/22 00:45:34,0
10/14/22 00:46:34,0
10/14/22 00:47:34,0
10/14/22 00:48:34,0
10/14/22 00:49:35,0
10/14/22 00:50:35,0
10/14/22 00:51:35,0
10/14/22 00:52:35,0
10/14/22 00:53:35,0
10/14/22 00:54:35,0
10/14/22 00:55:35,0
10/14/22 00:56:36,0
10/14/22 00:57:36,0
10/14/22 00:58:36,0
10/14/22 00:59:36,0
10/14/22 01:00:38,0
10/14/22 01:01:38,0
10/14/22 01:02:38,0
10/14/22 01:03:38,0
10/14/22 01:04:38,0
10/14/22 01:05:38,0
10/14/22 01:06:38,0
10/14/22 01:07:39,0
10/14/22 01:08:39,0
10/14/22 01:09:39,-51
10/14/22 01:10:39,-4
10/14/22 01:11:39,0
10/14/22 01:12:39,-4
10/14/22 01:13:39,1
10/14/22 01:14:40,8
10/14/22 01:15:40,39
10/14/22 01:16:40,10
10/14/22 01:17:40,7
10/14/22 01:18:40,0
10/14/22 01:19:40,-18
10/14/22 01:20:41,-6
10/14/22 01:21:41,3
10/14/22 01:22:41,-3
10/14/22 01:23:41,0
10/14/22 01:24:41,0
10/14/22 01:25:41,0
10/14/22 01:26:41,0
10/14/22 01:27:42,0
10/14/22 01:28:42,0
10/14/22 01:29:42,0
10/14/22 01:30:42,0
10/14/22 01:31:46,0
10/14/22 01:32:46,0
10/14/22 01:33:47,0
10/14/22 01:34:47,0
10/14/22 01:35:47,0
10/14/22 01:36:47,0
10/14/22 01:37:47,0
10/14/22 01:38:47,0
10/14/22 01:39:47,0
10/14/22 01:40:48,0
10/14/22 01:41:48,0
10/14/22 01:42:48,0
10/14/22 01:43:48,0
10/14/22 01:44:48,0
10/14/22 01:45:48,0
10/14/22 01:46:49,0
10/14/22 01:47:49,0
10/14/22 01:48:49,0
10/14/22 01:49:49,0
10/14/22 01:50:49,0
10/14/22 01:51:49,0
10/14/22 01:52:51,0
10/14/22 01:53:51,0
10/14/22 01:54:51,0
10/14/22 01:55:51,0
10/14/22 01:56:51,0
10/14/22 01:57:51,0
10/14/22 01:58:52,0
10/14/22 01:59:52,0
10/14/22 02:00:52,0
10/14/22 02:01:52,0
10/14/22 02:02:52,-15
10/14/22 02:03:52,6
10/14/22 02:04:52,-3
10/14/22 02:05:53,39
10/14/22 02:06:53,0
10/14/22 02:07:53,0
10/14/22 02:08:53,1
10/14/22 02:09:55,0
10/14/22 02:10:55,0
10/14/22 02:11:55,0
10/14/22 02:12:55,50
10/14/22 02:13:55,0
10/14/22 02:14:55,-25
10/14/22 02:15:56,1
10/14/22 02:16:56,0
10/14/22 02:17:56,0
10/14/22 02:18:56,1
10/14/22 02:19:56,-14
10/14/22 02:20:56,0
10/14/22 02:21:56,0
10/14/22 02:22:57,0
10/14/22 02:23:57,0
10/14/22 02:24:58,0
10/14/22 02:25:59,0
10/14/22 02:26:59,0
10/14/22 02:27:59,0
10/14/22 02:28:59,0
10/14/22 02:29:59,0
10/14/22 02:30:59,0
10/14/22 02:32:00,0
10/14/22 02:33:00,0
10/14/22 02:34:00,0
10/14/22 02:35:00,0
10/14/22 02:36:00,0
10/14/22 02:37:00,0
10/14/22 02:38:00,0
10/14/22 02:39:01,0
10/14/22 02:40:01,0
10/14/22 02:41:01,0
10/14/22 02:42:01,0
10/14/22 02:43:01,0
10/14/22 02:44:01,0
10/14/22 02:45:01,0
10/14/22 02:46:02,0
10/14/22 02:47:02,0
10/14/22 02:48:03,0
10/14/22 02:49:03,0
10/14/22 02:50:04,0
10/14/22 02:51:04,0
10/14/22 02:52:04,0
10/14/22 02:53:04,0
10/14/22 02:54:04,0
10/14/22 02:55:04,0
10/14/22 02:56:04,0
10/14/22 02:57:05,0
10/14/22 02:58:05,0
10/14/22 02:59:05,0
10/14/22 03:00:05,0
10/14/22 03:01:05,0
10/14/22 03:02:05,0
10/14/22 03:03:06,0
10/14/22 03:04:06,0
10/14/22 03:05:07,0
10/14/22 03:06:07,0
10/14/22 03:07:07,0
10/14/22 03:08:07,0
10/14/22 03:09:07,0
10/14/22 03:10:07,0
10/14/22 03:11:07,0
10/14/22 03:12:08,0
10/14/22 03:13:08,-27
10/14/22 03:14:08,-24
10/14/22 03:15:08,51
10/14/22 03:16:08,27
10/14/22 03:17:08,0
10/14/22 03:18:11,18
10/14/22 03:19:11,0
10/14/22 03:20:11,-17
10/14/22 03:21:11,0
10/14/22 03:22:11,0
10/14/22 03:23:12,0
10/14/22 03:24:12,0
10/14/22 03:25:12,0
10/14/22 03:26:12,8
10/14/22 03:27:12,-26
10/14/22 03:28:12,0
10/14/22 03:29:12,0
10/14/22 03:30:13,0
10/14/22 03:31:13,21
10/14/22 03:32:13,0
10/14/22 03:33:17,0
10/14/22 03:34:17,0
10/14/22 03:35:17,0
10/14/22 03:36:17,0
10/14/22 03:37:17,0
10/14/22 03:38:18,9
10/14/22 03:39:18,0
10/14/22 03:40:18,0
10/14/22 03:41:18,9
10/14/22 03:42:18,-32
10/14/22 03:43:18,0
10/14/22 03:44:18,0
10/14/22 03:45:19,0
10/14/22 03:46:19,-43
10/14/22 03:47:19,0
10/14/22 03:48:22,0
10/14/22 03:49:22,0
10/14/22 03:50:22,0
10/14/22 03:51:22,0
10/14/22 03:52:22,0
10/14/22 03:53:23,1
10/14/22 03:54:23,-1
10/14/22 03:55:23,0
10/14/22 03:56:23,0
10/14/22 03:57:23,0
10/14/22 03:58:23,0
10/14/22 03:59:23,0
10/14/22 04:00:24,0
10/14/22 04:01:24,0
10/14/22 04:02:24,0
10/14/22 04:03:27,0
10/14/22 04:04:27,0
10/14/22 04:05:27,0
10/14/22 04:06:27,0
10/14/22 04:07:27,0
10/14/22 04:08:27,0
10/14/22 04:09:28,0
10/14/22 04:10:28,0
10/14/22 04:11:28,0
10/14/22 04:12:28,0
10/14/22 04:13:28,11
10/14/22 04:14:28,0
10/14/22 04:15:28,15
10/14/22 04:16:29,-2
10/14/22 04:17:29,22
10/14/22 04:18:33,-2
10/14/22 04:19:33,-2
10/14/22 04:20:33,-36
10/14/22 04:21:33,4
10/14/22 04:22:33,-12
10/14/22 04:23:33,-1
10/14/22 04:24:33,-19
10/14/22 04:25:34,-7
10/14/22 04:26:34,4
10/14/22 04:27:34,-21
10/14/22 04:28:34,-4
10/14/22 04:29:34,0
10/14/22 04:30:34,-8
10/14/22 04:31:34,-6
10/14/22 04:32:35,0
10/14/22 04:33:37,-19
10/14/22 04:34:37,-2
10/14/22 04:35:37,0
10/14/22 04:36:37,5
10/14/22 04:37:38,21
10/14/22 04:38:38,0
10/14/22 04:39:38,0
10/14/22 04:40:38,-72
10/14/22 04:41:38,-2
10/14/22 04:42:38,5
10/14/22 04:43:38,37
10/14/22 04:44:39,-10
10/14/22 04:45:39,-4
10/14/22 04:46:39,-31
10/14/22 04:47:39,0
10/14/22 04:48:39,-4
10/14/22 04:49:39,0
10/14/22 04:50:39,0
10/14/22 04:51:40,-1
10/14/22 04:52:40,-10
10/14/22 04:53:40,8
10/14/22 04:54:40,13
10/14/22 04:55:40,-3
10/14/22 04:56:40,-1
10/14/22 04:57:41,0
10/14/22 04:58:41,-72
10/14/22 04:59:41,0
10/14/22 05:00:41,0
10/14/22 05:01:41,0
10/14/22 05:02:41,-13
10/14/22 05:03:46,-40
10/14/22 05:04:46,0
10/14/22 05:05:46,0
10/14/22 05:06:46,74
10/14/22 05:07:46,-38
10/14/22 05:08:46,-12
10/14/22 05:09:47,9
10/14/22 05:10:47,28
10/14/22 05:11:47,-4
10/14/22 05:12:47,19
10/14/22 05:13:47,-7
10/14/22 05:14:47,26
10/14/22 05:15:48,13
10/14/22 05:16:48,-4
10/14/22 05:17:48,-2
10/14/22 05:18:51,3
10/14/22 05:19:52,-2
10/14/22 05:20:52,-1
10/14/22 05:21:52,-7
10/14/22 05:22:52,-4
10/14/22 05:23:52,-5
10/14/22 05:24:52,-11
10/14/22 05:25:53,-15
10/14/22 05:26:53,-10
10/14/22 05:27:53,-17
10/14/22 05:28:53,1
10/14/22 05:29:53,-4
10/14/22 05:30:53,0
10/14/22 05:31:53,-59
10/14/22 05:32:54,7
10/14/22 05:33:57,4
10/14/22 05:34:57,-56
10/14/22 05:35:57,-29
10/14/22 05:36:57,-47
10/14/22 05:37:57,-6
10/14/22 05:38:57,-15
10/14/22 05:39:57,-38
10/14/22 05:40:58,-4
10/14/22 05:41:58,-13
10/14/22 05:42:58,-1
10/14/22 05:43:58,0
10/14/22 05:44:58,-13
10/14/22 05:45:58,-9
10/14/22 05:46:58,72
10/14/22 05:47:59,0
10/14/22 05:48:59,0
10/14/22 05:49:59,8
10/14/22 05:50:59,-5
10/14/22 05:51:59,-6
10/14/22 05:52:59,0
10/14/22 05:54:00,-19
10/14/22 05:55:00,0
10/14/22 05:56:00,15
10/14/22 05:57:00,0
10/14/22 05:58:00,-4
10/14/22 05:59:00,-8
10/14/22 06:00:00,0
10/14/22 06:01:01,2
10/14/22 06:02:05,0
10/14/22 06:03:05,0
10/14/22 06:04:05,0
10/14/22 06:05:05,0
10/14/22 06:06:05,0
10/14/22 06:07:05,0
10/14/22 06:08:05,0
10/14/22 06:09:06,0
10/14/22 06:10:06,0
10/14/22 06:11:06,0
10/14/22 06:12:06,0
10/14/22 06:13:06,0
10/14/22 06:14:06,0
10/14/22 06:15:07,0
10/14/22 06:16:07,0
10/14/22 06:17:08,0
10/14/22 06:18:08,0
10/14/22 06:19:08,0
10/14/22 06:20:09,0
10/14/22 06:21:09,0
10/14/22 06:22:09,0
10/14/22 06:23:09,0
10/14/22 06:24:09,0
10/14/22 06:25:09,0
10/14/22 06:26:09,0
10/14/22 06:27:10,0
10/14/22 06:28:10,0
10/14/22 06:29:10,0
10/14/22 06:30:10,0
10/14/22 06:31:10,0
10/14/22 06:32:14,0
10/14/22 06:33:14,0
10/14/22 06:34:14,0
10/14/22 06:35:14,0
10/14/22 06:36:14,0
10/14/22 06:37:14,0
10/14/22 06:38:14,0
10/14/22 06:39:15,0
10/14/22 06:40:15,0
10/14/22 06:41:15,0
10/14/22 06:42:15,0
10/14/22 06:43:15,0
10/14/22 06:44:15,0
10/14/22 06:45:15,0
10/14/22 06:46:16,0
