timestamp,Infrared to Red Signal Ratio
02/19/24 00:02:30,0
02/19/24 00:03:30,0
02/19/24 00:04:30,0
02/19/24 00:05:30,-46
02/19/24 00:06:30,-4
02/19/24 00:07:30,4
02/19/24 00:08:30,29
02/19/24 00:09:31,-20
02/19/24 00:10:31,0
02/19/24 00:11:31,33
02/19/24 00:12:31,-7
02/19/24 00:13:31,-64
02/19/24 00:14:31,-1
02/19/24 00:15:31,-42
02/19/24 00:16:31,-77
02/19/24 00:17:31,-63
02/19/24 00:18:31,-68
02/19/24 00:19:31,-24
02/19/24 00:20:31,-38
02/19/24 00:21:31,-95
02/19/24 00:22:31,-78
02/19/24 00:23:31,0
02/19/24 00:24:32,-8
02/19/24 00:25:32,27
02/19/24 00:26:32,0
02/19/24 00:27:32,32
02/19/24 00:28:32,-57
02/19/24 00:29:32,-71
02/19/24 00:30:32,-7
02/19/24 00:31:32,4
02/19/24 00:32:32,-43
02/19/24 00:33:32,-75
02/19/24 00:34:32,-69
02/19/24 00:35:32,26
02/19/24 00:36:32,0
02/19/24 00:37:32,0
02/19/24 00:38:32,-1
02/19/24 00:39:32,52
02/19/24 00:40:32,0
02/19/24 00:41:32,30
02/19/24 00:42:32,35
02/19/24 00:43:32,-49
02/19/24 00:44:32,0
02/19/24 00:45:32,17
02/19/24 00:46:32,0
02/19/24 00:47:32,-23
02/19/24 00:48:32,-37
02/19/24 00:49:32,-63
02/19/24 00:50:32,-23
02/19/24 00:51:32,-13
02/19/24 00:52:32,0
02/19/24 00:53:32,-3
02/19/24 00:54:32,4
02/19/24 00:55:32,0
02/19/24 00:56:32,26
02/19/24 00:57:32,-2
02/19/24 00:58:32,0
02/19/24 00:59:32,-58
02/19/24 01:00:32,-15
02/19/24 01:01:32,-50
02/19/24 01:02:32,-2
02/19/24 01:03:32,13
02/19/24 01:04:32,-27
02/19/24 01:05:32,-22
02/19/24 01:06:32,-1
02/19/24 01:07:32,37
02/19/24 01:08:32,6
02/19/24 01:09:31,0
02/19/24 01:10:31,0
02/19/24 01:11:31,0
02/19/24 01:12:31,0
02/19/24 01:13:31,0
02/19/24 01:14:31,0
02/19/24 01:15:31,0
02/19/24 01:16:31,0
02/19/24 01:17:31,0
02/19/24 01:18:31,0
02/19/24 01:19:31,0
02/19/24 01:20:31,0
02/19/24 01:21:31,0
02/19/24 01:22:31,0
02/19/24 01:23:31,0
02/19/24 01:24:31,0
02/19/24 01:25:31,0
02/19/24 01:26:31,0
02/19/24 01:27:31,0
02/19/24 01:28:31,0
02/19/24 01:29:31,0
02/19/24 01:30:31,0
02/19/24 01:31:31,0
02/19/24 01:32:31,0
02/19/24 01:33:31,0
02/19/24 01:34:31,0
02/19/24 01:35:31,0
02/19/24 01:36:31,0
02/19/24 01:37:31,0
02/19/24 01:38:31,0
02/19/24 01:39:31,0
02/19/24 01:40:31,0
02/19/24 01:41:31,0
02/19/24 01:42:31,0
02/19/24 01:43:31,0
02/19/24 01:44:31,0
02/19/24 01:45:31,0
02/19/24 01:46:31,0
02/19/24 01:47:31,0
02/19/24 01:48:31,0
02/19/24 01:49:31,0
02/19/24 01:50:31,0
02/19/24 01:51:31,0
02/19/24 01:52:31,0
02/19/24 01:53:31,0
02/19/24 01:54:31,0
02/19/24 01:55:31,0
02/19/24 01:56:31,0
02/19/24 01:57:31,0
02/19/24 01:58:31,0
02/19/24 01:59:31,0
02/19/24 02:00:31,0
02/19/24 02:01:31,0
02/19/24 02:02:31,0
02/19/24 02:03:31,0
02/19/24 02:04:31,0
02/19/24 02:05:31,20
02/19/24 02:06:31,8
02/19/24 02:07:31,2
02/19/24 02:08:31,4
02/19/24 02:09:31,-12
02/19/24 02:10:32,69
02/19/24 02:11:32,0
02/19/24 02:12:32,-1
02/19/24 02:13:32,-4
02/19/24 02:14:32,0
02/19/24 02:15:32,4
02/19/24 02:16:32,-3
02/19/24 02:17:32,-1
02/19/24 02:18:32,0
02/19/24 02:19:32,0
02/19/24 02:20:32,-4
02/19/24 02:21:32,0
02/19/24 02:22:32,0
02/19/24 02:23:32,0
02/19/24 02:24:32,-13
02/19/24 02:25:32,-6
02/19/24 02:26:32,-15
02/19/24 02:27:32,-4
02/19/24 02:28:32,31
02/19/24 02:29:32,-34
02/19/24 02:30:32,0
02/19/24 02:31:32,0
02/19/24 02:32:32,85
02/19/24 02:33:32,0
02/19/24 02:34:32,50
02/19/24 02:35:32,1
02/19/24 02:36:32,0
02/19/24 02:37:32,-4
02/19/24 02:38:32,0
02/19/24 02:39:32,4
02/19/24 02:40:31,3
02/19/24 02:41:31,32
02/19/24 02:42:31,0
