timestamp,Infrared to Red Signal Ratio
08/19/21 00:00:31,4
08/19/21 00:01:31,-17
08/19/21 00:02:31,0
08/19/21 00:03:31,0
08/19/21 00:04:32,9
08/19/21 00:05:31,0
08/19/21 00:06:31,37
08/19/21 00:07:31,16
08/19/21 00:08:31,-8
08/19/21 00:09:31,5
08/19/21 00:10:31,-8
08/19/21 00:11:31,21
08/19/21 00:12:32,0
08/19/21 00:13:32,0
08/19/21 00:14:32,0
08/19/21 00:15:32,0
08/19/21 00:16:32,0
08/19/21 00:17:32,0
08/19/21 00:18:33,0
08/19/21 00:19:33,5
08/19/21 00:20:33,0
08/19/21 00:21:33,0
08/19/21 00:22:36,0
08/19/21 00:23:36,0
08/19/21 00:24:36,0
08/19/21 00:25:36,0
08/19/21 00:26:37,0
08/19/21 00:27:37,0
08/19/21 00:28:37,0
08/19/21 00:29:37,0
08/19/21 00:30:37,0
08/19/21 00:31:37,15
08/19/21 00:32:38,0
08/19/21 00:33:38,0
08/19/21 00:34:38,0
08/19/21 00:35:38,0
08/19/21 00:36:38,0
08/19/21 00:37:38,0
08/19/21 00:38:38,0
08/19/21 00:39:39,0
08/19/21 00:40:39,0
08/19/21 00:41:39,0
08/19/21 00:42:39,0
08/19/21 00:43:39,0
08/19/21 00:44:39,-23
08/19/21 00:45:39,-5
08/19/21 00:46:40,0
08/19/21 00:47:40,3
08/19/21 00:48:40,-4
08/19/21 00:49:40,0
08/19/21 00:50:40,0
08/19/21 00:51:40,0
08/19/21 00:52:41,-2
08/19/21 00:53:41,-2
08/19/21 00:54:41,0
08/19/21 02:21:32,0
08/19/21 02:22:32,0
08/19/21 02:23:32,-6
08/19/21 02:24:39,0
08/19/21 02:25:39,-14
08/19/21 02:26:39,0
08/19/21 02:27:39,-30
08/19/21 02:28:39,-43
08/19/21 02:29:39,13
08/19/21 02:30:39,0
08/19/21 02:31:40,-27
08/19/21 02:32:40,-23
08/19/21 02:33:40,-40
08/19/21 02:34:40,8
08/19/21 02:35:40,13
08/19/21 02:36:40,-11
08/19/21 02:37:40,-4
08/19/21 02:38:41,-22
08/19/21 02:39:41,-10
08/19/21 02:40:41,0
08/19/21 02:41:41,-5
08/19/21 02:42:41,4
08/19/21 02:43:41,0
08/19/21 02:45:00,-27
08/19/21 02:46:00,26
08/19/21 02:47:00,-6
08/19/21 02:48:00,-2
08/19/21 02:49:00,0
08/19/21 02:50:00,-21
08/19/21 02:51:00,0
08/19/21 02:52:01,5
08/19/21 02:53:01,0
08/19/21 02:54:01,-4
08/19/21 02:55:01,-1
08/19/21 02:56:01,-7
08/19/21 02:57:01,0
08/19/21 02:58:02,8
08/19/21 02:59:02,11
08/19/21 03:00:02,29
08/19/21 03:01:02,0
08/19/21 03:02:02,-33
08/19/21 03:03:02,4
08/19/21 03:04:02,0
08/19/21 03:05:03,1
08/19/21 03:06:03,3
08/19/21 03:07:03,0
08/19/21 03:08:03,-8
08/19/21 03:09:03,-29
08/19/21 03:10:03,0
08/19/21 03:11:03,0
08/19/21 03:12:04,4
08/19/21 03:13:04,21
08/19/21 03:14:04,8
08/19/21 03:15:04,-18
08/19/21 03:16:04,-2
08/19/21 03:17:04,-30
08/19/21 03:18:04,0
08/19/21 03:19:05,0
08/19/21 03:20:05,-4
08/19/21 03:21:05,34
08/19/21 03:22:05,0
08/19/21 03:23:05,0
08/19/21 03:24:05,0
08/19/21 03:25:06,0
08/19/21 03:26:06,-61
08/19/21 03:27:06,-59
08/19/21 03:28:06,-17
08/19/21 03:29:06,-1
08/19/21 03:30:06,4
08/19/21 03:31:06,82
08/19/21 03:32:07,-3
08/19/21 03:33:07,25
08/19/21 03:34:07,-49
08/19/21 03:35:07,21
08/19/21 03:36:07,-18
08/19/21 03:37:07,0
08/19/21 03:38:08,-37
08/19/21 03:39:08,13
08/19/21 03:40:08,41
08/19/21 03:41:08,1
08/19/21 03:42:08,43
08/19/21 03:43:08,0
08/19/21 03:44:08,20
08/19/21 03:45:09,0
08/19/21 03:46:09,-6
08/19/21 03:47:09,-2
08/19/21 03:48:09,0
08/19/21 03:49:09,0
08/19/21 03:50:09,0
08/19/21 03:51:09,-40
08/19/21 03:52:10,8
08/19/21 03:53:10,-3
08/19/21 03:54:10,-29
08/19/21 03:55:10,-20
08/19/21 03:56:10,-8
08/19/21 03:57:10,-9
08/19/21 03:58:11,-13
08/19/21 03:59:11,-2
08/19/21 04:00:11,-10
08/19/21 04:01:11,0
08/19/21 04:02:11,0
08/19/21 04:03:11,0
08/19/21 04:04:11,-17
08/19/21 04:05:12,0
08/19/21 04:06:12,10
08/19/21 04:07:12,-29
08/19/21 04:08:12,19
08/19/21 04:09:12,-32
08/19/21 04:10:12,-81
08/19/21 04:11:12,-22
08/19/21 04:12:13,-13
08/19/21 04:13:13,-19
08/19/21 04:14:13,4
08/19/21 04:15:13,0
08/19/21 04:16:13,-8
08/19/21 04:17:13,0
08/19/21 04:18:14,-43
08/19/21 04:19:14,6
08/19/21 04:20:14,0
08/19/21 04:21:14,12
08/19/21 04:22:14,0
08/19/21 04:23:14,0
08/19/21 04:24:14,0
08/19/21 04:25:15,-34
08/19/21 04:26:15,-14
08/19/21 04:27:15,0
08/19/21 04:28:15,33
08/19/21 04:29:15,-8
08/19/21 04:30:15,-27
08/19/21 04:31:15,3
08/19/21 04:32:16,0
08/19/21 04:33:16,-14
08/19/21 04:34:16,-12
08/19/21 04:35:16,0
08/19/21 04:36:16,0
