timestamp,Infrared to Red Signal Ratio
09/26/20 02:12:31,4
09/26/20 02:13:31,0
09/26/20 02:14:31,-3
09/26/20 02:15:31,-6
09/26/20 02:16:31,-1
09/26/20 02:23:31,0
09/26/20 02:24:31,-1
09/26/20 02:25:31,-1
09/26/20 02:26:31,-1
09/26/20 02:27:31,-1
09/26/20 02:28:32,2
09/26/20 02:29:32,0
09/26/20 02:30:32,-1
09/26/20 02:31:32,0
09/26/20 02:32:32,7
09/26/20 02:33:32,-1
09/26/20 02:34:32,5
09/26/20 02:35:33,0
09/26/20 02:36:33,-2
09/26/20 02:37:33,-1
09/26/20 02:38:33,-1
09/26/20 02:39:33,-1
09/26/20 02:40:33,3
09/26/20 02:41:33,-3
09/26/20 02:42:34,7
09/26/20 02:43:34,3
09/26/20 02:44:34,-6
09/26/20 02:45:34,-1
09/26/20 02:46:34,0
09/26/20 02:47:34,0
09/26/20 02:48:35,3
09/26/20 02:49:35,2
09/26/20 02:50:35,8
09/26/20 02:51:35,-8
09/26/20 02:52:35,-1
09/26/20 02:53:35,1
09/26/20 02:54:35,-1
09/26/20 02:55:36,-7
09/26/20 02:56:36,1
09/26/20 02:57:36,0
09/26/20 02:58:36,10
09/26/20 02:59:36,0
09/26/20 03:00:36,4
09/26/20 03:01:36,-1
09/26/20 03:02:37,6
09/26/20 03:03:37,3
09/26/20 03:04:37,11
09/26/20 03:05:37,6
09/26/20 03:06:37,18
09/26/20 03:07:37,10
09/26/20 03:08:38,3
09/26/20 03:09:38,1
09/26/20 03:10:38,10
09/26/20 03:11:38,0
09/26/20 03:12:38,6
09/26/20 03:13:38,11
09/26/20 03:14:38,0
09/26/20 03:15:39,13
09/26/20 03:16:39,2
09/26/20 03:17:39,11
09/26/20 03:18:39,16
09/26/20 03:19:39,-7
09/26/20 03:20:39,6
09/26/20 03:21:39,22
09/26/20 03:22:40,11
09/26/20 03:23:40,2
09/26/20 03:24:40,-55
09/26/20 03:25:40,4
09/26/20 03:26:40,3
09/26/20 03:27:40,-32
09/26/20 03:28:41,-38
09/26/20 03:29:41,-1
09/26/20 03:30:41,-12
09/26/20 03:31:41,-32
09/26/20 03:32:41,-26
09/26/20 03:33:41,-5
09/26/20 03:34:41,-1
09/26/20 03:35:42,-29
09/26/20 03:36:42,0
09/26/20 03:37:42,34
09/26/20 03:38:42,-1
09/26/20 03:39:42,19
09/26/20 03:40:42,4
09/26/20 03:41:42,-1
09/26/20 03:42:43,-11
09/26/20 03:43:43,-18
09/26/20 03:44:43,-26
09/26/20 03:45:43,-9
09/26/20 03:46:43,-17
09/26/20 03:47:43,-4
09/26/20 03:48:44,-3
09/26/20 03:49:44,-5
09/26/20 03:50:44,-7
09/26/20 03:51:44,11
09/26/20 03:52:44,1
09/26/20 03:53:44,16
09/26/20 03:54:44,-7
09/26/20 03:55:45,8
09/26/20 03:56:45,-20
09/26/20 03:57:45,28
09/26/20 03:58:45,9
09/26/20 03:59:45,-1
09/26/20 04:00:45,-1
09/26/20 04:01:45,-50
09/26/20 04:02:46,-14
09/26/20 04:03:46,0
09/26/20 04:04:46,6
09/26/20 04:05:46,1
09/26/20 04:06:46,-1
09/26/20 04:07:46,0
09/26/20 04:08:47,4
09/26/20 04:09:47,-1
09/26/20 04:10:47,-1
09/26/20 04:11:47,0
09/26/20 04:12:47,-1
09/26/20 04:13:47,-16
09/26/20 04:14:47,-3
09/26/20 04:15:48,-2
09/26/20 04:16:48,-6
09/26/20 04:17:48,9
09/26/20 04:18:48,-1
09/26/20 04:19:48,-5
09/26/20 04:20:48,-13
09/26/20 04:21:48,1
09/26/20 04:22:49,0
09/26/20 04:23:49,5
09/26/20 04:24:49,2
09/26/20 04:25:49,-4
09/26/20 04:26:49,-2
09/26/20 04:27:49,-1
09/26/20 04:28:50,0
09/26/20 04:29:50,1
09/26/20 04:30:50,-1
09/26/20 04:31:50,-5
09/26/20 04:32:50,3
09/26/20 04:33:50,0
09/26/20 04:34:50,-16
09/26/20 04:35:51,-4
09/26/20 04:36:51,1
09/26/20 04:37:51,2
09/26/20 04:38:51,16
09/26/20 04:39:51,7
09/26/20 04:40:51,2
09/26/20 04:41:51,-2
09/26/20 04:42:52,-2
09/26/20 04:43:52,-1
09/26/20 04:44:52,0
09/26/20 04:45:52,0
09/26/20 04:46:52,-1
09/26/20 04:47:52,3
09/26/20 04:48:53,-1
09/26/20 04:49:53,0
09/26/20 04:50:53,3
09/26/20 04:51:53,-1
09/26/20 04:52:53,-8
09/26/20 04:53:53,-8
09/26/20 04:54:53,-1
09/26/20 04:55:54,2
09/26/20 04:56:54,-1
09/26/20 04:57:54,10
09/26/20 04:58:54,-1
09/26/20 04:59:54,-1
09/26/20 05:00:54,-1
09/26/20 05:01:54,-2
09/26/20 05:02:55,-2
09/26/20 05:03:55,0
09/26/20 05:04:55,0
09/26/20 05:05:55,1
09/26/20 05:06:55,-1
09/26/20 05:07:55,-3
09/26/20 05:08:56,-2
09/26/20 05:09:56,0
09/26/20 05:10:56,0
09/26/20 05:11:56,-32
09/26/20 05:12:56,-15
09/26/20 05:13:56,-19
09/26/20 05:14:56,-34
