timestamp,Infrared to Red Signal Ratio
08/28/21 02:24:32,27
08/28/21 02:25:32,5
08/28/21 02:26:32,-3
08/28/21 02:27:32,-48
08/28/21 02:28:32,-26
08/28/21 02:29:37,-45
08/28/21 02:30:37,0
08/28/21 02:31:37,36
08/28/21 02:32:37,59
08/28/21 02:33:37,19
08/28/21 02:35:30,21
08/28/21 02:36:30,0
08/28/21 02:37:30,8
08/28/21 02:38:31,-3
08/28/21 02:39:31,-11
08/28/21 02:40:31,0
08/28/21 02:41:31,0
08/28/21 02:42:32,0
08/28/21 02:43:32,18
08/28/21 02:44:32,56
08/28/21 02:45:32,-8
08/28/21 02:46:32,-8
08/28/21 02:47:32,4
08/28/21 02:48:33,-12
08/28/21 02:49:33,34
08/28/21 02:50:33,38
08/28/21 02:51:33,16
08/28/21 02:52:33,56
08/28/21 02:53:33,4
08/28/21 02:54:33,19
08/28/21 02:55:33,-23
08/28/21 02:56:33,11
08/28/21 02:57:33,50
08/28/21 02:58:33,29
08/28/21 02:59:33,0
08/28/21 03:00:34,-30
08/28/21 03:01:34,-1
08/28/21 03:02:34,27
08/28/21 03:03:34,-34
08/28/21 03:04:34,-6
08/28/21 03:05:34,-51
08/28/21 03:06:34,-21
08/28/21 03:07:35,-56
08/28/21 03:08:35,-60
08/28/21 03:09:38,-2
08/28/21 03:10:38,22
08/28/21 03:11:38,-51
08/28/21 03:12:38,-16
08/28/21 03:13:38,-31
08/28/21 03:14:38,-24
08/28/21 03:15:38,2
08/28/21 03:16:39,-19
08/28/21 03:17:39,-13
08/28/21 03:18:39,6
08/28/21 03:19:39,-4
08/28/21 03:20:39,2
08/28/21 03:21:39,7
08/28/21 03:22:40,-7
08/28/21 03:23:40,0
08/28/21 03:24:39,0
08/28/21 03:25:40,-18
08/28/21 03:26:42,11
08/28/21 03:27:42,-1
08/28/21 03:28:43,-35
08/28/21 03:29:43,1
08/28/21 03:30:43,-21
08/28/21 03:31:43,-10
08/28/21 03:32:43,0
08/28/21 03:33:43,-4
08/28/21 03:34:44,-38
08/28/21 03:42:32,39
08/28/21 03:43:32,0
08/28/21 03:44:32,86
08/28/21 03:45:33,0
08/28/21 03:46:33,13
08/28/21 03:47:33,-47
08/28/21 03:48:33,-1
08/28/21 03:49:33,-3
08/28/21 03:50:33,-63
08/28/21 03:51:33,7
08/28/21 03:52:34,20
08/28/21 03:53:37,-13
08/28/21 03:54:37,9
08/28/21 03:55:37,-78
08/28/21 03:56:37,-17
08/28/21 03:57:37,1
08/28/21 03:58:38,0
08/28/21 03:59:38,-1
08/28/21 04:00:38,37
08/28/21 04:01:38,-10
08/28/21 04:02:38,0
08/28/21 04:03:38,-28
08/28/21 04:04:38,-34
08/28/21 04:05:39,-7
08/28/21 04:06:39,2
08/28/21 04:07:39,-4
08/28/21 04:08:39,-23
08/28/21 04:09:39,-23
08/28/21 04:10:39,-17
08/28/21 04:11:39,33
08/28/21 04:12:40,8
08/28/21 04:13:40,-42
08/28/21 04:14:40,0
08/28/21 04:15:40,5
08/28/21 04:16:40,-4
08/28/21 04:17:40,0
08/28/21 04:18:41,1
08/28/21 04:19:41,0
08/28/21 04:20:41,8
08/28/21 04:21:41,0
08/28/21 04:22:41,-50
08/28/21 04:23:41,-15
08/28/21 04:24:41,-13
08/28/21 04:25:42,-73
08/28/21 04:26:42,-20
08/28/21 04:27:42,-82
08/28/21 04:28:42,-12
08/28/21 04:29:42,-7
08/28/21 04:30:42,0
08/28/21 04:31:42,-21
08/28/21 04:32:43,-14
08/28/21 04:33:43,8
08/28/21 04:34:43,-8
08/28/21 04:35:43,2
08/28/21 04:36:43,-3
08/28/21 04:37:43,31
08/28/21 04:38:44,0
08/28/21 04:39:44,-33
08/28/21 04:40:44,-3
08/28/21 04:41:44,29
08/28/21 04:42:44,47
08/28/21 04:43:44,9
08/28/21 04:44:44,0
08/28/21 04:45:45,0
08/28/21 04:46:45,5
08/28/21 04:47:45,-46
08/28/21 04:48:45,2
08/28/21 04:49:45,3
08/28/21 04:50:45,31
08/28/21 04:51:45,21
08/28/21 04:52:46,0
08/28/21 04:53:46,0
08/28/21 04:54:46,-13
08/28/21 04:55:46,3
08/28/21 04:56:46,-5
08/28/21 04:57:46,-14
08/28/21 04:58:47,-19
08/28/21 04:59:47,5
08/28/21 05:00:47,20
08/28/21 05:01:47,0
08/28/21 05:02:47,38
08/28/21 05:03:47,23
08/28/21 05:04:47,0
08/28/21 05:05:48,8
08/28/21 05:06:48,-34
08/28/21 05:07:48,-3
08/28/21 05:08:48,0
08/28/21 05:09:48,28
08/28/21 05:10:48,8
08/28/21 05:11:48,13
08/28/21 05:12:49,3
08/28/21 05:13:49,22
08/28/21 05:14:51,6
08/28/21 05:15:51,6
08/28/21 05:16:51,0
08/28/21 05:17:51,2
08/28/21 05:18:51,-18
08/28/21 05:19:51,13
08/28/21 05:20:52,14
08/28/21 05:21:52,19
08/28/21 05:22:52,2
08/28/21 05:23:52,37
08/28/21 05:24:52,2
08/28/21 05:25:52,34
08/28/21 05:26:52,-11
08/28/21 05:27:53,0
08/28/21 05:28:53,0
08/28/21 05:29:55,0
08/28/21 05:30:55,-1
08/28/21 05:31:55,2
08/28/21 05:32:55,3
08/28/21 05:33:55,0
08/28/21 05:34:56,1
08/28/21 05:35:56,-2
08/28/21 05:36:56,-1
08/28/21 05:37:56,1
08/28/21 05:38:56,-47
08/28/21 05:39:56,-44
08/28/21 05:40:56,-47
08/28/21 05:41:57,-44
08/28/21 05:42:58,0
08/28/21 05:43:58,6
08/28/21 05:44:58,-4
08/28/21 05:45:59,-1
08/28/21 05:46:59,-32
08/28/21 05:47:59,-17
08/28/21 05:48:59,6
08/28/21 05:49:59,-12
08/28/21 05:50:59,-3
08/28/21 05:51:59,12
08/28/21 05:53:00,17
08/28/21 05:54:00,8
08/28/21 05:55:00,12
08/28/21 05:56:00,-8
08/28/21 05:57:00,-21
08/28/21 05:58:59,-16
08/28/21 05:59:59,6
08/28/21 06:00:59,0
08/28/21 06:02:00,0
08/28/21 06:03:00,0
08/28/21 06:04:00,0
08/28/21 06:05:00,-1
08/28/21 06:06:00,-47
08/28/21 06:07:00,0
08/28/21 06:08:01,-2
08/28/21 06:09:01,8
08/28/21 06:10:01,7
08/28/21 06:11:01,0
08/28/21 06:12:01,-10
08/28/21 06:13:01,38
08/28/21 06:14:03,0
08/28/21 06:15:03,0
08/28/21 06:16:03,-12
08/28/21 06:17:04,0
08/28/21 06:18:04,-5
08/28/21 06:19:04,2
08/28/21 06:20:04,0
08/28/21 06:21:04,0
08/28/21 06:22:04,-1
08/28/21 06:23:04,53
08/28/21 06:24:05,1
08/28/21 06:25:05,0
08/28/21 06:26:05,25
08/28/21 06:27:05,-7
08/28/21 06:28:05,-7
08/28/21 06:29:07,-1
08/28/21 06:30:07,0
08/28/21 06:31:08,-17
08/28/21 06:32:08,9
08/28/21 06:33:08,4
08/28/21 06:34:08,0
08/28/21 06:35:08,2
08/28/21 06:36:08,-17
08/28/21 06:37:08,16
08/28/21 06:38:09,0
08/28/21 06:39:09,0
08/28/21 06:40:09,-8
08/28/21 06:41:09,0
08/28/21 06:42:09,-7
08/28/21 06:43:09,13
08/28/21 06:44:09,0
08/28/21 06:45:09,22
08/28/21 06:46:09,0
08/28/21 06:47:10,-4
08/28/21 06:48:10,0
08/28/21 06:49:10,-28
08/28/21 06:50:10,-3
08/28/21 06:51:10,8
08/28/21 06:52:10,0
08/28/21 06:53:11,0
08/28/21 06:54:11,0
08/28/21 06:55:11,0
08/28/21 06:56:11,0
08/28/21 06:57:11,0
08/28/21 06:58:11,0
08/28/21 06:59:11,0
08/28/21 07:00:17,0
08/28/21 07:01:17,0
08/28/21 07:02:17,0
08/28/21 07:03:17,0
08/28/21 07:04:17,-37
08/28/21 07:05:17,-11
08/28/21 07:06:17,0
08/28/21 07:07:18,0
08/28/21 07:08:18,0
08/28/21 07:09:18,0
08/28/21 07:10:18,0
08/28/21 07:11:18,0
08/28/21 07:12:18,0
08/28/21 07:13:18,0
08/28/21 07:14:19,-60
08/28/21 07:15:19,-66
08/28/21 07:16:19,-51
08/28/21 07:17:19,-12
08/28/21 07:18:19,-69
08/28/21 07:19:21,0
08/28/21 07:20:21,-3
08/28/21 07:21:21,0
08/28/21 07:22:21,0
08/28/21 07:23:21,45
08/28/21 07:24:22,0
08/28/21 07:25:22,2
08/28/21 07:26:22,-14
08/28/21 07:27:24,47
08/28/21 07:28:24,33
08/28/21 07:29:25,7
08/28/21 07:30:25,6
08/28/21 07:31:25,8
08/28/21 07:32:25,3
08/28/21 07:33:25,26
08/28/21 07:34:25,0
08/28/21 07:35:26,27
08/28/21 07:36:26,-5
08/28/21 07:37:26,7
08/28/21 07:38:26,8
08/28/21 07:39:26,2
08/28/21 07:40:26,2
08/28/21 07:41:26,4
08/28/21 07:42:26,-27
08/28/21 07:43:26,2
08/28/21 07:44:26,1
08/28/21 07:45:26,10
08/28/21 07:46:27,-14
08/28/21 07:47:27,0
08/28/21 07:48:27,1
08/28/21 07:49:27,1
08/28/21 07:50:27,4
08/28/21 07:51:27,0
08/28/21 07:52:28,-2
08/28/21 07:53:28,2
08/28/21 07:54:28,0
08/28/21 07:55:28,-3
08/28/21 07:56:28,-41
08/28/21 07:57:28,0
08/28/21 07:58:32,0
08/28/21 07:59:34,-13
08/28/21 08:00:34,15
08/28/21 08:01:34,-21
08/28/21 08:02:35,0
08/28/21 08:03:35,0
08/28/21 08:04:35,53
08/28/21 08:05:35,3
08/28/21 08:06:35,-8
08/28/21 08:07:35,-45
08/28/21 08:08:35,28
08/28/21 08:09:36,-82
08/28/21 08:10:36,0
08/28/21 08:11:36,75
08/28/21 08:12:36,-47
08/28/21 08:13:36,17
08/28/21 08:14:36,0
08/28/21 08:15:36,-19
08/28/21 08:16:36,13
08/28/21 08:17:36,6
08/28/21 08:18:36,0
08/28/21 08:19:36,-6
08/28/21 08:20:36,-14
08/28/21 08:21:37,-4
08/28/21 08:22:37,-9
08/28/21 08:23:37,0
08/28/21 08:24:40,0
08/28/21 08:25:41,0
08/28/21 08:26:41,0
08/28/21 08:27:41,0
08/28/21 08:28:41,0
08/28/21 08:29:41,0
08/28/21 08:30:41,0
08/28/21 08:31:41,0
08/28/21 08:32:42,0
08/28/21 08:33:42,-21
08/28/21 08:34:42,-43
08/28/21 08:35:42,4
08/28/21 08:36:42,0
08/28/21 08:37:42,78
08/28/21 08:38:43,23
08/28/21 08:39:45,6
08/28/21 08:40:45,47
08/28/21 08:41:45,29
08/28/21 08:42:45,2
08/28/21 08:43:45,9
08/28/21 08:44:45,57
08/28/21 08:45:46,-4
08/28/21 08:46:46,0
08/28/21 08:47:46,35
08/28/21 08:48:46,59
08/28/21 08:49:46,43
