timestamp,Infrared to Red Signal Ratio
07/14/23 00:00:36,0
07/14/23 00:01:36,16
07/14/23 00:02:36,30
07/14/23 00:03:36,15
07/14/23 00:04:36,6
07/14/23 00:05:36,-4
07/14/23 00:06:37,-52
07/14/23 00:07:37,-19
07/14/23 00:08:37,2
07/14/23 00:09:37,-23
07/14/23 00:10:37,0
07/14/23 00:11:37,0
07/14/23 00:12:37,0
07/14/23 00:13:37,-1
07/14/23 00:14:37,7
07/14/23 00:15:37,3
07/14/23 00:16:37,-7
07/14/23 00:17:37,-1
07/14/23 00:18:37,0
07/14/23 00:19:37,-8
07/14/23 00:20:37,-4
07/14/23 00:21:40,23
07/14/23 00:22:40,25
07/14/23 00:23:40,-12
07/14/23 00:24:40,38
07/14/23 00:25:40,11
07/14/23 00:26:40,-4
07/14/23 00:27:40,0
07/14/23 00:28:40,-4
07/14/23 00:29:40,-7
07/14/23 00:30:40,2
07/14/23 00:31:40,36
07/14/23 00:32:40,0
07/14/23 00:33:40,49
07/14/23 00:34:40,0
07/14/23 00:35:40,0
07/14/23 00:36:40,-4
07/14/23 00:37:40,30
07/14/23 00:38:40,0
07/14/23 00:39:40,-5
07/14/23 00:40:40,0
07/14/23 00:41:40,18
07/14/23 00:42:40,-8
07/14/23 00:43:40,-11
07/14/23 00:44:40,23
07/14/23 00:45:40,-2
07/14/23 00:46:40,0
07/14/23 00:47:40,30
07/14/23 00:48:40,-5
07/14/23 00:49:40,-14
07/14/23 00:50:40,-9
07/14/23 00:51:42,5
07/14/23 00:52:42,-9
07/14/23 00:53:42,16
07/14/23 00:54:42,-5
07/14/23 00:55:42,4
07/14/23 00:56:42,0
07/14/23 00:57:42,0
07/14/23 00:58:42,-4
07/14/23 00:59:42,21
07/14/23 01:00:42,2
07/14/23 01:01:42,-14
07/14/23 01:02:42,21
07/14/23 01:03:42,8
07/14/23 01:04:42,-60
07/14/23 01:05:42,-12
07/14/23 01:06:45,0
07/14/23 01:07:45,-21
07/14/23 01:08:45,37
07/14/23 01:09:45,-17
07/14/23 01:10:45,0
07/14/23 01:11:45,31
07/14/23 01:12:45,-31
07/14/23 01:13:45,-13
07/14/23 01:14:45,-13
07/14/23 01:15:45,30
07/14/23 01:16:45,-4
07/14/23 01:17:45,0
07/14/23 01:18:45,-12
07/14/23 01:19:45,0
07/14/23 01:20:45,-2
07/14/23 01:21:47,-8
07/14/23 01:22:47,-38
07/14/23 01:23:47,-2
07/14/23 01:24:47,-23
07/14/23 01:25:47,0
07/14/23 01:26:47,-12
07/14/23 01:27:47,-1
07/14/23 01:28:47,-18
07/14/23 01:29:47,-31
07/14/23 01:30:47,4
07/14/23 01:31:47,2
07/14/23 01:32:47,-39
07/14/23 01:33:47,-23
07/14/23 01:34:47,-20
07/14/23 01:35:47,0
07/14/23 01:36:49,13
07/14/23 01:37:49,8
07/14/23 01:38:49,-39
07/14/23 01:39:49,0
07/14/23 01:40:49,-18
07/14/23 01:41:49,-4
07/14/23 01:42:49,-4
07/14/23 01:43:49,-1
07/14/23 01:44:49,0
07/14/23 01:45:49,13
07/14/23 01:46:49,0
07/14/23 01:47:49,6
07/14/23 01:48:49,0
07/14/23 01:49:49,52
07/14/23 01:50:49,0
07/14/23 01:51:52,0
07/14/23 01:52:52,0
07/14/23 01:53:52,0
07/14/23 01:54:52,0
07/14/23 01:55:52,0
07/14/23 01:56:52,0
07/14/23 01:57:52,0
07/14/23 01:58:52,0
07/14/23 01:59:52,0
07/14/23 02:00:52,13
07/14/23 02:01:52,0
07/14/23 02:02:52,-4
07/14/23 02:03:52,0
07/14/23 02:04:52,1
07/14/23 02:05:52,31
07/14/23 02:06:53,-2
07/14/23 02:07:53,0
07/14/23 02:08:53,0
07/14/23 02:09:53,0
07/14/23 02:10:53,0
07/14/23 02:11:53,0
07/14/23 02:12:53,0
07/14/23 02:13:53,0
07/14/23 02:14:53,0
07/14/23 02:15:53,0
07/14/23 02:16:53,0
07/14/23 02:17:53,0
07/14/23 02:18:53,15
07/14/23 02:19:53,4
07/14/23 02:20:53,0
07/14/23 02:21:53,-18
07/14/23 02:22:53,-15
07/14/23 02:23:53,0
07/14/23 02:24:53,14
07/14/23 02:25:53,21
07/14/23 02:26:53,41
07/14/23 02:27:53,0
07/14/23 02:28:53,-6
07/14/23 02:29:53,-15
07/14/23 02:30:53,41
07/14/23 02:31:53,-26
07/14/23 02:32:53,-10
07/14/23 02:33:53,0
07/14/23 02:34:53,-6
07/14/23 02:35:53,0
07/14/23 02:36:55,-3
07/14/23 02:37:55,-7
07/14/23 02:38:55,0
07/14/23 02:39:55,-55
07/14/23 02:40:55,8
07/14/23 02:41:55,-32
07/14/23 02:42:55,0
07/14/23 02:43:55,0
07/14/23 02:44:55,-47
07/14/23 02:45:55,-18
07/14/23 02:46:55,-34
07/14/23 02:47:55,-13
07/14/23 02:48:55,0
07/14/23 02:49:55,8
07/14/23 02:50:55,0
07/14/23 02:51:58,0
07/14/23 02:52:58,0
07/14/23 02:53:58,0
07/14/23 02:54:58,-6
07/14/23 02:55:58,-4
07/14/23 02:56:58,2
07/14/23 02:57:58,0
07/14/23 02:58:58,0
07/14/23 02:59:58,0
07/14/23 03:00:58,1
07/14/23 03:01:58,0
07/14/23 03:02:58,-3
07/14/23 03:03:58,10
07/14/23 03:04:58,15
07/14/23 03:05:58,11
07/14/23 03:06:58,0
07/14/23 03:08:02,-3
07/14/23 03:09:02,0
07/14/23 03:10:02,0
07/14/23 03:11:02,2
07/14/23 03:12:02,-6
07/14/23 03:13:02,-3
07/14/23 03:14:02,-30
07/14/23 03:15:02,8
07/14/23 03:16:02,10
07/14/23 03:17:02,-46
07/14/23 03:18:02,-5
07/14/23 03:19:02,-1
07/14/23 03:20:02,0
07/14/23 03:21:02,22
07/14/23 03:22:02,0
07/14/23 03:23:02,0
07/14/23 03:24:02,24
07/14/23 03:25:02,0
07/14/23 03:26:02,0
07/14/23 03:27:02,-52
07/14/23 03:28:02,4
07/14/23 03:29:02,44
07/14/23 03:30:02,0
07/14/23 03:31:02,0
07/14/23 03:32:02,0
07/14/23 03:33:02,0
07/14/23 03:34:02,0
07/14/23 03:35:02,0
07/14/23 03:36:02,-43
07/14/23 03:37:02,0
07/14/23 03:38:04,0
07/14/23 03:39:04,0
07/14/23 03:40:04,0
07/14/23 03:41:04,0
07/14/23 03:42:04,0
07/14/23 03:43:04,0
07/14/23 03:44:04,27
07/14/23 03:45:04,0
07/14/23 03:46:04,0
07/14/23 03:47:04,19
07/14/23 03:48:04,-18
07/14/23 03:49:04,-4
07/14/23 03:50:04,-5
07/14/23 03:51:04,0
07/14/23 03:52:04,0
07/14/23 03:53:05,-1
07/14/23 03:54:05,0
07/14/23 03:55:05,0
07/14/23 03:56:05,-3
07/14/23 03:57:05,18
07/14/23 03:58:05,-47
07/14/23 03:59:05,-2
07/14/23 04:00:05,-3
07/14/23 04:01:05,12
07/14/23 04:02:05,0
07/14/23 04:03:05,-27
07/14/23 04:04:05,1
07/14/23 04:05:05,4
07/14/23 04:06:05,-3
07/14/23 04:07:05,-2
07/14/23 04:08:09,4
07/14/23 04:09:09,-23
07/14/23 04:10:09,-4
07/14/23 04:11:09,-29
07/14/23 04:12:09,-7
07/14/23 04:13:09,-21
07/14/23 04:14:09,0
07/14/23 04:15:09,0
07/14/23 04:16:09,0
07/14/23 04:17:09,0
07/14/23 04:18:09,0
07/14/23 04:19:09,0
07/14/23 04:20:09,0
07/14/23 04:21:09,0
07/14/23 04:22:09,0
07/14/23 04:23:09,0
07/14/23 04:24:09,0
07/14/23 04:25:09,-12
07/14/23 04:26:09,0
07/14/23 04:27:09,0
07/14/23 04:28:09,0
07/14/23 04:29:09,-33
07/14/23 04:30:09,18
07/14/23 04:31:09,-24
07/14/23 04:32:09,-4
07/14/23 04:33:09,61
07/14/23 04:34:09,4
07/14/23 04:35:09,16
07/14/23 04:36:09,1
07/14/23 04:37:09,11
07/14/23 04:38:13,-20
07/14/23 04:39:13,3
07/14/23 04:40:13,13
07/14/23 04:41:13,0
07/14/23 04:42:13,22
07/14/23 04:43:13,7
07/14/23 04:44:13,49
07/14/23 04:45:13,4
07/14/23 04:46:13,-52
07/14/23 04:47:13,-47
07/14/23 04:48:13,0
07/14/23 04:49:13,-28
07/14/23 04:50:13,11
07/14/23 04:51:13,-47
07/14/23 04:52:13,-41
07/14/23 04:53:14,-52
07/14/23 04:54:14,0
07/14/23 04:55:14,0
07/14/23 04:56:14,25
07/14/23 04:57:14,4
07/14/23 04:58:14,12
07/14/23 04:59:14,-17
07/14/23 05:00:14,6
07/14/23 05:01:14,17
07/14/23 05:02:14,39
07/14/23 05:03:14,-45
07/14/23 05:04:14,-12
07/14/23 05:05:14,-1
07/14/23 05:06:14,-20
07/14/23 05:07:14,15
07/14/23 05:08:19,2
07/14/23 05:09:19,66
07/14/23 05:10:19,-43
07/14/23 05:11:19,-76
07/14/23 05:12:19,6
07/14/23 05:13:19,2
07/14/23 05:14:19,0
07/14/23 05:15:19,-8
07/14/23 05:16:19,14
07/14/23 05:17:19,-45
07/14/23 05:18:19,-4
07/14/23 05:19:19,0
07/14/23 05:20:19,17
07/14/23 05:21:19,0
07/14/23 05:22:19,0
07/14/23 05:23:18,0
07/14/23 05:24:18,0
07/14/23 05:25:18,0
07/14/23 05:26:18,0
07/14/23 05:27:18,0
07/14/23 05:28:18,0
07/14/23 05:29:18,0
07/14/23 05:30:18,0
07/14/23 05:31:18,0
07/14/23 05:32:18,-42
07/14/23 05:33:18,-12
07/14/23 05:34:18,5
07/14/23 05:35:18,-2
07/14/23 05:36:18,21
07/14/23 05:37:18,-28
07/14/23 05:38:21,-4
07/14/23 05:39:21,-10
07/14/23 05:40:21,-3
07/14/23 05:41:21,1
07/14/23 05:42:21,-30
07/14/23 05:43:21,0
07/14/23 05:44:21,-10
07/14/23 05:45:21,8
07/14/23 05:46:21,-12
07/14/23 05:47:21,4
07/14/23 05:48:21,0
07/14/23 05:49:21,-2
07/14/23 05:50:21,0
07/14/23 05:51:21,-12
07/14/23 05:52:21,-4
07/14/23 05:53:23,0
07/14/23 05:54:23,8
07/14/23 05:55:23,-23
07/14/23 05:56:23,4
07/14/23 05:57:23,0
07/14/23 05:58:23,12
07/14/23 05:59:23,-1
07/14/23 06:00:23,30
07/14/23 06:01:23,-4
07/14/23 06:02:23,8
07/14/23 06:03:23,0
07/14/23 06:04:23,13
07/14/23 06:05:23,-15
07/14/23 06:06:23,-32
07/14/23 06:07:23,0
07/14/23 06:08:25,0
07/14/23 06:09:25,0
07/14/23 06:10:25,4
07/14/23 06:11:25,0
07/14/23 06:12:25,27
07/14/23 06:13:25,0
07/14/23 06:14:25,-42
07/14/23 06:15:25,-68
07/14/23 06:16:25,17
07/14/23 06:17:25,39
07/14/23 06:18:25,23
07/14/23 06:19:25,24
07/14/23 06:20:25,16
07/14/23 06:21:25,0
07/14/23 06:22:25,0
07/14/23 06:23:27,-30
07/14/23 06:24:27,0
07/14/23 06:25:27,-20
07/14/23 06:26:27,-8
07/14/23 06:27:27,-8
07/14/23 06:28:27,-6
07/14/23 06:29:27,-6
07/14/23 06:30:27,-6
07/14/23 06:31:27,-10
07/14/23 06:32:27,-2
07/14/23 06:33:27,16
07/14/23 06:34:27,9
07/14/23 06:35:27,0
07/14/23 06:36:27,0
07/14/23 06:37:27,0
07/14/23 06:38:29,-16
07/14/23 06:39:29,-23
07/14/23 06:40:29,-8
07/14/23 06:41:29,4
07/14/23 06:42:29,-14
07/14/23 06:43:29,1
07/14/23 06:44:29,0
07/14/23 06:45:29,-14
07/14/23 06:46:29,-11
07/14/23 06:47:29,0
07/14/23 06:48:29,0
07/14/23 06:49:29,0
07/14/23 06:50:29,0
07/14/23 06:51:29,0
07/14/23 06:52:29,0
07/14/23 06:53:32,0
07/14/23 06:54:32,0
07/14/23 06:55:32,-26
07/14/23 06:56:32,0
07/14/23 06:57:32,0
07/14/23 06:58:32,-3
07/14/23 06:59:32,1
07/14/23 07:00:32,27
