timestamp,Infrared to Red Signal Ratio
11/07/23 00:00:30,0
11/07/23 00:01:30,0
11/07/23 00:02:30,0
11/07/23 00:03:30,0
11/07/23 00:04:30,0
11/07/23 00:05:32,0
11/07/23 00:06:32,0
11/07/23 00:07:32,0
11/07/23 00:08:32,0
11/07/23 00:09:32,0
11/07/23 00:10:32,0
11/07/23 00:11:32,0
11/07/23 00:12:32,0
11/07/23 00:13:32,0
11/07/23 00:14:32,0
11/07/23 00:15:32,0
11/07/23 00:16:32,0
11/07/23 00:17:32,0
11/07/23 00:18:32,0
11/07/23 00:19:32,0
11/07/23 00:20:36,0
11/07/23 00:21:36,0
11/07/23 00:22:36,0
11/07/23 00:23:36,0
11/07/23 00:24:36,0
11/07/23 00:25:36,0
11/07/23 00:26:36,0
11/07/23 00:27:36,0
11/07/23 00:28:36,0
11/07/23 00:29:36,-13
11/07/23 00:30:36,0
11/07/23 00:31:36,-2
11/07/23 00:32:36,0
11/07/23 00:33:36,-6
11/07/23 00:34:36,0
11/07/23 00:35:38,8
11/07/23 00:36:38,-23
11/07/23 00:37:38,-5
11/07/23 00:38:38,-6
11/07/23 00:39:38,3
11/07/23 00:40:38,-42
11/07/23 00:41:38,1
11/07/23 00:42:38,0
11/07/23 00:43:38,-4
11/07/23 00:44:38,0
11/07/23 00:45:38,-8
11/07/23 00:46:38,-5
11/07/23 00:47:38,2
11/07/23 00:48:38,0
11/07/23 00:49:38,0
11/07/23 00:50:37,0
11/07/23 00:51:37,0
11/07/23 00:52:37,0
11/07/23 00:53:37,0
11/07/23 00:54:37,0
11/07/23 00:55:37,10
11/07/23 00:56:37,2
11/07/23 00:57:37,0
11/07/23 00:58:37,0
11/07/23 00:59:37,-7
11/07/23 01:00:37,0
11/07/23 01:01:37,0
11/07/23 01:02:37,0
11/07/23 01:03:37,5
11/07/23 01:04:37,0
11/07/23 01:05:43,6
11/07/23 01:06:43,-1
11/07/23 01:07:43,0
11/07/23 01:08:43,-43
11/07/23 01:09:43,0
11/07/23 01:10:43,0
11/07/23 01:11:43,6
11/07/23 01:12:43,0
11/07/23 01:13:43,0
11/07/23 01:14:43,0
11/07/23 01:15:43,0
11/07/23 01:16:43,0
11/07/23 01:17:43,0
11/07/23 01:18:43,0
11/07/23 01:19:43,0
11/07/23 01:20:44,0
11/07/23 01:21:44,0
11/07/23 01:22:44,0
11/07/23 01:23:44,0
11/07/23 01:24:44,0
11/07/23 01:25:44,0
11/07/23 01:26:44,0
11/07/23 01:27:44,0
11/07/23 01:28:44,3
11/07/23 01:29:44,0
11/07/23 01:30:44,0
11/07/23 01:31:44,0
11/07/23 01:32:44,47
11/07/23 01:33:44,0
11/07/23 01:34:44,0
11/07/23 01:35:45,0
11/07/23 01:36:45,0
11/07/23 01:37:45,0
11/07/23 01:38:45,0
11/07/23 01:39:45,0
11/07/23 01:40:45,0
11/07/23 01:41:45,0
11/07/23 01:42:45,0
11/07/23 01:43:45,0
11/07/23 01:44:45,0
11/07/23 01:45:45,0
11/07/23 01:46:45,0
11/07/23 01:47:45,0
11/07/23 01:48:45,0
11/07/23 01:49:45,0
11/07/23 01:50:46,0
11/07/23 01:51:46,0
11/07/23 01:52:46,0
11/07/23 01:53:46,0
11/07/23 01:54:46,0
11/07/23 01:55:46,0
11/07/23 01:56:46,0
11/07/23 01:57:46,0
11/07/23 01:58:46,0
11/07/23 01:59:46,0
11/07/23 02:00:46,0
11/07/23 02:01:46,0
11/07/23 02:02:46,0
11/07/23 02:03:46,0
11/07/23 02:04:46,0
11/07/23 02:05:47,0
11/07/23 02:06:47,0
11/07/23 02:07:47,0
11/07/23 02:08:47,0
11/07/23 02:09:47,0
11/07/23 02:10:47,-32
11/07/23 02:11:47,-7
11/07/23 02:12:47,-42
11/07/23 02:13:47,-71
11/07/23 02:14:47,-9
11/07/23 02:15:47,30
11/07/23 02:16:47,1
11/07/23 02:17:47,-7
11/07/23 02:18:47,0
11/07/23 02:19:47,-26
11/07/23 02:20:47,-25
11/07/23 02:21:48,-6
11/07/23 02:22:48,-34
11/07/23 02:23:48,-48
11/07/23 02:24:48,0
11/07/23 02:25:48,0
11/07/23 02:26:48,2
11/07/23 02:27:48,-2
11/07/23 02:28:48,0
11/07/23 02:29:48,0
11/07/23 02:30:48,-16
11/07/23 02:31:48,0
11/07/23 02:32:48,17
11/07/23 02:33:48,4
11/07/23 02:34:48,4
11/07/23 02:35:48,9
11/07/23 02:36:50,0
11/07/23 02:37:50,14
11/07/23 02:38:50,1
11/07/23 02:39:50,4
11/07/23 02:40:50,2
11/07/23 02:41:50,-8
11/07/23 02:42:50,1
11/07/23 02:43:50,2
11/07/23 02:44:50,0
11/07/23 02:45:50,2
11/07/23 02:46:50,-4
11/07/23 02:47:50,-26
11/07/23 02:48:50,-13
11/07/23 02:49:50,-16
11/07/23 02:50:50,0
11/07/23 02:51:52,-6
11/07/23 02:52:52,-1
11/07/23 02:53:52,2
11/07/23 02:54:52,8
11/07/23 02:55:52,73
11/07/23 02:56:52,47
11/07/23 02:57:52,13
11/07/23 02:58:52,26
11/07/23 02:59:52,73
11/07/23 03:00:52,0
11/07/23 03:01:52,0
