timestamp,Infrared to Red Signal Ratio
07/20/22 00:55:31,-61
07/20/22 00:56:34,-2
07/20/22 00:57:34,0
07/20/22 00:58:34,0
07/20/22 00:59:34,-15
07/20/22 01:01:30,4
07/20/22 01:02:30,3
07/20/22 01:03:30,0
07/20/22 01:04:30,-22
07/20/22 01:05:30,-17
07/20/22 01:06:30,-16
07/20/22 01:07:31,-47
07/20/22 01:08:31,4
07/20/22 01:09:31,-8
07/20/22 01:11:32,-35
07/20/22 01:12:32,-39
07/20/22 01:13:33,-8
07/20/22 01:14:33,-26
07/20/22 01:15:33,-66
07/20/22 01:16:33,69
07/20/22 01:17:33,-7
07/20/22 01:18:33,-4
07/20/22 01:19:33,22
07/20/22 01:20:34,8
07/20/22 01:21:34,-2
07/20/22 01:22:34,6
07/20/22 01:23:34,-67
07/20/22 01:24:34,-62
07/20/22 01:25:34,-38
07/20/22 01:26:37,-47
07/20/22 01:27:37,-54
07/20/22 01:28:37,17
07/20/22 01:29:37,0
07/20/22 01:30:37,26
07/20/22 01:31:37,-10
07/20/22 01:32:37,-6
07/20/22 01:33:38,-9
07/20/22 01:34:38,0
07/20/22 01:35:38,33
07/20/22 01:36:38,-52
07/20/22 01:37:38,-8
07/20/22 01:38:38,-20
07/20/22 01:39:39,-11
07/20/22 01:40:39,0
07/20/22 01:41:43,-31
07/20/22 01:42:43,-38
07/20/22 01:43:43,-55
07/20/22 01:44:43,-25
07/20/22 01:45:43,-7
07/20/22 01:46:43,-4
07/20/22 01:47:43,-2
07/20/22 01:48:44,-18
07/20/22 01:49:44,-63
07/20/22 01:50:44,-30
07/20/22 01:51:44,-67
07/20/22 01:52:44,9
07/20/22 01:53:44,-72
07/20/22 01:54:45,-12
07/20/22 01:55:45,-18
07/20/22 01:56:47,-16
07/20/22 01:57:47,-36
07/20/22 01:58:47,-18
07/20/22 01:59:47,-82
07/20/22 02:00:48,-2
07/20/22 02:01:48,0
07/20/22 02:02:48,0
07/20/22 02:03:48,3
07/20/22 02:04:48,-24
07/20/22 02:05:48,0
07/20/22 02:06:48,0
07/20/22 02:07:49,-2
07/20/22 02:08:49,0
07/20/22 02:09:49,0
07/20/22 02:10:49,-27
07/20/22 02:11:53,0
07/20/22 02:12:53,0
07/20/22 02:13:53,21
07/20/22 02:14:53,-8
07/20/22 02:15:54,0
07/20/22 02:16:54,-30
07/20/22 02:17:54,-40
07/20/22 02:18:54,-17
07/20/22 02:19:54,-24
07/20/22 02:20:54,-83
07/20/22 02:21:55,-6
07/20/22 02:22:55,22
07/20/22 02:23:55,-26
07/20/22 02:24:55,-6
07/20/22 02:25:55,-1
07/20/22 02:26:57,0
07/20/22 02:27:57,-52
07/20/22 02:28:57,0
07/20/22 02:29:57,-30
07/20/22 02:30:58,0
07/20/22 02:31:58,34
07/20/22 02:32:58,19
07/20/22 02:33:58,-17
07/20/22 02:34:58,31
07/20/22 02:35:58,8
07/20/22 02:36:58,0
07/20/22 02:37:59,-10
07/20/22 02:38:59,0
07/20/22 02:39:59,-1
07/20/22 02:40:59,0
07/20/22 02:42:02,8
07/20/22 02:43:03,9
07/20/22 02:44:03,0
07/20/22 02:45:03,-19
07/20/22 02:46:03,8
07/20/22 02:47:03,18
07/20/22 02:48:03,0
07/20/22 02:49:03,-3
07/20/22 02:50:04,-25
07/20/22 02:51:04,0
07/20/22 02:52:04,0
07/20/22 02:53:04,-10
07/20/22 02:54:04,-1
07/20/22 02:55:04,6
07/20/22 02:56:05,-3
07/20/22 02:57:06,8
07/20/22 02:58:06,2
07/20/22 02:59:06,10
07/20/22 03:00:07,3
07/20/22 03:01:07,0
07/20/22 03:02:07,-36
07/20/22 03:03:07,29
07/20/22 03:04:07,4
07/20/22 03:05:07,13
07/20/22 03:06:07,-13
07/20/22 03:07:08,0
07/20/22 03:08:08,0
07/20/22 03:09:08,5
07/20/22 03:10:08,0
07/20/22 03:11:08,0
07/20/22 03:12:13,0
07/20/22 03:13:13,0
07/20/22 03:14:13,4
07/20/22 03:15:13,6
07/20/22 03:16:14,25
07/20/22 03:17:14,-1
07/20/22 03:18:14,-3
07/20/22 03:19:14,0
07/20/22 03:20:14,0
07/20/22 03:21:14,0
07/20/22 03:22:14,0
07/20/22 03:23:15,-38
