timestamp,Infrared to Red Signal Ratio
09/28/25 00:07:31,-60
09/28/25 00:08:31,-1
09/28/25 00:09:31,-4
09/28/25 00:10:31,2
09/28/25 00:11:31,0
09/28/25 00:12:31,-8
09/28/25 00:13:31,-8
09/28/25 00:14:31,-3
09/28/25 00:15:31,-1
09/28/25 00:16:31,-18
09/28/25 00:17:45,-4
09/28/25 00:18:45,26
09/28/25 00:19:45,0
09/28/25 00:20:45,0
09/28/25 00:21:45,0
09/28/25 00:22:45,30
09/28/25 00:23:45,0
09/28/25 00:24:45,60
09/28/25 00:25:45,0
09/28/25 00:26:45,58
09/28/25 00:27:45,33
09/28/25 00:28:45,6
09/28/25 00:29:45,0
09/28/25 00:30:45,-6
09/28/25 00:31:45,8
09/28/25 00:32:45,56
09/28/25 00:33:45,4
09/28/25 00:34:45,11
09/28/25 00:35:45,0
09/28/25 00:36:45,63
09/28/25 00:37:45,4
09/28/25 00:38:45,0
09/28/25 00:39:45,0
09/28/25 00:40:45,-29
09/28/25 00:41:45,2
09/28/25 00:42:45,-2
09/28/25 00:43:45,18
09/28/25 00:44:45,8
09/28/25 00:45:45,16
09/28/25 00:46:45,17
09/28/25 00:47:45,6
09/28/25 00:48:45,45
09/28/25 00:49:45,7
09/28/25 00:50:45,-5
09/28/25 00:51:45,90
09/28/25 00:52:45,17
09/28/25 00:53:46,-10
09/28/25 00:54:46,28
09/28/25 00:55:46,0
09/28/25 00:56:46,-7
09/28/25 00:57:46,15
09/28/25 00:58:46,11
09/28/25 00:59:46,2
09/28/25 01:00:46,-1
09/28/25 01:01:46,0
09/28/25 01:02:46,0
09/28/25 01:03:46,58
09/28/25 01:04:46,-8
09/28/25 01:05:46,-6
09/28/25 01:06:46,-3
09/28/25 01:07:46,-3
09/28/25 01:08:46,4
09/28/25 01:09:46,0
09/28/25 01:10:46,1
09/28/25 01:11:46,-32
09/28/25 01:12:46,-7
09/28/25 01:13:46,1
09/28/25 01:14:46,0
09/28/25 01:15:46,-9
09/28/25 01:16:46,5
09/28/25 01:17:46,30
09/28/25 01:18:46,0
09/28/25 01:19:46,-1
09/28/25 01:20:46,-8
09/28/25 01:21:46,2
09/28/25 01:22:46,-3
09/28/25 01:23:46,-7
09/28/25 01:24:46,0
09/28/25 01:25:46,-3
09/28/25 01:26:46,-14
09/28/25 01:27:46,-21
09/28/25 01:28:46,-29
09/28/25 01:29:46,7
09/28/25 01:30:46,-42
09/28/25 01:31:46,-2
09/28/25 01:32:46,-1
09/28/25 01:33:46,25
09/28/25 01:34:46,-38
09/28/25 01:35:46,32
