timestamp,Infrared to Red Signal Ratio
06/03/22 01:13:31,0
06/03/22 01:14:32,0
06/03/22 01:15:32,-13
06/03/22 01:16:32,-21
06/03/22 01:17:32,0
06/03/22 01:18:32,0
06/03/22 01:19:32,-13
06/03/22 01:20:33,0
06/03/22 01:21:33,-1
06/03/22 01:22:33,-1
06/03/22 01:23:33,-12
06/03/22 01:24:33,0
06/03/22 01:25:33,0
06/03/22 01:26:33,-40
06/03/22 01:27:34,-18
06/03/22 01:28:34,-12
06/03/22 01:29:34,0
06/03/22 01:30:34,-13
06/03/22 01:31:34,-34
06/03/22 01:32:34,-11
06/03/22 01:33:34,-25
06/03/22 01:34:35,8
06/03/22 01:35:35,14
06/03/22 01:36:35,-12
06/03/22 01:37:35,-1
06/03/22 01:38:35,21
06/03/22 01:39:35,-4
06/03/22 01:40:36,8
06/03/22 01:41:36,9
06/03/22 01:42:36,52
06/03/22 01:43:36,23
06/03/22 01:44:36,0
06/03/22 01:45:36,0
06/03/22 01:46:36,0
06/03/22 01:47:37,0
06/03/22 01:48:37,0
06/03/22 01:49:37,0
06/03/22 01:50:37,0
06/03/22 01:51:37,0
06/03/22 01:52:37,0
06/03/22 01:53:37,0
06/03/22 01:54:38,0
06/03/22 01:55:38,0
06/03/22 01:56:38,0
06/03/22 01:57:38,0
06/03/22 01:58:38,0
06/03/22 01:59:38,1
06/03/22 02:00:39,63
06/03/22 02:01:39,0
06/03/22 02:02:39,0
06/03/22 02:03:39,2
06/03/22 02:04:39,25
06/03/22 02:05:39,-23
06/03/22 02:06:39,0
06/03/22 02:07:40,0
06/03/22 02:08:40,0
06/03/22 02:09:40,31
06/03/22 02:10:40,28
06/03/22 02:11:40,3
06/03/22 02:12:40,1
06/03/22 02:13:40,-4
06/03/22 02:14:41,-2
06/03/22 02:15:41,0
06/03/22 02:16:41,30
06/03/22 02:17:41,0
06/03/22 02:18:41,0
06/03/22 02:19:41,0
06/03/22 02:20:42,25
06/03/22 02:21:42,0
06/03/22 02:22:42,0
06/03/22 02:23:42,0
06/03/22 02:24:42,0
06/03/22 02:25:42,0
06/03/22 02:26:42,-4
06/03/22 02:27:43,0
06/03/22 02:28:43,0
06/03/22 02:29:43,0
06/03/22 02:30:43,0
06/03/22 02:31:43,0
06/03/22 02:32:43,0
