timestamp,Infrared to Red Signal Ratio
08/03/22 00:52:31,0
08/03/22 00:53:31,0
08/03/22 00:54:31,0
08/03/22 00:55:32,-18
08/03/22 00:56:32,34
08/03/22 00:57:32,0
08/03/22 00:58:32,0
08/03/22 00:59:32,-14
08/03/22 01:00:32,0
08/03/22 01:01:32,0
08/03/22 01:02:33,0
08/03/22 01:03:33,2
08/03/22 01:04:33,-58
08/03/22 01:05:33,-5
08/03/22 01:06:33,11
08/03/22 01:07:33,-12
08/03/22 01:08:33,13
08/03/22 01:09:34,4
08/03/22 01:10:34,-20
08/03/22 01:11:34,-4
08/03/22 01:12:34,-17
08/03/22 01:13:34,-16
08/03/22 01:14:34,15
08/03/22 01:15:35,0
08/03/22 01:16:35,20
08/03/22 01:17:35,-10
08/03/22 01:18:35,-16
08/03/22 01:19:35,-37
08/03/22 01:20:35,0
08/03/22 01:21:35,-13
08/03/22 02:10:01,-54
08/03/22 02:11:02,-16
08/03/22 02:12:02,0
08/03/22 02:13:02,0
08/03/22 02:14:02,-4
08/03/22 02:15:02,-47
08/03/22 02:16:02,-2
08/03/22 02:17:02,-17
08/03/22 02:18:03,2
08/03/22 02:19:03,-5
08/03/22 02:20:03,-28
08/03/22 02:21:03,0
08/03/22 02:22:03,-48
08/03/22 02:23:03,-26
08/03/22 02:24:04,-40
08/03/22 02:25:04,-4
08/03/22 02:26:04,3
08/03/22 02:27:04,-11
08/03/22 02:28:04,-8
08/03/22 02:29:04,0
08/03/22 02:30:04,0
08/03/22 02:31:05,19
08/03/22 02:32:05,-30
08/03/22 02:33:05,73
08/03/22 02:34:05,0
08/03/22 02:35:05,0
08/03/22 02:36:05,0
08/03/22 02:37:05,0
08/03/22 02:38:06,-1
08/03/22 02:39:06,-61
08/03/22 02:40:06,0
08/03/22 02:41:06,0
08/03/22 02:42:06,0
08/03/22 02:43:06,0
08/03/22 02:44:07,0
08/03/22 02:45:07,13
08/03/22 02:46:07,0
08/03/22 02:47:07,0
08/03/22 02:48:07,0
08/03/22 02:49:07,0
08/03/22 02:50:07,0
08/03/22 02:51:08,0
08/03/22 02:52:08,0
08/03/22 02:53:08,0
08/03/22 02:54:08,0
08/03/22 02:55:08,0
08/03/22 02:56:08,0
08/03/22 02:57:08,0
08/03/22 02:58:09,0
08/03/22 02:59:09,0
08/03/22 03:00:09,0
08/03/22 03:01:09,0
08/03/22 03:02:09,0
08/03/22 03:03:09,0
08/03/22 03:04:10,0
08/03/22 03:05:10,-5
08/03/22 03:06:10,0
08/03/22 03:07:10,0
08/03/22 03:08:10,0
08/03/22 03:09:10,0
08/03/22 03:10:10,0
08/03/22 03:11:11,17
08/03/22 03:12:11,57
08/03/22 03:13:11,-26
08/03/22 03:14:11,-60
08/03/22 03:15:11,11
08/03/22 03:16:11,-9
08/03/22 03:17:11,-10
08/03/22 03:18:12,0
08/03/22 03:19:12,28
08/03/22 03:20:12,-4
08/03/22 03:21:12,0
08/03/22 03:22:12,-17
08/03/22 03:23:12,21
08/03/22 03:24:13,0
08/03/22 03:25:13,-5
08/03/22 03:26:13,-2
