timestamp,Infrared to Red Signal Ratio
09/24/21 00:46:02,4
09/24/21 00:47:02,0
09/24/21 00:48:03,16
09/24/21 00:49:03,-13
09/24/21 00:50:03,3
09/24/21 00:51:03,-40
09/24/21 00:52:03,-8
09/24/21 00:53:03,15
09/24/21 00:54:03,10
09/24/21 00:55:04,0
09/24/21 00:56:04,4
09/24/21 00:57:04,0
09/24/21 00:58:04,0
09/24/21 00:59:04,-43
09/24/21 01:00:04,-17
09/24/21 01:02:00,-42
09/24/21 01:03:00,-2
09/24/21 01:04:00,-2
09/24/21 01:05:00,38
09/24/21 01:06:00,-44
09/24/21 01:07:00,-35
09/24/21 01:08:01,-34
09/24/21 01:09:01,0
09/24/21 01:10:01,0
09/24/21 01:11:01,-69
09/24/21 01:12:01,-15
09/24/21 01:13:01,0
09/24/21 01:14:01,-29
09/24/21 01:15:02,-55
09/24/21 01:16:02,-1
09/24/21 01:17:02,-12
09/24/21 01:18:02,10
09/24/21 01:19:02,-8
09/24/21 01:20:02,-7
09/24/21 01:21:02,-36
09/24/21 01:22:03,0
09/24/21 01:30:02,4
09/24/21 01:31:02,0
09/24/21 01:32:03,-1
09/24/21 01:33:03,0
09/24/21 01:34:03,-30
09/24/21 01:35:03,8
09/24/21 01:36:04,-31
09/24/21 01:37:04,0
09/24/21 01:38:04,23
09/24/21 01:39:05,0
09/24/21 01:40:05,0
09/24/21 01:41:05,0
09/24/21 01:42:06,0
09/24/21 01:43:06,-8
09/24/21 01:44:06,0
09/24/21 01:45:06,-17
09/24/21 01:46:06,0
09/24/21 01:47:06,-48
09/24/21 01:48:06,-46
09/24/21 01:49:07,-8
09/24/21 01:50:07,-32
09/24/21 01:51:07,-51
09/24/21 01:52:07,-44
09/24/21 01:53:07,-9
09/24/21 01:54:07,6
09/24/21 01:55:13,2
09/24/21 01:56:13,35
09/24/21 01:57:13,3
09/24/21 01:58:13,35
09/24/21 01:59:13,-1
09/24/21 02:00:13,-14
09/24/21 02:01:13,-3
09/24/21 02:02:14,21
09/24/21 02:03:14,5
09/24/21 02:04:14,12
09/24/21 02:05:14,3
09/24/21 02:06:14,34
09/24/21 02:07:14,0
09/24/21 02:08:14,20
09/24/21 02:09:15,30
09/24/21 02:10:16,24
09/24/21 02:11:16,-2
09/24/21 02:12:16,28
09/24/21 02:13:16,11
09/24/21 02:14:16,35
09/24/21 02:15:16,8
09/24/21 02:16:16,9
09/24/21 02:17:17,-6
09/24/21 02:18:17,-17
09/24/21 02:19:17,0
09/24/21 02:20:17,0
09/24/21 02:21:17,0
09/24/21 02:22:17,16
09/24/21 02:23:17,29
09/24/21 02:24:18,1
09/24/21 02:25:20,0
09/24/21 02:26:20,-33
09/24/21 02:27:21,1
09/24/21 02:28:21,-2
09/24/21 02:29:21,7
09/24/21 02:30:21,-2
09/24/21 02:31:21,-14
09/24/21 02:32:21,16
09/24/21 02:33:21,-2
09/24/21 02:34:22,9
09/24/21 02:35:22,0
09/24/21 02:36:22,21
09/24/21 02:37:22,4
09/24/21 02:38:22,10
09/24/21 02:39:22,0
09/24/21 02:40:15,0
09/24/21 02:41:15,-12
09/24/21 02:42:16,0
09/24/21 02:43:16,0
09/24/21 02:44:16,0
09/24/21 02:45:16,0
09/24/21 02:46:16,0
09/24/21 02:47:16,0
09/24/21 02:48:17,0
09/24/21 02:49:17,0
09/24/21 02:50:17,0
09/24/21 02:51:17,0
09/24/21 02:52:17,0
09/24/21 02:53:17,-26
09/24/21 02:54:17,-31
09/24/21 02:55:18,23
09/24/21 02:56:25,-58
09/24/21 02:57:25,0
09/24/21 02:58:25,6
09/24/21 02:59:25,0
09/24/21 03:00:25,0
09/24/21 03:01:25,9
09/24/21 03:02:28,-8
09/24/21 03:03:28,14
09/24/21 03:04:28,12
09/24/21 03:05:28,20
09/24/21 03:06:28,24
09/24/21 03:07:28,4
09/24/21 03:08:28,60
09/24/21 03:09:29,0
09/24/21 03:10:29,-8
09/24/21 03:11:32,0
09/24/21 03:12:32,0
09/24/21 03:13:33,23
09/24/21 03:14:33,8
09/24/21 03:15:33,20
09/24/21 03:16:33,-21
09/24/21 03:17:33,0
09/24/21 03:18:33,1
09/24/21 03:19:33,50
09/24/21 03:20:34,0
09/24/21 03:21:34,32
09/24/21 03:22:34,41
09/24/21 03:23:34,12
09/24/21 03:24:34,2
09/24/21 03:25:34,-23
09/24/21 03:26:36,3
09/24/21 03:27:36,14
09/24/21 03:28:36,1
09/24/21 03:29:37,0
09/24/21 03:30:37,-26
09/24/21 03:31:37,0
09/24/21 03:32:37,0
09/24/21 03:33:37,0
09/24/21 03:34:37,0
09/24/21 03:35:37,-1
09/24/21 03:36:38,0
09/24/21 03:37:38,0
09/24/21 03:38:38,0
09/24/21 03:39:38,0
09/24/21 03:40:38,0
09/24/21 03:41:38,0
09/24/21 03:42:39,0
09/24/21 03:43:39,0
09/24/21 03:44:40,0
09/24/21 03:45:40,0
09/24/21 03:46:40,0
