timestamp,Infrared to Red Signal Ratio
01/15/22 07:42:02,0
01/15/22 07:43:02,-70
01/15/22 07:44:02,-55
01/15/22 07:45:02,-4
01/15/22 07:46:02,2
01/15/22 07:47:02,-43
01/15/22 07:48:02,-21
01/15/22 07:49:03,-21
01/15/22 07:50:03,-33
01/15/22 07:51:03,-67
01/15/22 07:52:03,-65
01/15/22 07:53:03,-70
01/15/22 07:54:03,-64
01/15/22 07:55:04,-57
01/15/22 07:56:04,-92
01/15/22 07:57:04,-54
01/15/22 07:58:04,10
01/15/22 07:59:04,-90
01/15/22 08:00:04,19
01/15/22 08:01:04,-42
01/15/22 08:02:05,-51
01/15/22 08:03:05,-99
01/15/22 08:04:05,-97
01/15/22 08:05:05,-101
01/15/22 08:06:05,-21
01/15/22 08:07:05,0
01/15/22 08:08:05,1
01/15/22 08:09:06,-27
01/15/22 08:10:06,-50
01/15/22 08:11:06,-4
01/15/22 08:12:06,10
01/15/22 08:13:06,12
01/15/22 08:14:06,62
01/15/22 08:15:07,59
01/15/22 08:16:07,32
01/15/22 08:17:07,41
01/15/22 08:18:07,80
01/15/22 08:19:07,4
01/15/22 08:20:07,26
01/15/22 08:21:07,2
01/15/22 08:22:08,4
01/15/22 08:23:08,-2
01/15/22 08:24:08,0
01/15/22 08:25:08,0
01/15/22 08:26:08,-3
01/15/22 08:27:08,4
01/15/22 08:28:08,4
01/15/22 08:29:09,1
01/15/22 08:30:09,0
01/15/22 08:31:09,21
01/15/22 08:32:09,-73
01/15/22 08:33:09,10
01/15/22 08:34:09,32
01/15/22 08:35:10,34
01/15/22 08:36:10,16
01/15/22 08:37:10,0
01/15/22 08:38:10,-69
01/15/22 08:39:10,28
01/15/22 08:40:10,10
01/15/22 08:41:10,38
01/15/22 08:42:11,0
01/15/22 08:43:11,-23
01/15/22 08:44:11,34
01/15/22 08:45:11,0
01/15/22 08:46:11,0
01/15/22 08:47:11,0
01/15/22 08:48:11,0
01/15/22 08:49:12,0
01/15/22 08:50:12,8
01/15/22 08:51:12,0
01/15/22 08:52:12,23
01/15/22 08:53:12,-14
01/15/22 08:54:12,-9
01/15/22 08:55:13,0
01/15/22 08:56:13,0
01/15/22 08:57:13,7
01/15/22 08:58:13,17
01/15/22 08:59:13,42
01/15/22 09:00:13,12
01/15/22 09:01:13,-17
01/15/22 09:02:14,13
01/15/22 09:03:14,8
01/15/22 09:04:14,0
01/15/22 09:05:14,0
01/15/22 09:06:14,19
01/15/22 09:07:14,38
01/15/22 09:08:14,0
01/15/22 09:09:15,4
01/15/22 09:10:15,7
01/15/22 09:11:15,-3
01/15/22 09:12:15,8
01/15/22 09:13:15,-27
01/15/22 09:14:15,-4
01/15/22 09:15:16,46
01/15/22 09:16:16,5
01/15/22 09:17:16,0
01/15/22 09:18:16,33
01/15/22 09:19:16,30
01/15/22 09:20:16,67
01/15/22 09:21:16,57
01/15/22 09:22:17,-27
01/15/22 09:23:17,22
01/15/22 09:24:17,13
01/15/22 09:25:17,0
01/15/22 09:26:17,16
01/15/22 09:27:17,0
01/15/22 09:28:17,-4
