timestamp,Infrared to Red Signal Ratio
03/02/22 00:54:01,0
03/02/22 00:55:02,0
03/02/22 00:56:02,0
03/02/22 00:57:02,0
03/02/22 00:58:02,0
03/02/22 00:59:02,0
03/02/22 01:00:02,0
03/02/22 01:01:03,0
03/02/22 01:03:00,0
03/02/22 01:04:00,0
03/02/22 01:05:00,0
03/02/22 01:06:00,0
03/02/22 01:07:00,1
03/02/22 01:08:00,0
03/02/22 01:09:00,4
03/02/22 01:10:00,0
03/02/22 01:11:00,0
03/02/22 01:12:00,0
03/02/22 01:13:01,-2
03/02/22 01:14:01,0
03/02/22 01:15:01,0
03/02/22 01:16:01,12
03/02/22 01:17:01,6
03/02/22 01:18:01,0
03/02/22 01:19:01,0
03/02/22 01:20:02,0
03/02/22 01:21:02,0
03/02/22 01:22:02,0
03/02/22 01:23:04,1
03/02/22 01:24:04,0
03/02/22 01:25:04,0
03/02/22 01:26:04,0
03/02/22 01:27:05,34
03/02/22 01:28:05,0
03/02/22 01:29:05,0
03/02/22 01:30:05,0
03/02/22 01:31:05,0
03/02/22 01:32:05,0
03/02/22 01:33:05,0
03/02/22 01:34:06,0
03/02/22 01:35:06,0
03/02/22 01:36:06,0
03/02/22 01:37:06,0
03/02/22 01:38:06,0
03/02/22 01:39:06,26
03/02/22 01:40:07,1
03/02/22 01:41:07,5
03/02/22 01:42:07,0
03/02/22 01:43:07,-9
03/02/22 01:44:07,-1
03/02/22 01:45:07,4
03/02/22 01:46:07,0
03/02/22 01:47:08,-27
03/02/22 01:48:08,0
03/02/22 01:49:08,-21
03/02/22 01:50:08,-2
03/02/22 01:51:08,-4
03/02/22 01:52:08,-22
03/02/22 01:53:09,-3
03/02/22 01:54:09,0
03/02/22 01:55:09,0
03/02/22 01:56:10,-15
03/02/22 01:57:10,-47
03/02/22 01:58:10,0
03/02/22 01:59:10,0
03/02/22 02:00:10,0
03/02/22 02:01:10,0
03/02/22 02:02:11,0
03/02/22 02:03:11,0
03/02/22 02:04:11,0
03/02/22 02:05:11,8
03/02/22 02:06:11,0
03/02/22 02:07:11,-39
03/02/22 02:08:11,-6
03/02/22 02:09:11,2
03/02/22 02:10:11,11
03/02/22 02:11:11,-7
03/02/22 02:12:11,0
03/02/22 02:13:11,7
03/02/22 02:14:12,0
03/02/22 02:15:12,-11
03/02/22 02:16:12,0
03/02/22 02:17:12,0
03/02/22 02:18:12,0
03/02/22 02:19:12,-1
03/02/22 02:20:13,34
03/02/22 02:21:13,1
03/02/22 02:22:13,4
03/02/22 02:23:13,3
03/02/22 02:24:14,2
03/02/22 02:25:14,0
03/02/22 02:26:14,0
