timestamp,Infrared to Red Signal Ratio
12/02/23 03:20:00,-91
12/02/23 03:21:00,-9
12/02/23 03:22:00,-13
12/02/23 03:23:00,4
12/02/23 03:24:00,-42
12/02/23 03:25:00,-2
12/02/23 03:26:29,11
12/02/23 03:27:29,-24
12/02/23 03:28:29,-1
12/02/23 03:29:29,-63
12/02/23 03:30:29,-63
12/02/23 03:31:29,12
12/02/23 03:32:29,-3
12/02/23 03:33:29,4
12/02/23 03:34:29,-3
12/02/23 03:35:29,-34
12/02/23 03:36:29,40
12/02/23 03:37:29,-40
12/02/23 03:38:29,-69
12/02/23 03:39:29,-2
12/02/23 03:40:29,5
12/02/23 03:41:29,-3
12/02/23 03:42:29,0
12/02/23 03:43:29,-1
12/02/23 03:44:29,-13
12/02/23 03:45:29,-21
12/02/23 03:46:29,0
12/02/23 03:47:30,0
12/02/23 03:48:30,-22
12/02/23 03:49:30,-8
12/02/23 03:50:30,-13
12/02/23 03:51:30,-47
12/02/23 03:52:30,-12
12/02/23 03:53:30,18
12/02/23 03:54:30,-12
12/02/23 03:55:30,1
12/02/23 03:56:30,36
12/02/23 03:57:30,10
12/02/23 03:58:30,21
12/02/23 03:59:30,17
12/02/23 04:00:30,-14
12/02/23 04:01:30,0
12/02/23 04:02:32,0
12/02/23 04:03:32,0
12/02/23 04:04:32,0
12/02/23 04:05:32,-45
12/02/23 04:06:32,-17
12/02/23 04:07:32,-6
12/02/23 04:08:32,-35
12/02/23 04:09:32,-53
12/02/23 04:10:32,-71
12/02/23 04:11:32,0
12/02/23 04:12:32,0
12/02/23 04:13:32,-4
12/02/23 04:14:32,-35
12/02/23 04:15:32,0
12/02/23 04:16:32,27
12/02/23 04:17:35,0
12/02/23 04:18:35,2
12/02/23 04:19:35,-8
12/02/23 04:20:35,8
12/02/23 04:21:35,-8
12/02/23 04:22:35,0
12/02/23 04:23:35,0
12/02/23 04:24:35,26
12/02/23 04:25:35,0
12/02/23 04:26:35,7
12/02/23 04:27:35,7
12/02/23 04:28:35,0
12/02/23 04:29:35,0
12/02/23 04:30:35,0
12/02/23 04:31:35,-4
12/02/23 04:32:38,-42
12/02/23 04:33:38,-53
12/02/23 04:34:38,-5
12/02/23 04:35:38,-32
12/02/23 04:36:38,-34
12/02/23 04:37:38,0
12/02/23 04:38:38,-35
12/02/23 04:39:38,7
12/02/23 04:40:38,0
12/02/23 04:41:38,7
12/02/23 04:42:38,-49
12/02/23 04:43:38,10
12/02/23 04:44:38,-10
12/02/23 04:45:38,-47
12/02/23 04:46:38,-2
12/02/23 04:47:40,-27
12/02/23 04:48:40,-32
12/02/23 04:49:40,-38
12/02/23 04:50:40,0
12/02/23 04:51:40,-7
12/02/23 04:52:40,-1
12/02/23 04:53:40,-3
12/02/23 04:54:40,-22
12/02/23 04:55:40,-21
12/02/23 04:56:40,4
12/02/23 04:57:40,-6
12/02/23 04:58:40,-33
12/02/23 04:59:40,0
12/02/23 05:00:40,14
12/02/23 05:01:40,-22
12/02/23 05:02:41,0
12/02/23 05:03:41,0
12/02/23 05:04:41,0
12/02/23 05:05:41,0
12/02/23 05:06:41,0
12/02/23 05:07:41,0
12/02/23 05:08:41,0
12/02/23 05:09:41,0
12/02/23 05:10:41,0
12/02/23 05:11:41,0
12/02/23 05:12:41,0
12/02/23 05:13:41,0
12/02/23 05:14:41,-32
12/02/23 05:15:41,-52
12/02/23 05:16:41,-8
12/02/23 05:17:44,16
12/02/23 05:18:44,-6
12/02/23 05:19:44,-5
12/02/23 05:20:44,1
12/02/23 05:21:44,8
12/02/23 05:22:44,33
12/02/23 05:23:44,0
12/02/23 05:24:44,15
12/02/23 05:25:44,-5
12/02/23 05:26:44,-9
12/02/23 05:27:44,-1
12/02/23 05:28:44,5
12/02/23 05:29:44,0
12/02/23 05:30:44,2
12/02/23 05:31:44,-12
12/02/23 05:32:46,-60
12/02/23 05:33:46,-48
12/02/23 05:34:46,24
12/02/23 05:35:46,20
12/02/23 05:36:46,13
12/02/23 05:37:46,0
12/02/23 05:38:46,-34
12/02/23 05:39:46,-3
12/02/23 05:40:46,-17
12/02/23 05:41:46,33
12/02/23 05:42:46,54
12/02/23 05:43:46,26
12/02/23 05:44:46,16
12/02/23 05:45:46,0
12/02/23 05:46:46,-15
12/02/23 05:47:48,8
12/02/23 05:48:48,0
12/02/23 05:49:48,15
12/02/23 05:50:48,0
12/02/23 05:51:48,8
12/02/23 05:52:48,17
12/02/23 05:53:48,34
12/02/23 05:54:48,27
12/02/23 05:55:48,-6
12/02/23 05:56:48,39
12/02/23 05:57:48,0
12/02/23 05:58:48,12
12/02/23 05:59:48,10
12/02/23 06:00:48,5
12/02/23 06:01:48,-23
12/02/23 06:02:51,2
12/02/23 06:03:51,15
12/02/23 06:04:51,-4
12/02/23 06:05:51,6
12/02/23 06:06:51,9
12/02/23 06:07:51,30
12/02/23 06:08:51,30
12/02/23 06:09:51,-2
12/02/23 06:10:51,-7
12/02/23 06:11:51,0
12/02/23 06:12:51,-37
12/02/23 06:13:51,46
12/02/23 06:14:51,1
