exercise_id,exercise_start,exercise_end,utc_offset,exercise_created,exercise_last_updated,activity_name,log_type,pool_length,pool_length_unit,intervals,distance_units,tracker_total_calories,tracker_total_steps,tracker_total_distance_mm,tracker_total_altitude_mm,tracker_avg_heart_rate,tracker_peak_heart_rate,tracker_avg_pace_mm_per_second,tracker_avg_speed_mm_per_second,tracker_peak_speed_mm_per_second,tracker_auto_stride_run_mm,tracker_auto_stride_walk_mm,tracker_swim_lengths,tracker_pool_length,tracker_pool_length_unit,tracker_cardio_load,manually_logged_total_calories,manually_logged_total_steps,manually_logged_total_distance_mm,manually_logged_pool_length,manually_logged_pool_length_unit,events,activity_type_probabilities,autodetected_confirmed,autodetected_start_timestamp,autodetected_end_timestamp,autodetected_utc_offset,autodetected_activity_name,autodetected_sensor_based_activity_name,deletion_reason,activity_label,suggested_start_timestamp,suggested_end_timestamp,reconciliation_status
3091925595013702424,2025-08-06 15:05:08+0000,2025-08-06 15:20:29+0000,+02:00,2025-08-06 15:40:05+0000,2025-08-06 15:40:05+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
3254193979798718728,2025-07-24 15:48:06+0000,2025-07-24 16:18:38+0000,+02:00,2025-07-24 16:08:27+0000,2025-07-24 16:23:36+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,212,1518,1038453,0,107,128,0,72448,427,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
3284388481392537216,2024-12-03 12:31:33+0000,2024-12-03 13:00:10+0000,+01:00,2024-12-03 12:59:15+0000,2024-12-03 13:14:23+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,363,2823,2126375,0,132,158,0,158720,618,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
330229441075441552,2024-12-15 13:32:40+0000,2024-12-15 13:52:30+0000,+01:00,2024-12-15 14:06:40+0000,2024-12-15 14:06:40+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,241,2011,1488782,0,135,145,0,160000,456,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
3351509498416091368,2025-07-24 07:40:20+0000,2025-07-24 08:00:49+0000,+02:00,2025-07-24 07:59:48+0000,2025-07-24 08:14:57+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,147,1149,796789,0,102,116,0,82944,414,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
3493435329368796320,2025-01-12 10:45:26+0000,2025-01-12 11:17:52+0000,+01:00,2025-01-12 11:09:04+0000,2025-01-12 12:15:04+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,206,1851,1281789,0,89,101,0,84224,500,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
366128755429507168,2024-12-08 12:52:16+0000,2024-12-08 13:15:19+0000,+01:00,2024-12-08 13:28:15+0000,2024-12-08 13:28:15+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
3775561357964454880,2024-11-30 08:49:09+0000,2024-11-30 09:04:31+0000,+01:00,2024-11-30 09:20:40+0000,2024-11-30 09:20:40+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
3849017400464532264,2025-08-08 10:10:32+0000,2025-08-08 10:24:31+0000,+02:00,2025-08-08 10:27:14+0000,2025-08-08 10:27:14+0000,Swim,TRACKER,25,METER,,UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,25,METER,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
3929010222470845152,2024-12-07 07:05:19+0000,2024-12-07 07:13:55+0000,+01:00,2024-12-07 07:22:06+0000,2024-12-07 07:22:06+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,82,931,697805,0,107,125,0,173568,580,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
3990975171745529984,2025-08-07 16:07:52+0000,2025-08-07 16:28:15+0000,+02:00,2025-08-07 16:38:18+0000,2025-08-07 16:38:18+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
4067405882809173200,2024-11-30 10:22:09+0000,2024-11-30 10:41:47+0000,+01:00,2024-11-30 10:51:15+0000,2024-11-30 10:51:15+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
4081030640439557176,2025-01-20 13:59:24+0000,2025-01-20 14:25:02+0000,+01:00,2025-01-21 11:41:35+0000,2025-01-21 11:41:35+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,192,1665,1165258,0,96,106,0,96896,416,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4111618911044001880,2024-12-15 11:35:56+0000,2024-12-15 12:04:59+0000,+01:00,2024-12-15 11:50:38+0000,2024-12-15 12:05:47+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,242,2160,1567851,0,112,133,0,115072,443,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4151707588015992800,2024-12-09 19:22:25+0000,2024-12-09 19:51:06+0000,+01:00,2024-12-09 19:35:58+0000,2024-12-09 20:06:24+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,142,926,631484,0,102,118,0,46976,403,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4223109723179514192,2024-12-03 11:03:18+0000,2024-12-03 11:41:35+0000,+01:00,2024-12-03 12:59:15+0000,2024-12-03 12:59:15+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,348,2926,2106110,0,119,152,0,117504,548,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4280504057973482064,2025-08-08 14:28:45+0000,2025-08-08 14:53:31+0000,+02:00,2025-08-08 16:26:09+0000,2025-08-08 16:26:09+0000,Kayaking,TRACKER,0,UNSPECIFIED,,IMPERIAL,246,459,1459562,0,127,139,0,126336,2922,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4282961706610948592,2025-08-07 08:23:59+0000,2025-08-07 08:45:43+0000,+02:00,2025-08-07 09:00:51+0000,2025-08-07 09:00:51+0000,Swim,TRACKER,25,METER,,UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,25,METER,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4302923984101943088,2025-08-04 15:00:00+0000,2025-08-04 16:30:00+0000,+02:00,2025-08-04 16:52:41+0000,2025-08-04 16:52:41+0000,Weightlifting,MANUAL,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,0,0,0,0,UNSPECIFIED,,,,,,,,,UNSPECIFIED,,,,
4405836847809568592,2024-12-10 08:37:25+0000,2024-12-10 08:44:43+0000,+01:00,2024-12-10 08:45:08+0000,2024-12-10 08:45:08+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,70,719,526687,0,111,126,0,154368,407,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4435178009183808648,2024-12-05 09:22:14+0000,2024-12-05 09:50:25+0000,+01:00,2024-12-05 09:43:05+0000,2024-12-05 09:58:10+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,245,1770,1245992,0,114,132,0,94208,432,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4645772855648945584,2024-12-10 09:41:33+0000,2024-12-10 10:06:32+0000,+01:00,2024-12-10 10:00:40+0000,2024-12-10 10:15:46+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,154,1222,831446,0,97,118,0,70912,398,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4659729756166148760,2025-07-29 05:40:50+0000,2025-07-29 06:46:20+0000,+02:00,2025-07-29 05:49:18+0000,2025-07-29 06:49:48+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,459,1029,460219,0,111,138,0,14976,409,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4672900544062213400,2025-07-31 08:11:03+0000,2025-07-31 08:27:16+0000,+02:00,2025-07-31 08:39:20+0000,2025-07-31 08:39:20+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
4691094620252261224,2025-01-10 10:51:07+0000,2025-01-10 11:07:21+0000,+01:00,2025-01-10 11:22:18+0000,2025-01-10 11:22:18+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
4696891593672188816,2024-12-09 10:20:18+0000,2024-12-09 11:04:22+0000,+01:00,2024-12-09 10:46:36+0000,2024-12-09 11:16:48+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,290,2463,1744914,0,96,133,0,84352,441,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4755066290051637672,2025-01-31 17:34:10+0000,2025-01-31 18:01:06+0000,-05:00,2025-01-31 17:52:33+0000,2025-01-31 18:07:41+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,210,1391,953968,0,109,131,0,75520,569,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
4854211737376829088,2024-12-09 22:29:31+0000,2024-12-09 22:55:57+0000,+01:00,2024-12-09 23:10:22+0000,2024-12-09 23:10:22+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
4885471140721127400,2025-01-17 12:13:54+0000,2025-01-17 13:00:00+0000,+01:00,2025-01-21 11:41:26+0000,2025-01-21 11:41:26+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,284,2045,1446445,0,106,131,0,66816,432,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5125072988590172048,2024-12-01 13:12:04+0000,2024-12-01 13:53:53+0000,+01:00,2024-12-01 14:01:32+0000,2024-12-01 14:01:32+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
5132231420150355528,2025-08-06 08:03:36+0000,2025-08-06 08:22:38+0000,+02:00,2025-08-06 08:22:15+0000,2025-08-06 08:22:44+0000,Swim,TRACKER,25,METER,,UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,25,METER,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5145249536907997136,2024-12-15 12:05:20+0000,2024-12-15 13:26:10+0000,+01:00,2024-12-15 12:05:47+0000,2024-12-15 13:36:31+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,913,1248,587625,0,131,163,0,15488,488,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5201423569272576184,2024-12-18 11:50:13+0000,2024-12-18 12:05:33+0000,+01:00,2024-12-18 12:18:47+0000,2024-12-18 12:18:47+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
5206814691791027832,2025-08-05 11:20:47+0000,2025-08-05 11:53:35+0000,+02:00,2025-08-05 11:57:34+0000,2025-08-05 11:57:34+0000,Kayaking,TRACKER,0,UNSPECIFIED,,IMPERIAL,240,669,0,0,113,133,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5233479430767371928,2025-01-12 15:31:45+0000,2025-01-12 15:41:07+0000,+01:00,2025-01-12 16:04:50+0000,2025-01-12 16:04:50+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,82,711,516781,0,113,119,0,118400,456,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5300616088825068432,2024-12-21 18:49:52+0000,2024-12-21 19:53:09+0000,+01:00,2024-12-21 19:08:38+0000,2024-12-21 19:54:01+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,518,5288,3995750,0,99,122,0,134656,454,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5353755369314494896,2025-08-29 12:54:04+0000,2025-08-29 13:30:46+0000,-04:00,2025-08-29 13:43:56+0000,2025-08-29 13:43:56+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
5376785348208722152,2025-07-26 13:52:45+0000,2025-07-26 14:12:54+0000,+02:00,2025-07-26 14:03:18+0000,2025-07-26 14:18:28+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,188,1357,924562,0,115,133,0,97792,434,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5696195853690361992,2025-07-25 09:50:39+0000,2025-07-25 10:31:48+0000,+02:00,2025-07-25 10:22:15+0000,2025-07-25 10:37:23+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,273,2217,1514500,0,98,131,0,78336,425,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
5764253937258802968,2025-08-06 13:53:27+0000,2025-08-06 14:15:38+0000,+02:00,2025-08-06 15:19:50+0000,2025-08-06 15:19:50+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
5786933560831698568,2025-02-04 11:11:38+0000,2025-02-04 11:43:10+0000,-05:00,2025-02-04 11:28:05+0000,2025-02-04 11:58:18+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,163,1118,795516,0,93,112,0,53888,421,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6071489240962693576,2025-07-29 05:20:21+0000,2025-07-29 05:36:33+0000,+02:00,2025-07-29 05:49:18+0000,2025-07-29 05:49:18+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6170872129679496424,2025-08-03 10:16:54+0000,2025-08-03 10:46:46+0000,+02:00,2025-08-03 10:57:37+0000,2025-08-03 10:57:37+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6213290984545335904,2024-12-13 16:45:30+0000,2024-12-13 17:12:12+0000,+01:00,2024-12-13 17:12:12+0000,2024-12-13 17:27:28+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,124,825,596516,0,94,109,0,47616,423,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6322963218137752576,2025-01-28 21:34:51+0000,2025-01-28 21:57:10+0000,-05:00,2025-01-28 21:51:03+0000,2025-01-28 22:06:15+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,164,1099,705680,0,107,138,0,68480,463,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6336401435829109144,2025-08-08 16:04:58+0000,2025-08-08 16:24:44+0000,+02:00,2025-08-08 16:26:09+0000,2025-08-08 16:26:09+0000,Kayaking,TRACKER,0,UNSPECIFIED,,IMPERIAL,183,805,1688047,0,111,131,0,182272,1801,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6399773452776810680,2025-08-07 14:43:23+0000,2025-08-07 15:10:42+0000,+02:00,2025-08-07 15:22:44+0000,2025-08-07 15:22:44+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6600684296629607952,2025-01-28 20:32:37+0000,2025-01-28 21:10:26+0000,-05:00,2025-01-28 21:51:03+0000,2025-01-28 21:51:03+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,367,2774,1923258,0,119,138,0,108544,470,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6806032064600000016,2025-01-13 16:03:38+0000,2025-01-13 16:30:42+0000,+01:00,2025-01-13 16:24:53+0000,2025-01-13 16:40:01+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,159,1047,745461,0,99,139,0,58752,475,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
