timestamp,oxygen saturation percentage,data source
2026-01-01T00:02:04Z,82.5,Charge 6
2026-01-01T00:03:04Z,86.1,Charge 6
2026-01-01T00:04:04Z,88.2,Charge 6
2026-01-01T00:05:04Z,89.0,Charge 6
2026-01-01T00:06:04Z,85.4,Charge 6
2026-01-01T00:07:04Z,85.1,Charge 6
2026-01-01T00:08:04Z,86.9,Charge 6
2026-01-01T00:09:04Z,88.2,Charge 6
2026-01-01T00:10:04Z,88.6,Charge 6
2026-01-01T00:11:04Z,88.1,Charge 6
2026-01-01T00:12:04Z,85.5,Charge 6
2026-01-01T00:13:04Z,87.1,Charge 6
2026-01-01T00:14:04Z,89.1,Charge 6
2026-01-01T00:15:04Z,89.9,Charge 6
2026-01-01T00:16:04Z,90.2,Charge 6
2026-01-01T00:17:04Z,88.5,Charge 6
2026-01-01T00:18:04Z,85.0,Charge 6
2026-01-01T00:19:04Z,83.4,Charge 6
2026-01-01T00:20:04Z,84.2,Charge 6
2026-01-01T00:21:04Z,86.5,Charge 6
2026-01-01T00:22:04Z,88.0,Charge 6
2026-01-01T00:23:04Z,87.1,Charge 6
2026-01-01T00:24:04Z,84.9,Charge 6
2026-01-01T00:25:04Z,83.7,Charge 6
2026-01-01T00:26:04Z,83.1,Charge 6
2026-01-01T00:27:04Z,83.1,Charge 6
2026-01-01T00:28:04Z,83.4,Charge 6
2026-01-01T00:29:04Z,84.0,Charge 6
2026-01-01T00:30:04Z,84.4,Charge 6
2026-01-01T00:31:04Z,84.5,Charge 6
2026-01-01T00:32:04Z,84.5,Charge 6
2026-01-01T00:33:04Z,84.1,Charge 6
2026-01-01T00:34:04Z,87.3,Charge 6
2026-01-01T00:35:04Z,89.4,Charge 6
2026-01-01T00:36:04Z,90.5,Charge 6
2026-01-01T00:37:04Z,89.3,Charge 6
2026-01-01T00:38:04Z,89.8,Charge 6
2026-01-01T00:39:04Z,89.5,Charge 6
2026-01-01T00:40:04Z,90.1,Charge 6
2026-01-01T00:41:04Z,90.7,Charge 6
2026-01-01T00:42:04Z,91.2,Charge 6
2026-01-01T00:43:04Z,91.3,Charge 6
2026-01-01T00:44:04Z,90.4,Charge 6
2026-01-01T00:46:04Z,88.6,Charge 6
2026-01-01T00:47:04Z,91.6,Charge 6
2026-01-01T00:48:04Z,93.3,Charge 6
2026-01-01T00:49:04Z,94.5,Charge 6
2026-01-01T00:50:04Z,94.9,Charge 6
2026-01-01T00:51:04Z,95.1,Charge 6
2026-01-01T00:52:04Z,95.1,Charge 6
2026-01-01T00:53:04Z,95.7,Charge 6
2026-01-01T00:54:04Z,95.7,Charge 6
2026-01-01T00:56:04Z,95.6,Charge 6
2026-01-01T00:57:04Z,95.5,Charge 6
2026-01-01T00:58:04Z,95.5,Charge 6
2026-01-01T00:59:04Z,95.5,Charge 6
2026-01-01T01:01:04Z,95.0,Charge 6
2026-01-01T01:02:04Z,94.4,Charge 6
2026-01-01T01:03:04Z,94.1,Charge 6
2026-01-01T01:04:04Z,94.2,Charge 6
2026-01-01T01:06:04Z,93.5,Charge 6
2026-01-01T01:07:04Z,93.3,Charge 6
2026-01-01T01:08:04Z,93.1,Charge 6
2026-01-01T01:09:04Z,92.7,Charge 6
2026-01-01T01:10:04Z,92.1,Charge 6
2026-01-01T01:11:04Z,91.3,Charge 6
2026-01-01T01:12:04Z,91.9,Charge 6
2026-01-01T01:13:04Z,92.1,Charge 6
2026-01-01T01:14:04Z,92.0,Charge 6
2026-01-01T01:15:04Z,91.8,Charge 6
2026-01-01T01:16:04Z,91.8,Charge 6
2026-01-01T01:17:04Z,91.9,Charge 6
2026-01-01T01:18:04Z,92.0,Charge 6
2026-01-01T01:19:04Z,92.0,Charge 6
2026-01-01T01:20:04Z,92.3,Charge 6
2026-01-01T01:21:04Z,92.2,Charge 6
2026-01-01T01:22:04Z,92.1,Charge 6
2026-01-01T01:23:04Z,91.9,Charge 6
2026-01-01T01:24:04Z,91.5,Charge 6
2026-01-01T01:25:04Z,91.4,Charge 6
2026-01-01T01:26:04Z,91.2,Charge 6
2026-01-01T01:27:04Z,90.9,Charge 6
2026-01-01T01:41:04Z,89.8,Charge 6
2026-01-01T01:42:04Z,90.0,Charge 6
2026-01-01T01:43:04Z,90.4,Charge 6
2026-01-01T01:44:04Z,90.3,Charge 6
2026-01-01T01:45:04Z,89.3,Charge 6
2026-01-01T01:46:04Z,89.0,Charge 6
2026-01-01T01:47:04Z,90.7,Charge 6
2026-01-01T01:48:04Z,91.5,Charge 6
2026-01-01T01:49:04Z,92.0,Charge 6
2026-01-01T01:50:04Z,92.4,Charge 6
2026-01-01T01:51:04Z,91.7,Charge 6
2026-01-01T01:52:04Z,89.8,Charge 6
2026-01-01T01:53:04Z,89.3,Charge 6
2026-01-01T01:54:04Z,90.4,Charge 6
2026-01-01T01:55:04Z,91.2,Charge 6
