timestamp,body fat percentage,data source
2020-11-01T12:48:14Z,28.337,Withings Fitbit 3P Web API
2020-11-02T08:47:54Z,27.45,Withings Fitbit 3P Web API
2020-11-03T06:47:44Z,26.622,Withings Fitbit 3P Web API
2020-11-04T10:49:35Z,27.25,Withings Fitbit 3P Web API
2020-11-05T09:13:25Z,25.523,Withings Fitbit 3P Web API
2020-11-06T06:42:46Z,24.646,Withings Fitbit 3P Web API
2020-11-10T08:09:26Z,23.245,Withings Fitbit 3P Web API
2020-11-14T10:33:02Z,24.728,Withings Fitbit 3P Web API
2020-11-15T11:34:01Z,26.325,Withings Fitbit 3P Web API
2020-11-16T07:56:59Z,24.951,Withings Fitbit 3P Web API
2020-11-17T07:43:55Z,26.19,Withings Fitbit 3P Web API
2020-11-18T06:52:54Z,24.736,Withings Fitbit 3P Web API
2020-11-18T22:59:59Z,24.5,Withings Fitbit 3P Web API
2020-11-19T22:59:59Z,24.1,Withings Fitbit 3P Web API
2020-11-20T06:19:21Z,26.124,Withings Fitbit 3P Web API
2020-11-21T10:45:40Z,27.631,Withings Fitbit 3P Web API
2020-11-22T22:59:59Z,24.7,Withings Fitbit 3P Web API
2020-11-23T22:59:59Z,24.6,Withings Fitbit 3P Web API
2020-11-24T10:38:31Z,26.786,Withings Fitbit 3P Web API
2020-11-25T12:19:30Z,26.015,Withings Fitbit 3P Web API
2020-11-27T10:56:19Z,25.767,Withings Fitbit 3P Web API
2020-11-28T10:56:11Z,27.439,Withings Fitbit 3P Web API
2020-11-29T22:59:59Z,25.0,Withings Fitbit 3P Web API
2020-11-30T22:59:59Z,24.7,Withings Fitbit 3P Web API
