timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2022-02-01T07:43:30Z,18.6,1.2,4.81,17.4,2.1,6.127,13.6,0.9,2.524,18.6,1.2,4.81,Fitbit App
2022-02-02T07:04:00Z,17.0,1.2,6.188,-1.0,0.0,2.007,-1.0,0.0,1.365,17.0,1.2,6.188,Fitbit App
2022-02-03T07:54:30Z,18.2,1.5,7.857,18.0,2.2,7.005,10.8,0.4,2.909,18.2,1.5,7.857,Fitbit App
2022-02-04T04:17:30Z,-1.0,0.0,2.175,18.6,1.4,6.239,-1.0,0.0,1.742,18.6,1.4,6.239,Fitbit App
2022-02-05T08:59:00Z,18.2,1.7,8.167,16.4,0.9,7.577,-1.0,0.0,1.841,18.2,1.7,8.167,Fitbit App
2022-02-06T09:28:00Z,15.8,1.0,6.935,17.0,0.8,5.785,-1.0,0.0,1.807,15.8,1.0,6.935,Fitbit App
2022-02-07T04:41:00Z,-1.0,0.0,2.399,18.4,1.9,6.396,-1.0,0.0,1.981,18.4,1.9,6.396,Fitbit App
2022-02-08T07:39:00Z,18.8,1.3,6.071,16.8,1.6,4.94,-1.0,0.0,1.321,18.8,1.3,6.071,Fitbit App
2022-02-09T05:03:00Z,-1.0,0.0,2.001,-1.0,0.0,2.209,-1.0,0.0,2.28,0.0,0.0,2.001,Fitbit App
2022-02-09T08:19:00Z,-1.0,0.0,1.709,12.6,0.4,2.506,17.4,0.4,2.847,12.6,0.4,2.506,Fitbit App
2022-02-10T06:09:30Z,-1.0,0.0,1.998,20.8,0.6,2.814,-1.0,0.0,2.244,20.8,0.6,2.814,Fitbit App
2022-02-11T08:28:30Z,19.2,1.4,7.058,17.0,1.0,5.234,-1.0,0.0,1.459,19.2,1.4,7.058,Fitbit App
2022-02-12T11:20:00Z,17.4,1.2,5.868,-1.0,0.0,2.404,-1.0,0.0,1.997,17.4,1.2,5.868,Fitbit App
2022-02-13T10:07:30Z,16.4,1.9,9.142,16.0,1.7,7.094,-1.0,0.0,1.893,16.4,1.9,9.142,Fitbit App
2022-02-14T08:39:00Z,17.2,1.7,3.872,-1.0,0.0,2.283,-1.0,0.0,1.457,17.2,1.7,3.872,Fitbit App
2022-02-15T09:04:00Z,17.8,1.1,5.376,16.8,1.5,6.687,21.8,0.5,2.541,17.8,1.1,5.376,Fitbit App
2022-02-16T07:38:00Z,17.8,1.3,4.736,-1.0,0.0,2.389,-1.0,0.0,1.491,17.8,1.3,4.736,Fitbit App
2022-02-17T06:20:00Z,29.8,0.1,2.862,-1.0,0.0,1.343,21.4,0.3,3.015,29.8,0.1,2.862,Fitbit App
2022-02-18T09:02:30Z,18.6,1.4,9.93,17.4,1.8,4.764,-1.0,0.0,1.596,18.6,1.4,9.93,Fitbit App
2022-02-19T11:54:00Z,16.2,1.1,9.123,16.0,1.6,9.5,16.0,0.7,4.18,16.2,1.1,9.123,Fitbit App
2022-02-20T09:17:00Z,17.0,0.8,8.211,16.0,0.7,6.752,-1.0,0.0,1.683,17.0,0.8,8.211,Fitbit App
2022-02-21T04:39:00Z,17.8,0.6,3.921,-1.0,0.0,2.0,-1.0,0.0,1.451,17.8,0.6,3.921,Fitbit App
2022-02-22T09:05:30Z,17.4,1.8,7.893,17.6,1.8,8.118,-1.0,0.0,2.102,17.4,1.8,7.893,Fitbit App
2022-02-23T07:55:30Z,18.6,1.1,6.631,-1.0,0.0,1.734,-1.0,0.0,1.564,18.6,1.1,6.631,Fitbit App
2022-02-24T06:22:00Z,16.8,1.4,5.245,-1.0,0.0,2.301,16.4,1.1,3.832,16.8,1.4,5.245,Fitbit App
2022-02-25T08:57:30Z,16.4,1.3,7.564,16.8,1.9,8.498,-1.0,0.0,1.98,16.4,1.3,7.564,Fitbit App
2022-02-26T10:15:00Z,16.4,1.1,8.361,16.4,1.4,11.215,-1.0,0.0,1.989,16.4,1.1,8.361,Fitbit App
2022-02-27T09:32:30Z,16.8,1.4,10.151,16.8,1.2,9.034,-1.0,0.0,2.435,16.8,1.4,10.151,Fitbit App
2022-02-28T08:41:30Z,17.6,1.6,7.315,15.2,1.0,5.492,-1.0,0.0,2.207,17.6,1.6,7.315,Fitbit App
