timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2025-11-01T05:34:00Z,18.6,1.3,4.1,18.2,2.1,8.6,18.8,2.5,3.8,18.6,1.3,4.1,Fitbit App
2025-11-02T07:56:00Z,19.4,1.3,5.5,17.6,2.6,8.1,18.8,2.8,4.3,19.4,1.3,5.5,Fitbit App
2025-11-03T06:05:30Z,18.4,1.7,6.4,17.6,1.9,8.3,17.8,1.7,4.3,18.4,1.7,6.4,Fitbit App
2025-11-04T06:32:00Z,18.6,0.5,4.3,17.8,2.1,8.6,17.8,2.4,8.1,18.6,0.5,4.3,Fitbit App
2025-11-05T06:02:00Z,16.8,1.0,2.8,18.2,1.4,6.9,18.2,1.3,2.7,16.8,1.0,2.8,Fitbit App
2025-11-06T06:17:30Z,17.8,1.9,4.1,18.0,1.9,8.6,19.0,2.3,4.7,17.8,1.9,4.1,Fitbit App
2025-11-07T06:39:00Z,17.8,1.2,6.7,16.4,2.1,11.1,16.0,1.9,5.0,17.8,1.2,6.7,Fitbit App
2025-11-08T06:34:30Z,19.0,1.2,6.9,18.2,2.0,4.4,18.4,1.7,3.4,19.0,1.2,6.9,Fitbit App
2025-11-09T07:59:30Z,17.0,0.9,7.5,17.0,1.5,7.2,15.6,1.1,3.4,17.0,0.9,7.5,Fitbit App
2025-11-10T05:11:30Z,0.0,0.0,0.0,19.2,2.7,7.7,15.0,1.1,2.8,19.2,2.7,7.7,Fitbit App
2025-11-11T03:37:30Z,20.2,1.4,6.1,19.6,1.8,6.8,19.6,1.1,2.7,20.2,1.4,6.1,Fitbit App
2025-11-11T06:51:30Z,19.6,2.0,6.5,19.4,1.7,9.4,19.6,1.1,3.3,19.6,2.0,6.5,Fitbit App
2025-11-12T10:13:00Z,17.0,1.5,5.8,16.0,1.6,9.9,17.2,1.2,4.5,17.0,1.5,5.8,Fitbit App
2025-11-13T09:40:30Z,17.4,1.0,5.7,17.4,1.4,5.6,17.8,1.4,4.6,17.4,1.0,5.7,Fitbit App
2025-11-14T10:37:30Z,18.2,1.3,5.6,18.4,1.8,9.1,17.8,1.2,3.8,18.2,1.3,5.6,Fitbit App
2025-11-15T13:47:30Z,19.4,0.6,3.6,19.8,3.1,9.6,19.0,1.4,3.5,19.4,0.6,3.6,Fitbit App
2025-11-15T13:50:30Z,19.4,0.6,3.6,19.0,2.5,6.2,-1.0,-1.0,-1.0,19.4,0.6,3.6,Fitbit App
2025-11-16T12:20:30Z,19.4,0.7,4.6,19.0,2.7,9.5,17.2,3.2,3.4,19.4,0.7,4.6,Fitbit App
2025-11-17T12:13:30Z,19.0,2.1,6.6,17.0,1.9,10.3,17.8,2.3,5.8,19.0,2.1,6.6,Fitbit App
2025-11-18T09:36:00Z,20.6,0.8,4.6,19.2,1.8,7.6,0.0,0.0,0.0,20.6,0.8,4.6,Fitbit App
2025-11-19T11:45:00Z,20.0,1.8,7.5,16.6,2.0,9.4,0.0,0.0,0.0,20.0,1.8,7.5,Fitbit App
2025-11-20T11:24:30Z,18.8,2.1,5.4,18.4,1.7,7.5,0.0,0.0,0.0,18.8,2.1,5.4,Fitbit App
2025-11-21T07:37:30Z,18.2,1.2,6.1,18.2,2.0,4.7,0.0,0.0,0.0,18.2,1.2,6.1,Fitbit App
2025-11-21T12:01:30Z,17.4,1.9,6.6,17.8,2.2,7.2,0.0,0.0,0.0,17.4,1.9,6.6,Fitbit App
2025-11-22T12:18:30Z,19.8,1.7,5.0,19.0,3.1,4.6,0.0,0.0,0.0,19.8,1.7,5.0,Fitbit App
2025-11-23T13:02:30Z,16.8,1.2,4.9,16.8,2.0,9.7,16.6,1.2,4.8,16.8,1.2,4.9,Fitbit App
2025-11-24T12:27:30Z,17.8,1.3,4.4,17.6,1.5,5.7,17.2,1.7,2.8,17.8,1.3,4.4,Fitbit App
2025-11-25T12:02:00Z,0.0,0.0,0.0,17.4,2.1,15.4,16.2,0.7,2.6,17.4,2.1,15.4,Fitbit App
2025-11-26T15:45:30Z,17.6,1.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.6,4.0,Fitbit App
2025-11-27T10:05:30Z,21.2,0.8,6.8,19.6,2.0,7.3,0.0,0.0,0.0,21.2,0.8,6.8,Fitbit App
2025-11-27T13:34:30Z,20.4,1.6,7.7,19.4,2.1,7.3,0.0,0.0,0.0,20.4,1.6,7.7,Fitbit App
2025-11-27T13:38:30Z,20.4,1.6,7.7,19.4,2.1,7.3,0.0,0.0,0.0,20.4,1.6,7.7,Fitbit App
2025-11-28T10:00:30Z,21.2,0.9,6.0,19.0,2.8,10.4,0.0,0.0,0.0,21.2,0.9,6.0,Fitbit App
2025-11-28T15:24:30Z,0.0,0.0,0.0,16.2,2.2,9.0,0.0,0.0,0.0,16.2,2.2,9.0,Fitbit App
2025-11-29T08:39:30Z,19.2,2.0,3.9,18.6,2.2,8.1,0.0,0.0,0.0,18.6,2.2,8.1,Fitbit App
2025-11-30T08:44:00Z,19.8,2.0,8.7,17.6,2.6,12.7,0.0,0.0,0.0,19.8,2.0,8.7,Fitbit App
