timestamp,body fat percentage,data source
2020-10-01T05:58:22Z,25.458,Withings Fitbit 3P Web API
2020-10-02T06:51:20Z,25.265,Withings Fitbit 3P Web API
2020-10-05T07:42:57Z,25.773,Withings Fitbit 3P Web API
2020-10-08T08:06:20Z,26.625,Withings Fitbit 3P Web API
2020-10-09T11:45:48Z,26.033,Withings Fitbit 3P Web API
2020-10-10T12:17:01Z,26.218,Withings Fitbit 3P Web API
2020-10-12T08:28:43Z,27.194,Withings Fitbit 3P Web API
2020-10-15T09:51:58Z,24.951,Withings Fitbit 3P Web API
2020-10-17T15:34:43Z,27.337,Withings Fitbit 3P Web API
2020-10-26T10:22:19Z,25.797,Withings Fitbit 3P Web API
2020-10-27T08:45:33Z,26.791,Withings Fitbit 3P Web API
2020-10-29T09:13:43Z,25.349,Withings Fitbit 3P Web API
2020-10-31T10:17:29Z,26.902,Withings Fitbit 3P Web API
