timestamp,body fat percentage,data source
2019-11-03T12:41:48Z,40.762,Withings Fitbit 3P Web API
2019-11-04T06:14:58Z,40.916,Withings Fitbit 3P Web API
2019-11-05T07:27:01Z,40.309,Withings Fitbit 3P Web API
2019-11-06T06:38:14Z,40.924,Withings Fitbit 3P Web API
2019-11-06T09:57:16Z,40.54,Withings Fitbit 3P Web API
2019-11-07T05:11:39Z,39.818,Withings Fitbit 3P Web API
2019-11-08T07:40:57Z,38.469,Withings Fitbit 3P Web API
2019-11-09T10:43:20Z,41.32,Withings Fitbit 3P Web API
2019-11-10T09:13:55Z,38.111,Withings Fitbit 3P Web API
2019-11-11T06:26:56Z,38.109,Withings Fitbit 3P Web API
2019-11-13T06:30:02Z,37.682,Withings Fitbit 3P Web API
2019-11-14T09:03:54Z,38.796,Withings Fitbit 3P Web API
2019-11-15T09:04:18Z,37.704,Withings Fitbit 3P Web API
2019-11-16T07:10:23Z,40.364,Withings Fitbit 3P Web API
2019-11-18T06:32:43Z,38.66,Withings Fitbit 3P Web API
2019-11-21T07:27:56Z,37.794,Withings Fitbit 3P Web API
2019-11-22T09:47:30Z,38.733,Withings Fitbit 3P Web API
2019-11-23T10:55:05Z,37.658,Withings Fitbit 3P Web API
2019-11-24T09:54:39Z,38.708,Withings Fitbit 3P Web API
2019-11-25T05:22:10Z,36.998,Withings Fitbit 3P Web API
2019-11-27T11:11:07Z,37.475,Withings Fitbit 3P Web API
2019-11-28T11:18:11Z,38.755,Withings Fitbit 3P Web API
2019-11-30T10:18:59Z,38.896,Withings Fitbit 3P Web API
2019-11-30T12:16:51Z,39.993,Withings Fitbit 3P Web API
