timestamp,oxygen saturation percentage,data source
2022-11-10T01:37:00Z,89.6,Charge 4
2022-11-10T01:38:00Z,89.9,Charge 4
2022-11-10T01:39:00Z,90.0,Charge 4
2022-11-10T01:40:00Z,90.2,Charge 4
2022-11-10T01:41:00Z,90.2,Charge 4
2022-11-10T01:42:00Z,90.4,Charge 4
2022-11-10T01:43:00Z,90.3,Charge 4
2022-11-10T01:44:00Z,90.2,Charge 4
2022-11-10T01:45:00Z,90.1,Charge 4
2022-11-10T01:46:00Z,89.9,Charge 4
2022-11-10T01:47:00Z,89.7,Charge 4
2022-11-10T01:48:00Z,89.6,Charge 4
2022-11-10T01:49:00Z,89.4,Charge 4
2022-11-10T01:50:00Z,89.7,Charge 4
2022-11-10T01:51:00Z,89.8,Charge 4
2022-11-10T01:52:00Z,89.5,Charge 4
2022-11-10T01:53:00Z,89.3,Charge 4
2022-11-10T01:54:00Z,89.2,Charge 4
2022-11-10T01:55:00Z,88.8,Charge 4
2022-11-10T01:56:00Z,88.8,Charge 4
2022-11-10T01:57:00Z,88.8,Charge 4
2022-11-10T03:52:00Z,91.2,Charge 4
2022-11-10T03:53:00Z,90.8,Charge 4
2022-11-10T03:54:00Z,90.5,Charge 4
2022-11-10T03:55:00Z,90.5,Charge 4
2022-11-10T03:56:00Z,90.4,Charge 4
2022-11-10T03:57:00Z,90.4,Charge 4
2022-11-11T00:56:59Z,94.9,Charge 4
2022-11-11T00:57:59Z,95.3,Charge 4
2022-11-11T00:58:59Z,95.5,Charge 4
2022-11-11T00:59:59Z,94.9,Charge 4
2022-11-11T01:00:59Z,94.6,Charge 4
2022-11-11T01:01:59Z,94.4,Charge 4
2022-11-11T01:02:59Z,94.4,Charge 4
2022-11-11T01:03:59Z,94.2,Charge 4
2022-11-11T01:04:59Z,94.0,Charge 4
2022-11-11T01:05:59Z,94.0,Charge 4
2022-11-11T01:06:59Z,93.9,Charge 4
2022-11-11T01:07:59Z,93.9,Charge 4
2022-11-11T01:08:59Z,93.7,Charge 4
2022-11-11T01:09:59Z,93.4,Charge 4
2022-11-11T01:10:59Z,93.3,Charge 4
2022-11-11T01:11:59Z,93.5,Charge 4
2022-11-11T01:12:59Z,93.8,Charge 4
2022-11-11T01:13:59Z,93.7,Charge 4
2022-11-11T01:14:59Z,93.8,Charge 4
2022-11-11T01:15:59Z,93.8,Charge 4
2022-11-11T01:16:59Z,93.8,Charge 4
2022-11-11T01:17:59Z,93.8,Charge 4
2022-11-11T01:18:59Z,93.6,Charge 4
2022-11-11T01:19:59Z,93.6,Charge 4
2022-11-11T01:20:59Z,93.7,Charge 4
2022-11-11T01:21:59Z,93.8,Charge 4
2022-11-11T01:22:59Z,94.0,Charge 4
2022-11-11T01:23:59Z,94.0,Charge 4
2022-11-11T01:24:59Z,94.0,Charge 4
2022-11-11T01:25:59Z,94.0,Charge 4
2022-11-11T01:26:59Z,94.2,Charge 4
2022-11-11T01:27:59Z,94.3,Charge 4
2022-11-11T01:28:59Z,94.2,Charge 4
2022-11-11T01:29:59Z,94.0,Charge 4
2022-11-11T01:30:59Z,93.9,Charge 4
2022-11-11T01:31:59Z,93.8,Charge 4
2022-11-11T01:32:59Z,93.9,Charge 4
2022-11-11T01:33:59Z,94.0,Charge 4
2022-11-11T01:41:59Z,94.6,Charge 4
2022-11-11T01:42:59Z,94.1,Charge 4
2022-11-11T01:43:59Z,94.1,Charge 4
2022-11-11T01:44:59Z,93.6,Charge 4
2022-11-11T01:45:59Z,93.2,Charge 4
2022-11-11T01:46:59Z,94.2,Charge 4
2022-11-11T01:47:59Z,93.8,Charge 4
2022-11-11T01:48:59Z,93.5,Charge 4
