timestamp,body fat percentage,data source
2026-02-01T08:35:04Z,33.606,Withings Fitbit 3P Web API
2026-02-02T06:25:12Z,33.241,Withings Fitbit 3P Web API
2026-02-02T08:07:37Z,33.198,Withings Fitbit 3P Web API
2026-02-02T08:08:36Z,33.513,Withings Fitbit 3P Web API
2026-02-03T08:25:06Z,32.986,Withings Fitbit 3P Web API
2026-02-04T05:53:31Z,33.19,Withings Fitbit 3P Web API
2026-02-05T07:12:05Z,33.128,Withings Fitbit 3P Web API
2026-02-06T07:17:56Z,32.919,Withings Fitbit 3P Web API
2026-02-09T09:49:51Z,32.644,Withings Fitbit 3P Web API
2026-02-10T07:35:59Z,32.861,Withings Fitbit 3P Web API
2026-02-11T07:14:56Z,33.218,Withings Fitbit 3P Web API
2026-02-14T09:17:20Z,32.825,Withings Fitbit 3P Web API
2026-02-15T06:07:30Z,32.876,Withings Fitbit 3P Web API
2026-02-16T07:07:19Z,32.701,Withings Fitbit 3P Web API
2026-02-17T08:50:52Z,33.064,Withings Fitbit 3P Web API
2026-02-18T08:53:17Z,33.211,Withings Fitbit 3P Web API
2026-02-19T06:33:12Z,33.16,Withings Fitbit 3P Web API
2026-02-20T07:39:23Z,33.302,Withings Fitbit 3P Web API
2026-02-21T07:24:51Z,33.151,Withings Fitbit 3P Web API
2026-02-22T07:35:36Z,33.108,Withings Fitbit 3P Web API
2026-02-24T09:04:33Z,32.7,Withings Fitbit 3P Web API
2026-02-24T09:05:31Z,33.029,Withings Fitbit 3P Web API
2026-02-25T06:58:22Z,32.871,Withings Fitbit 3P Web API
2026-02-26T07:05:17Z,32.721,Withings Fitbit 3P Web API
2026-02-27T07:15:57Z,32.492,Withings Fitbit 3P Web API
2026-02-28T07:09:16Z,32.724,Withings Fitbit 3P Web API
