timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2024-07-01T07:48:00Z,19.2,1.2,7.479,19.6,1.9,4.905,12.0,1.0,2.677,19.2,1.2,7.479,Fitbit App
2024-07-02T07:00:30Z,18.6,1.4,8.165,18.0,2.3,12.813,18.4,2.1,2.657,18.6,1.4,8.165,Fitbit App
2024-07-03T07:27:30Z,18.8,1.3,8.726,18.4,2.2,12.329,-1.0,0.0,1.427,18.8,1.3,8.726,Fitbit App
2024-07-04T07:58:30Z,18.4,1.0,7.682,17.4,1.9,13.554,-1.0,0.0,1.685,18.4,1.0,7.682,Fitbit App
2024-07-05T09:16:30Z,17.6,1.0,11.717,18.0,2.1,12.033,-1.0,0.0,2.342,17.6,1.0,11.717,Fitbit App
2024-07-06T08:32:30Z,17.8,1.3,10.361,17.6,1.5,8.522,17.6,1.2,6.169,17.8,1.3,10.361,Fitbit App
2024-07-07T04:24:00Z,-1.0,0.0,0.0,18.4,1.6,10.759,-1.0,0.0,1.02,18.4,1.6,10.759,Fitbit App
2024-07-07T08:44:30Z,-1.0,0.0,1.484,17.8,1.9,14.779,-1.0,0.0,1.608,17.8,1.9,14.779,Fitbit App
2024-07-07T19:54:00Z,17.6,1.3,3.036,17.6,0.8,6.416,-1.0,0.0,1.823,17.6,0.8,6.416,Fitbit App
2024-07-08T06:06:30Z,17.6,0.8,4.817,17.4,1.4,10.468,-1.0,0.0,1.102,17.6,0.8,4.817,Fitbit App
2024-07-08T08:04:00Z,17.6,0.7,5.028,17.2,1.9,8.972,-1.0,0.0,1.243,17.6,0.7,5.028,Fitbit App
2024-07-09T09:26:30Z,18.2,1.7,7.103,18.0,1.1,11.017,-1.0,0.0,1.737,18.2,1.7,7.103,Fitbit App
2024-07-10T08:11:30Z,18.6,1.6,4.987,19.0,1.2,8.415,-1.0,0.0,2.182,18.6,1.6,4.987,Fitbit App
2024-07-11T08:04:00Z,-1.0,0.0,1.317,17.8,2.1,10.455,12.6,0.7,2.672,17.8,2.1,10.455,Fitbit App
2024-07-12T08:17:30Z,18.0,1.1,6.21,18.4,1.7,10.058,-1.0,0.0,2.146,18.0,1.1,6.21,Fitbit App
2024-07-13T06:38:00Z,-1.0,0.0,2.437,18.0,1.9,8.287,-1.0,0.0,1.861,18.0,1.9,8.287,Fitbit App
2024-07-14T07:55:00Z,17.6,1.5,6.667,18.6,1.2,7.475,-1.0,0.0,1.906,17.6,1.5,6.667,Fitbit App
2024-07-15T08:09:00Z,17.8,1.1,8.736,16.8,2.0,11.218,16.6,2.6,7.587,17.8,1.1,8.736,Fitbit App
2024-07-16T08:20:30Z,19.0,1.1,6.333,18.2,1.7,8.732,-1.0,0.0,1.692,19.0,1.1,6.333,Fitbit App
2024-07-17T10:38:30Z,18.6,1.8,6.131,17.0,2.4,5.966,-1.0,0.0,1.44,18.6,1.8,6.131,Fitbit App
2024-07-19T09:10:00Z,17.2,1.4,8.817,18.2,1.6,9.191,-1.0,0.0,1.643,17.2,1.4,8.817,Fitbit App
2024-07-20T09:15:00Z,-1.0,0.0,2.214,17.0,1.4,5.448,11.4,0.9,2.61,17.0,1.4,5.448,Fitbit App
2024-07-21T06:37:00Z,18.2,1.0,8.27,17.0,1.8,5.592,10.0,0.6,2.618,18.2,1.0,8.27,Fitbit App
2024-07-21T19:06:30Z,-1.0,0.0,0.0,-1.0,0.0,2.149,-1.0,0.0,1.697,0.0,0.0,0.0,Fitbit App
2024-07-22T07:41:00Z,17.6,1.6,7.699,17.2,2.1,8.015,-1.0,0.0,1.832,17.6,1.6,7.699,Fitbit App
2024-07-23T09:08:30Z,18.0,0.9,5.182,18.4,1.8,9.054,-1.0,0.0,1.891,18.0,0.9,5.182,Fitbit App
2024-07-24T07:35:30Z,18.0,0.9,6.046,18.2,1.4,7.187,-1.0,0.0,1.57,18.0,0.9,6.046,Fitbit App
2024-07-25T08:15:30Z,17.0,1.9,10.756,17.6,1.7,7.687,-1.0,0.0,1.615,17.0,1.9,10.756,Fitbit App
2024-07-26T06:48:30Z,19.6,0.6,6.85,-1.0,0.0,2.324,-1.0,0.0,1.765,19.6,0.6,6.85,Fitbit App
2024-07-27T08:07:30Z,18.2,1.0,8.916,17.6,2.2,10.686,16.6,2.6,3.573,18.2,1.0,8.916,Fitbit App
2024-07-28T08:24:00Z,17.8,1.5,5.875,18.0,1.7,11.725,-1.0,0.0,1.863,17.8,1.5,5.875,Fitbit App
