timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2021-07-01T08:08:00Z,17.4,1.5,6.025,0.0,0.0,0.0,-1.0,0.0,1.908,17.6,1.2,7.293,Fitbit App
2021-07-02T09:07:30Z,17.0,1.9,8.903,0.0,0.0,0.0,-1.0,0.0,1.379,17.2,0.7,6.81,Fitbit App
2021-07-03T09:21:00Z,17.6,1.3,8.487,0.0,0.0,0.0,-1.0,0.0,2.012,18.0,1.1,5.718,Fitbit App
2021-07-04T11:21:30Z,-1.0,0.0,1.733,0.0,0.0,0.0,-1.0,0.0,1.543,18.6,1.5,6.713,Fitbit App
2021-07-05T08:19:30Z,18.0,1.1,6.155,0.0,0.0,0.0,-1.0,0.0,1.616,18.6,1.1,5.28,Fitbit App
2021-07-06T08:50:30Z,18.2,2.0,4.572,0.0,0.0,0.0,-1.0,0.0,1.325,19.2,1.2,4.735,Fitbit App
2021-07-07T07:44:00Z,17.6,1.1,4.742,0.0,0.0,0.0,-1.0,0.0,2.135,18.0,0.5,4.943,Fitbit App
2021-07-08T08:06:30Z,-1.0,0.0,2.144,0.0,0.0,0.0,-1.0,0.0,2.112,0.0,0.0,2.16,Fitbit App
2021-07-09T07:53:30Z,18.2,1.1,4.593,0.0,0.0,0.0,-1.0,0.0,1.935,19.0,0.9,4.991,Fitbit App
2021-07-10T08:55:30Z,17.0,1.3,7.362,0.0,0.0,0.0,-1.0,0.0,1.559,19.0,1.4,5.836,Fitbit App
2021-07-11T10:06:30Z,17.4,1.9,10.027,0.0,0.0,0.0,-1.0,0.0,2.182,17.0,1.4,9.582,Fitbit App
2021-07-12T09:24:30Z,18.6,1.5,6.486,0.0,0.0,0.0,-1.0,0.0,1.254,18.8,1.9,8.468,Fitbit App
2021-07-13T06:00:00Z,17.4,1.5,7.756,0.0,0.0,0.0,-1.0,0.0,1.736,18.8,0.9,7.802,Fitbit App
2021-07-14T06:01:30Z,17.8,1.1,6.024,0.0,0.0,0.0,-1.0,0.0,1.713,18.4,1.0,12.165,Fitbit App
2021-07-15T07:34:00Z,17.2,1.5,9.565,0.0,0.0,0.0,-1.0,0.0,1.91,17.4,1.4,13.29,Fitbit App
2021-07-16T09:11:00Z,17.6,2.0,6.917,0.0,0.0,0.0,-1.0,0.0,1.489,17.4,1.2,6.776,Fitbit App
2021-07-18T09:53:30Z,16.8,1.5,6.345,0.0,0.0,0.0,-1.0,0.0,2.07,19.2,1.0,5.321,Fitbit App
2021-07-19T07:36:30Z,17.4,1.2,5.682,0.0,0.0,0.0,-1.0,0.0,1.366,17.4,1.2,5.682,Fitbit App
2021-07-20T07:10:30Z,17.4,1.4,12.059,0.0,0.0,0.0,-1.0,0.0,1.723,18.4,1.1,8.223,Fitbit App
2021-07-21T07:37:00Z,17.6,1.4,7.341,0.0,0.0,0.0,-1.0,0.0,1.998,18.6,1.0,8.456,Fitbit App
2021-07-22T08:17:30Z,18.2,1.5,4.813,0.0,0.0,0.0,-1.0,0.0,1.367,18.2,1.5,4.813,Fitbit App
2021-07-23T08:33:00Z,17.6,1.7,6.389,0.0,0.0,0.0,-1.0,0.0,2.164,18.2,1.2,5.577,Fitbit App
2021-07-24T05:35:30Z,18.8,1.3,6.887,0.0,0.0,0.0,-1.0,0.0,1.703,18.8,1.2,7.741,Fitbit App
2021-07-25T07:02:00Z,17.4,1.6,5.606,0.0,0.0,0.0,-1.0,0.0,2.018,18.8,1.0,7.14,Fitbit App
2021-07-26T06:30:00Z,18.4,1.9,6.138,0.0,0.0,0.0,-1.0,0.0,1.756,19.2,0.9,7.283,Fitbit App
2021-07-27T06:48:00Z,18.6,2.3,9.345,0.0,0.0,0.0,-1.0,0.0,2.133,20.0,1.1,8.166,Fitbit App
2021-07-28T06:18:30Z,-1.0,0.0,2.315,0.0,0.0,0.0,-1.0,0.0,1.872,0.0,0.0,1.91,Fitbit App
2021-07-29T08:09:30Z,17.4,1.1,6.29,0.0,0.0,0.0,-1.0,0.0,1.356,18.6,1.2,6.185,Fitbit App
2021-07-31T08:55:30Z,16.8,1.1,4.184,0.0,0.0,0.0,-1.0,0.0,2.282,17.6,0.8,7.229,Fitbit App
