timestamp,body fat percentage,data source
2016-10-01T09:55:34Z,41.238,Withings Fitbit 3P Web API
2016-10-04T12:47:15Z,40.352,Withings Fitbit 3P Web API
2016-10-05T12:44:57Z,42.019,Withings Fitbit 3P Web API
2016-10-06T10:07:08Z,41.748,Withings Fitbit 3P Web API
2016-10-07T09:52:48Z,40.764,Withings Fitbit 3P Web API
2016-10-08T09:20:08Z,39.286,Withings Fitbit 3P Web API
2016-10-11T12:16:15Z,40.194,Withings Fitbit 3P Web API
2016-10-12T11:43:17Z,41.077,Withings Fitbit 3P Web API
2016-10-13T10:41:42Z,35.098,Withings Fitbit 3P Web API
2016-10-14T12:45:41Z,40.924,Withings Fitbit 3P Web API
2016-10-15T12:04:19Z,39.845,Withings Fitbit 3P Web API
2016-10-16T09:33:40Z,36.257,Withings Fitbit 3P Web API
2016-10-16T09:56:51Z,37.121,Withings Fitbit 3P Web API
2016-10-17T04:43:41Z,38.334,Withings Fitbit 3P Web API
2016-10-18T04:54:55Z,36.561,Withings Fitbit 3P Web API
2016-10-19T06:15:07Z,37.166,Withings Fitbit 3P Web API
2016-10-20T06:24:32Z,39.242,Withings Fitbit 3P Web API
2016-10-21T05:50:02Z,37.208,Withings Fitbit 3P Web API
2016-10-22T09:05:51Z,39.933,Withings Fitbit 3P Web API
2016-10-22T09:26:44Z,37.727,Withings Fitbit 3P Web API
2016-10-24T05:02:48Z,35.499,Withings Fitbit 3P Web API
2016-10-29T09:39:42Z,39.087,Withings Fitbit 3P Web API
2016-10-30T08:10:44Z,40.284,Withings Fitbit 3P Web API
