timestamp,body fat percentage,data source
2023-10-01T07:08:19Z,32.568,Withings Fitbit 3P Web API
2023-10-02T05:12:37Z,32.496,Withings Fitbit 3P Web API
2023-10-03T06:15:41Z,32.341,Withings Fitbit 3P Web API
2023-10-05T05:22:45Z,32.616,Withings Fitbit 3P Web API
2023-10-06T06:10:52Z,32.277,Withings Fitbit 3P Web API
2023-10-08T06:47:02Z,32.32,Withings Fitbit 3P Web API
2023-10-09T05:24:41Z,31.96,Withings Fitbit 3P Web API
2023-10-10T05:04:06Z,32.395,Withings Fitbit 3P Web API
2023-10-11T05:28:40Z,31.996,Withings Fitbit 3P Web API
2023-10-12T05:43:55Z,32.38,Withings Fitbit 3P Web API
2023-10-13T05:21:55Z,32.6,Withings Fitbit 3P Web API
2023-10-14T05:21:21Z,32.117,Withings Fitbit 3P Web API
2023-10-16T05:25:42Z,32.017,Withings Fitbit 3P Web API
2023-10-17T05:19:16Z,31.761,Withings Fitbit 3P Web API
2023-10-18T05:27:32Z,32.134,Withings Fitbit 3P Web API
2023-10-19T05:34:31Z,31.913,Withings Fitbit 3P Web API
2023-10-20T05:09:38Z,32.225,Withings Fitbit 3P Web API
2023-10-21T06:48:51Z,32.268,Withings Fitbit 3P Web API
2023-10-22T07:58:05Z,32.106,Withings Fitbit 3P Web API
2023-10-22T21:59:59Z,31.4,Fitbit App
2023-10-23T05:07:52Z,31.824,Withings Fitbit 3P Web API
2023-10-24T05:26:24Z,32.14,Withings Fitbit 3P Web API
2023-10-25T05:23:17Z,32.231,Withings Fitbit 3P Web API
2023-10-26T05:08:41Z,32.171,Withings Fitbit 3P Web API
2023-10-27T06:28:44Z,32.156,Withings Fitbit 3P Web API
2023-10-28T05:37:16Z,32.147,Withings Fitbit 3P Web API
2023-10-29T07:36:10Z,32.293,Withings Fitbit 3P Web API
2023-10-30T06:01:35Z,32.186,Withings Fitbit 3P Web API
2023-10-31T06:17:58Z,32.215,Withings Fitbit 3P Web API
