timestamp,oxygen saturation percentage,data source
2024-02-01T23:43:33Z,95.2,Charge 5
2024-02-01T23:44:33Z,94.8,Charge 5
2024-02-01T23:45:33Z,94.8,Charge 5
2024-02-01T23:46:33Z,95.0,Charge 5
2024-02-01T23:47:33Z,94.9,Charge 5
2024-02-01T23:48:33Z,94.2,Charge 5
2024-02-01T23:49:33Z,94.6,Charge 5
2024-02-01T23:50:33Z,94.7,Charge 5
2024-02-01T23:51:33Z,94.2,Charge 5
2024-02-01T23:52:33Z,94.8,Charge 5
2024-02-01T23:53:33Z,95.1,Charge 5
2024-02-01T23:54:33Z,95.7,Charge 5
2024-02-01T23:55:33Z,96.3,Charge 5
2024-02-01T23:56:33Z,96.6,Charge 5
2024-02-01T23:57:33Z,96.7,Charge 5
2024-02-01T23:58:33Z,97.4,Charge 5
2024-02-01T23:59:33Z,98.4,Charge 5
2024-02-02T01:54:33Z,90.3,Charge 5
2024-02-02T01:55:33Z,90.1,Charge 5
2024-02-02T01:56:33Z,90.2,Charge 5
2024-02-02T01:57:33Z,89.9,Charge 5
2024-02-02T16:24:33Z,94.0,Charge 5
2024-02-02T16:25:33Z,94.6,Charge 5
2024-02-02T16:26:33Z,94.0,Charge 5
2024-02-02T16:27:33Z,94.0,Charge 5
2024-02-02T16:28:33Z,91.8,Charge 5
2024-02-02T16:29:33Z,92.3,Charge 5
2024-02-02T16:30:33Z,93.1,Charge 5
2024-02-02T16:31:33Z,93.6,Charge 5
2024-02-02T16:32:33Z,93.8,Charge 5
2024-02-02T16:33:33Z,93.9,Charge 5
2024-02-02T16:34:33Z,95.5,Charge 5
2024-02-02T16:35:33Z,96.2,Charge 5
2024-02-02T16:36:33Z,96.4,Charge 5
2024-02-02T16:37:33Z,96.1,Charge 5
2024-02-02T16:38:33Z,96.2,Charge 5
2024-02-02T16:39:33Z,96.1,Charge 5
2024-02-02T16:40:33Z,95.9,Charge 5
2024-02-02T16:41:33Z,96.3,Charge 5
2024-02-02T16:43:33Z,96.5,Charge 5
2024-02-02T16:44:33Z,96.9,Charge 5
2024-02-02T16:45:33Z,97.2,Charge 5
2024-02-02T16:46:33Z,96.9,Charge 5
2024-02-02T16:47:33Z,96.0,Charge 5
2024-02-02T16:48:33Z,96.3,Charge 5
2024-02-02T16:49:33Z,96.5,Charge 5
2024-02-02T16:50:33Z,96.7,Charge 5
2024-02-02T16:51:33Z,97.1,Charge 5
2024-02-02T16:52:33Z,97.3,Charge 5
2024-02-02T16:53:33Z,96.9,Charge 5
2024-02-02T16:54:33Z,96.3,Charge 5
2024-02-02T16:55:33Z,96.3,Charge 5
2024-02-02T16:56:33Z,96.6,Charge 5
2024-02-02T16:57:33Z,96.6,Charge 5
2024-02-02T16:58:33Z,96.8,Charge 5
2024-02-02T16:59:33Z,96.7,Charge 5
2024-02-02T17:00:33Z,96.4,Charge 5
2024-02-02T17:01:33Z,96.4,Charge 5
2024-02-02T17:02:33Z,96.4,Charge 5
2024-02-02T17:03:33Z,96.6,Charge 5
2024-02-02T17:04:33Z,96.3,Charge 5
2024-02-02T17:06:33Z,96.3,Charge 5
2024-02-02T17:07:33Z,96.3,Charge 5
2024-02-02T17:08:33Z,95.7,Charge 5
2024-02-02T17:09:33Z,95.3,Charge 5
2024-02-02T17:10:33Z,95.6,Charge 5
2024-02-02T17:11:33Z,96.2,Charge 5
2024-02-02T17:12:33Z,96.8,Charge 5
2024-02-02T17:13:33Z,96.1,Charge 5
2024-02-03T23:40:03Z,94.6,Charge 5
2024-02-03T23:41:03Z,94.3,Charge 5
2024-02-03T23:42:03Z,94.6,Charge 5
2024-02-03T23:43:03Z,94.7,Charge 5
2024-02-03T23:44:03Z,94.6,Charge 5
2024-02-03T23:45:03Z,95.2,Charge 5
2024-02-03T23:46:03Z,95.3,Charge 5
2024-02-03T23:47:03Z,95.5,Charge 5
2024-02-03T23:48:03Z,96.3,Charge 5
2024-02-03T23:49:03Z,95.9,Charge 5
2024-02-03T23:50:03Z,96.5,Charge 5
2024-02-03T23:51:03Z,96.6,Charge 5
2024-02-03T23:52:03Z,96.9,Charge 5
2024-02-03T23:53:03Z,96.6,Charge 5
2024-02-03T23:54:03Z,96.7,Charge 5
2024-02-03T23:55:03Z,96.7,Charge 5
2024-02-04T02:26:03Z,89.6,Charge 5
2024-02-04T02:27:03Z,89.8,Charge 5
2024-02-04T02:28:03Z,90.1,Charge 5
2024-02-04T02:29:03Z,90.4,Charge 5
2024-02-04T02:30:03Z,90.1,Charge 5
2024-02-04T02:31:03Z,89.9,Charge 5
2024-02-04T02:32:03Z,89.5,Charge 5
2024-02-04T02:33:03Z,89.2,Charge 5
2024-02-04T02:34:03Z,88.8,Charge 5
2024-02-04T02:35:03Z,88.5,Charge 5
2024-02-04T02:36:03Z,88.5,Charge 5
2024-02-04T02:37:03Z,88.4,Charge 5
2024-02-04T02:38:03Z,88.4,Charge 5
2024-02-04T02:39:03Z,88.8,Charge 5
2024-02-04T02:40:03Z,88.8,Charge 5
2024-02-04T02:41:03Z,89.0,Charge 5
2024-02-04T02:42:03Z,89.2,Charge 5
2024-02-04T02:43:03Z,89.2,Charge 5
2024-02-04T02:44:03Z,89.0,Charge 5
2024-02-04T02:45:03Z,89.0,Charge 5
2024-02-04T23:11:33Z,96.7,Charge 5
2024-02-04T23:12:33Z,95.9,Charge 5
