timestamp,oxygen saturation percentage,data source
2023-09-01T07:12:03Z,93.7,Charge 5
2023-09-01T07:13:03Z,94.8,Charge 5
2023-09-01T07:14:03Z,95.1,Charge 5
2023-09-01T07:15:03Z,95.0,Charge 5
2023-09-01T07:16:03Z,95.3,Charge 5
2023-09-01T07:17:03Z,95.9,Charge 5
2023-09-01T07:18:03Z,96.1,Charge 5
2023-09-01T07:19:03Z,96.7,Charge 5
2023-09-01T07:20:03Z,96.5,Charge 5
2023-09-01T07:21:03Z,96.0,Charge 5
2023-09-01T07:22:03Z,96.0,Charge 5
2023-09-01T07:23:03Z,95.7,Charge 5
2023-09-01T07:24:03Z,96.0,Charge 5
2023-09-01T07:25:03Z,96.1,Charge 5
2023-09-01T07:26:03Z,96.2,Charge 5
2023-09-01T07:27:03Z,96.4,Charge 5
2023-09-01T07:28:03Z,96.5,Charge 5
2023-09-01T07:29:03Z,97.2,Charge 5
2023-09-01T07:30:03Z,97.5,Charge 5
2023-09-01T07:31:03Z,97.5,Charge 5
2023-09-01T07:32:03Z,97.8,Charge 5
2023-09-01T07:33:03Z,97.0,Charge 5
2023-09-01T07:34:03Z,96.9,Charge 5
2023-09-01T07:35:03Z,97.0,Charge 5
2023-09-01T07:36:03Z,97.0,Charge 5
2023-09-01T07:37:03Z,96.6,Charge 5
2023-09-01T07:38:03Z,95.1,Charge 5
2023-09-01T07:39:03Z,94.5,Charge 5
2023-09-01T07:40:03Z,95.7,Charge 5
2023-09-01T07:41:03Z,96.6,Charge 5
2023-09-01T07:42:03Z,97.0,Charge 5
2023-09-01T07:43:03Z,97.2,Charge 5
2023-09-01T07:44:03Z,97.5,Charge 5
2023-09-01T07:45:03Z,97.3,Charge 5
2023-09-01T07:46:03Z,97.0,Charge 5
2023-09-01T08:15:03Z,96.2,Charge 5
2023-09-01T08:16:03Z,96.3,Charge 5
2023-09-01T08:17:03Z,96.3,Charge 5
2023-09-01T08:18:03Z,96.4,Charge 5
2023-09-01T08:19:03Z,96.1,Charge 5
2023-09-01T08:20:03Z,96.4,Charge 5
2023-09-01T08:21:03Z,96.4,Charge 5
2023-09-01T08:22:03Z,96.4,Charge 5
2023-09-01T08:23:03Z,96.3,Charge 5
2023-09-01T08:24:03Z,96.2,Charge 5
2023-09-01T08:25:03Z,96.0,Charge 5
2023-09-01T08:26:03Z,95.8,Charge 5
2023-09-01T08:27:03Z,95.7,Charge 5
2023-09-01T08:28:03Z,95.8,Charge 5
2023-09-01T08:29:03Z,95.8,Charge 5
2023-09-01T08:30:03Z,95.6,Charge 5
2023-09-01T08:31:03Z,95.3,Charge 5
2023-09-01T08:32:03Z,95.6,Charge 5
2023-09-01T08:34:03Z,95.8,Charge 5
2023-09-01T08:35:03Z,96.5,Charge 5
2023-09-01T08:36:03Z,96.5,Charge 5
2023-09-01T08:37:03Z,96.4,Charge 5
2023-09-01T08:38:03Z,96.4,Charge 5
2023-09-01T08:39:03Z,96.5,Charge 5
2023-09-01T08:40:03Z,96.9,Charge 5
2023-09-01T08:42:03Z,97.2,Charge 5
2023-09-01T08:43:03Z,97.2,Charge 5
2023-09-01T08:44:03Z,97.0,Charge 5
2023-09-01T08:45:03Z,96.9,Charge 5
2023-09-01T08:46:03Z,97.2,Charge 5
2023-09-01T08:47:03Z,97.0,Charge 5
2023-09-01T08:48:03Z,97.4,Charge 5
2023-09-01T08:50:03Z,97.0,Charge 5
2023-09-01T08:51:03Z,96.6,Charge 5
2023-09-01T08:52:03Z,95.3,Charge 5
2023-09-01T08:53:03Z,94.5,Charge 5
2023-09-01T08:54:03Z,94.9,Charge 5
2023-09-01T08:55:03Z,94.8,Charge 5
2023-09-01T08:56:03Z,94.9,Charge 5
2023-09-01T08:57:03Z,95.0,Charge 5
2023-09-01T08:58:03Z,94.9,Charge 5
2023-09-01T08:59:03Z,94.7,Charge 5
2023-09-01T09:01:03Z,93.7,Charge 5
2023-09-01T09:02:03Z,93.8,Charge 5
2023-09-01T09:03:03Z,93.1,Charge 5
2023-09-01T09:04:03Z,93.0,Charge 5
2023-09-01T09:05:03Z,92.6,Charge 5
2023-09-01T09:06:03Z,92.9,Charge 5
2023-09-01T09:07:03Z,92.7,Charge 5
2023-09-01T09:08:03Z,92.7,Charge 5
2023-09-01T09:09:03Z,93.1,Charge 5
2023-09-01T09:10:03Z,93.4,Charge 5
2023-09-01T09:11:03Z,93.5,Charge 5
2023-09-01T09:12:03Z,93.8,Charge 5
2023-09-01T09:13:03Z,94.0,Charge 5
2023-09-01T09:14:03Z,94.0,Charge 5
2023-09-01T09:15:03Z,93.7,Charge 5
2023-09-01T09:17:03Z,94.5,Charge 5
2023-09-01T09:18:03Z,94.8,Charge 5
2023-09-01T09:19:03Z,95.2,Charge 5
2023-09-01T09:20:03Z,94.9,Charge 5
2023-09-01T09:21:03Z,95.2,Charge 5
2023-09-01T09:22:03Z,95.6,Charge 5
2023-09-01T09:23:03Z,95.1,Charge 5
2023-09-01T09:24:03Z,95.6,Charge 5
2023-09-01T09:25:03Z,95.8,Charge 5
2023-09-01T09:26:03Z,96.4,Charge 5
2023-09-01T09:27:03Z,96.3,Charge 5
2023-09-01T09:28:03Z,96.5,Charge 5
2023-09-01T09:29:03Z,96.7,Charge 5
2023-09-01T09:30:03Z,97.1,Charge 5
2023-09-01T09:31:03Z,97.3,Charge 5
2023-09-01T09:32:03Z,97.2,Charge 5
2023-09-01T09:33:03Z,94.4,Charge 5
2023-09-01T09:34:03Z,92.7,Charge 5
2023-09-01T09:35:03Z,91.8,Charge 5
2023-09-01T10:01:03Z,95.1,Charge 5
2023-09-01T10:02:03Z,96.7,Charge 5
2023-09-01T10:03:03Z,98.2,Charge 5
2023-09-01T10:04:03Z,98.9,Charge 5
2023-09-01T10:06:03Z,99.0,Charge 5
2023-09-01T10:07:03Z,97.9,Charge 5
2023-09-01T10:08:03Z,96.2,Charge 5
2023-09-01T10:09:03Z,95.4,Charge 5
2023-09-01T10:10:03Z,95.0,Charge 5
2023-09-01T10:11:03Z,94.9,Charge 5
2023-09-01T10:12:03Z,94.7,Charge 5
2023-09-01T10:13:03Z,94.8,Charge 5
2023-09-01T10:14:03Z,94.9,Charge 5
2023-09-01T10:15:03Z,94.9,Charge 5
2023-09-01T10:16:03Z,95.0,Charge 5
2023-09-01T10:17:03Z,95.5,Charge 5
2023-09-01T10:18:03Z,95.5,Charge 5
