timestamp,body fat percentage,data source
2021-06-01T07:02:43Z,21.535,Withings Fitbit 3P Web API
2021-06-03T08:36:50Z,21.54,Withings Fitbit 3P Web API
2021-06-04T08:45:37Z,20.242,Withings Fitbit 3P Web API
2021-06-08T07:56:40Z,20.423,Withings Fitbit 3P Web API
2021-06-09T05:43:40Z,21.456,Withings Fitbit 3P Web API
2021-06-10T05:58:04Z,20.846,Withings Fitbit 3P Web API
2021-06-13T07:13:55Z,22.554,Withings Fitbit 3P Web API
2021-06-15T07:56:28Z,21.926,Withings Fitbit 3P Web API
2021-06-21T08:04:34Z,22.252,Withings Fitbit 3P Web API
2021-06-22T09:43:40Z,19.293,Withings Fitbit 3P Web API
2021-06-24T08:45:59Z,21.165,Withings Fitbit 3P Web API
2021-06-28T07:38:45Z,20.855,Withings Fitbit 3P Web API
2021-06-29T07:23:07Z,20.441,Withings Fitbit 3P Web API
2021-06-30T07:30:17Z,22.599,Withings Fitbit 3P Web API
