timestamp,body fat percentage,data source
2021-05-01T06:47:46Z,21.558,Withings Fitbit 3P Web API
2021-05-02T06:56:03Z,20.77,Withings Fitbit 3P Web API
2021-05-02T21:59:59Z,20.8,Fitbit App
2021-05-03T07:40:22Z,20.416,Withings Fitbit 3P Web API
2021-05-04T07:58:44Z,20.459,Withings Fitbit 3P Web API
2021-05-05T04:45:54Z,20.936,Withings Fitbit 3P Web API
2021-05-05T21:59:59Z,20.5,Fitbit App
2021-05-06T06:14:16Z,20.727,Withings Fitbit 3P Web API
2021-05-07T06:42:36Z,19.578,Withings Fitbit 3P Web API
2021-05-08T06:10:43Z,21.117,Withings Fitbit 3P Web API
2021-05-09T07:18:28Z,20.675,Withings Fitbit 3P Web API
2021-05-10T06:44:18Z,21.009,Withings Fitbit 3P Web API
2021-05-11T05:44:51Z,20.24,Withings Fitbit 3P Web API
2021-05-12T08:25:11Z,20.281,Withings Fitbit 3P Web API
2021-05-17T07:32:23Z,22.637,Withings Fitbit 3P Web API
2021-05-18T07:26:29Z,22.495,Withings Fitbit 3P Web API
2021-05-21T06:08:25Z,20.995,Withings Fitbit 3P Web API
2021-05-25T10:45:18Z,19.273,Withings Fitbit 3P Web API
2021-05-27T06:12:54Z,21.297,Withings Fitbit 3P Web API
2021-05-28T06:26:04Z,21.071,Withings Fitbit 3P Web API
2021-05-30T06:54:19Z,20.464,Withings Fitbit 3P Web API
2021-05-31T07:59:30Z,20.456,Withings Fitbit 3P Web API
