timestamp,oxygen saturation percentage,data source
2022-08-01T02:07:29Z,93.3,Charge 4
2022-08-01T02:08:29Z,93.6,Charge 4
2022-08-01T02:09:29Z,93.7,Charge 4
2022-08-01T02:10:29Z,93.5,Charge 4
2022-08-01T02:11:29Z,92.6,Charge 4
2022-08-01T02:12:29Z,92.6,Charge 4
2022-08-01T05:20:29Z,94.1,Charge 4
2022-08-01T05:21:29Z,94.6,Charge 4
2022-08-01T05:22:29Z,94.4,Charge 4
2022-08-01T05:23:29Z,94.3,Charge 4
2022-08-01T05:24:29Z,93.8,Charge 4
2022-08-01T05:25:29Z,94.4,Charge 4
2022-08-01T23:40:00Z,92.0,Charge 4
2022-08-01T23:41:00Z,92.5,Charge 4
2022-08-01T23:42:00Z,91.4,Charge 4
2022-08-01T23:43:00Z,91.4,Charge 4
2022-08-01T23:44:00Z,91.3,Charge 4
2022-08-01T23:45:00Z,92.4,Charge 4
2022-08-01T23:46:00Z,93.6,Charge 4
2022-08-01T23:47:00Z,94.6,Charge 4
2022-08-01T23:48:00Z,94.5,Charge 4
2022-08-01T23:49:00Z,94.3,Charge 4
2022-08-01T23:50:00Z,93.9,Charge 4
2022-08-01T23:51:00Z,93.4,Charge 4
2022-08-01T23:52:00Z,93.5,Charge 4
2022-08-01T23:53:00Z,93.9,Charge 4
2022-08-01T23:54:00Z,94.1,Charge 4
2022-08-01T23:55:00Z,94.3,Charge 4
2022-08-02T00:28:00Z,94.6,Charge 4
2022-08-02T00:29:00Z,95.0,Charge 4
2022-08-02T00:30:00Z,95.5,Charge 4
2022-08-02T00:31:00Z,95.9,Charge 4
2022-08-02T01:02:00Z,96.9,Charge 4
2022-08-02T01:03:00Z,97.5,Charge 4
2022-08-02T01:04:00Z,97.4,Charge 4
2022-08-02T01:05:00Z,96.8,Charge 4
2022-08-02T01:06:00Z,96.1,Charge 4
2022-08-02T01:07:00Z,97.1,Charge 4
2022-08-02T01:08:00Z,98.1,Charge 4
2022-08-02T01:09:00Z,98.4,Charge 4
2022-08-02T01:10:00Z,98.4,Charge 4
2022-08-02T01:11:00Z,98.1,Charge 4
2022-08-02T01:52:00Z,91.8,Charge 4
2022-08-02T01:53:00Z,91.7,Charge 4
2022-08-02T01:54:00Z,91.7,Charge 4
2022-08-02T01:55:00Z,91.5,Charge 4
2022-08-02T01:56:00Z,91.4,Charge 4
2022-08-02T01:57:00Z,91.3,Charge 4
2022-08-02T01:58:00Z,91.3,Charge 4
2022-08-02T01:59:00Z,91.4,Charge 4
2022-08-02T02:00:00Z,91.1,Charge 4
2022-08-02T02:01:00Z,90.9,Charge 4
2022-08-02T02:02:00Z,90.9,Charge 4
2022-08-02T02:03:00Z,90.6,Charge 4
2022-08-02T02:04:00Z,90.3,Charge 4
2022-08-02T02:05:00Z,90.4,Charge 4
2022-08-02T02:06:00Z,90.4,Charge 4
2022-08-02T02:07:00Z,90.2,Charge 4
2022-08-02T02:08:00Z,90.3,Charge 4
2022-08-02T02:09:00Z,90.2,Charge 4
2022-08-02T02:10:00Z,90.5,Charge 4
2022-08-02T02:11:00Z,90.6,Charge 4
2022-08-02T02:12:00Z,90.9,Charge 4
2022-08-02T02:13:00Z,90.9,Charge 4
2022-08-02T02:14:00Z,90.8,Charge 4
2022-08-02T03:55:00Z,97.7,Charge 4
2022-08-02T03:56:00Z,97.4,Charge 4
2022-08-02T03:57:00Z,97.4,Charge 4
2022-08-02T03:58:00Z,97.5,Charge 4
2022-08-02T03:59:00Z,97.4,Charge 4
2022-08-02T04:00:00Z,97.5,Charge 4
2022-08-02T04:01:00Z,97.9,Charge 4
2022-08-02T04:02:00Z,98.2,Charge 4
2022-08-02T04:03:00Z,98.4,Charge 4
2022-08-02T04:04:00Z,98.4,Charge 4
2022-08-02T04:12:00Z,94.5,Charge 4
2022-08-02T04:13:00Z,94.6,Charge 4
2022-08-02T04:14:00Z,95.0,Charge 4
2022-08-02T04:15:00Z,94.7,Charge 4
2022-08-02T04:16:00Z,94.1,Charge 4
2022-08-02T05:05:00Z,97.9,Charge 4
2022-08-02T05:06:00Z,97.6,Charge 4
2022-08-02T05:07:00Z,97.9,Charge 4
2022-08-02T05:08:00Z,98.1,Charge 4
2022-08-02T05:09:00Z,98.0,Charge 4
2022-08-02T05:10:00Z,97.5,Charge 4
2022-08-02T05:11:00Z,98.0,Charge 4
2022-08-02T05:12:00Z,97.3,Charge 4
2022-08-02T05:13:00Z,97.6,Charge 4
2022-08-02T05:14:00Z,97.8,Charge 4
2022-08-02T05:15:00Z,98.0,Charge 4
2022-08-02T05:16:00Z,97.6,Charge 4
2022-08-02T05:17:00Z,98.0,Charge 4
2022-08-02T06:01:00Z,98.8,Charge 4
2022-08-02T06:02:00Z,99.3,Charge 4
2022-08-02T06:03:00Z,99.3,Charge 4
2022-08-02T06:04:00Z,99.2,Charge 4
2022-08-02T06:05:00Z,99.1,Charge 4
2022-08-02T06:06:00Z,99.4,Charge 4
2022-08-02T06:07:00Z,99.2,Charge 4
2022-08-02T06:08:00Z,99.1,Charge 4
2022-08-02T06:09:00Z,99.1,Charge 4
2022-08-02T23:06:29Z,96.8,Charge 4
2022-08-02T23:07:29Z,97.2,Charge 4
2022-08-02T23:08:29Z,96.9,Charge 4
2022-08-02T23:09:29Z,98.0,Charge 4
2022-08-02T23:10:29Z,98.2,Charge 4
2022-08-02T23:11:29Z,98.0,Charge 4
2022-08-02T23:19:29Z,98.3,Charge 4
2022-08-02T23:20:29Z,95.1,Charge 4
2022-08-03T00:09:00Z,100.0,Charge 4
2022-08-03T00:10:00Z,100.0,Charge 4
2022-08-03T00:11:00Z,99.4,Charge 4
2022-08-03T00:12:00Z,99.0,Charge 4
2022-08-03T00:13:00Z,98.5,Charge 4
2022-08-03T00:14:00Z,98.0,Charge 4
2022-08-03T00:15:00Z,96.7,Charge 4
2022-08-03T00:16:00Z,97.0,Charge 4
2022-08-03T00:17:00Z,97.4,Charge 4
2022-08-03T00:18:00Z,97.5,Charge 4
2022-08-03T00:19:00Z,96.9,Charge 4
2022-08-03T00:20:00Z,97.1,Charge 4
2022-08-03T00:21:00Z,97.1,Charge 4
2022-08-03T00:22:00Z,96.5,Charge 4
2022-08-03T00:23:00Z,96.4,Charge 4
2022-08-03T03:07:00Z,91.9,Charge 4
2022-08-03T03:08:00Z,91.7,Charge 4
2022-08-03T03:09:00Z,92.0,Charge 4
2022-08-03T03:10:00Z,92.2,Charge 4
2022-08-03T03:11:00Z,92.7,Charge 4
2022-08-03T03:12:00Z,92.6,Charge 4
2022-08-03T03:13:00Z,92.7,Charge 4
2022-08-03T03:14:00Z,92.9,Charge 4
2022-08-03T03:15:00Z,94.7,Charge 4
2022-08-03T03:16:00Z,96.0,Charge 4
2022-08-03T03:17:00Z,96.9,Charge 4
2022-08-03T03:18:00Z,97.7,Charge 4
2022-08-03T03:19:00Z,97.1,Charge 4
2022-08-03T03:20:00Z,98.0,Charge 4
2022-08-03T03:59:00Z,94.2,Charge 4
2022-08-03T04:00:00Z,94.9,Charge 4
2022-08-03T04:01:00Z,94.0,Charge 4
2022-08-03T04:02:00Z,93.8,Charge 4
2022-08-03T04:03:00Z,93.8,Charge 4
2022-08-04T00:28:59Z,92.3,Charge 4
