timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2022-11-10T09:24:30Z,17.8,1.2,5.891,17.4,1.3,8.094,20.4,3.4,6.069,17.8,1.2,5.891,Fitbit App
2022-11-11T08:59:00Z,17.0,0.9,4.782,-1.0,0.0,1.55,-1.0,0.0,1.394,17.0,0.9,4.782,Fitbit App
2022-11-12T12:03:30Z,-1.0,0.0,2.448,-1.0,0.0,1.924,-1.0,0.0,1.226,0.0,0.0,2.448,Fitbit App
2022-11-13T10:49:30Z,17.6,1.7,5.078,17.2,2.1,5.534,-1.0,0.0,2.16,17.6,1.7,5.078,Fitbit App
2022-11-14T08:44:00Z,19.2,1.0,5.166,-1.0,0.0,1.937,-1.0,0.0,2.22,19.2,1.0,5.166,Fitbit App
2022-11-15T07:24:00Z,18.6,1.1,4.984,18.2,1.7,7.133,-1.0,0.0,1.518,18.6,1.1,4.984,Fitbit App
2022-11-16T08:29:30Z,17.8,1.3,5.818,17.2,1.3,3.986,-1.0,0.0,1.504,17.8,1.3,5.818,Fitbit App
2022-11-18T07:56:30Z,17.2,1.0,7.997,-1.0,0.0,2.386,-1.0,0.0,2.075,17.2,1.0,7.997,Fitbit App
2022-11-19T06:22:00Z,18.2,1.0,8.023,17.0,2.0,12.07,-1.0,0.0,1.775,18.2,1.0,8.023,Fitbit App
2022-11-20T06:50:00Z,17.6,1.0,8.41,17.2,1.9,8.691,12.4,0.6,2.597,17.6,1.0,8.41,Fitbit App
2022-11-21T07:47:30Z,18.4,1.7,6.529,17.8,1.3,5.23,-1.0,0.0,1.592,18.4,1.7,6.529,Fitbit App
2022-11-22T07:09:00Z,18.4,1.0,9.9,18.4,1.0,8.043,-1.0,0.0,2.06,18.4,1.0,9.9,Fitbit App
2022-11-23T04:03:30Z,-1.0,0.0,1.782,-1.0,0.0,1.927,-1.0,0.0,1.482,0.0,0.0,1.782,Fitbit App
2022-11-23T22:36:00Z,17.8,1.1,5.304,-1.0,0.0,2.465,-1.0,0.0,1.242,17.8,1.1,5.304,Fitbit App
2022-11-24T08:20:30Z,17.6,1.5,7.631,17.6,1.6,7.719,0.4,0.3,2.662,17.6,1.5,7.631,Fitbit App
2022-11-25T07:52:30Z,17.4,2.1,5.997,17.4,1.7,6.867,-1.0,0.0,1.83,17.4,2.1,5.997,Fitbit App
2022-11-26T12:09:30Z,17.8,1.5,7.862,-1.0,0.0,1.914,-1.0,0.0,1.766,17.8,1.5,7.862,Fitbit App
2022-11-27T06:16:30Z,18.2,1.5,7.753,-1.0,0.0,2.496,-1.0,0.0,1.752,18.2,1.5,7.753,Fitbit App
2022-11-28T03:21:00Z,17.8,1.1,3.868,-1.0,0.0,2.174,-1.0,0.0,1.548,17.8,1.1,3.868,Fitbit App
2022-11-29T07:55:30Z,-1.0,0.0,2.375,16.8,1.1,6.129,17.4,1.0,3.685,16.8,1.1,6.129,Fitbit App
2022-11-30T07:59:00Z,19.2,1.6,9.523,18.4,1.5,8.031,-1.0,0.0,2.074,19.2,1.6,9.523,Fitbit App
