timestamp,oxygen saturation percentage,data source
2023-03-01T22:55:29Z,96.7,Charge 4
2023-03-01T22:56:29Z,95.7,Charge 4
2023-03-01T22:57:29Z,94.8,Charge 4
2023-03-01T22:58:29Z,95.6,Charge 4
2023-03-01T22:59:29Z,97.2,Charge 4
2023-03-01T23:00:29Z,96.1,Charge 4
2023-03-01T23:01:29Z,96.1,Charge 4
2023-03-01T23:02:29Z,96.5,Charge 4
2023-03-01T23:03:29Z,95.3,Charge 4
2023-03-01T23:04:29Z,94.3,Charge 4
2023-03-01T23:05:29Z,95.1,Charge 4
2023-03-01T23:06:29Z,95.3,Charge 4
2023-03-01T23:07:29Z,95.7,Charge 4
2023-03-01T23:08:29Z,95.9,Charge 4
2023-03-01T23:20:29Z,93.9,Charge 4
2023-03-01T23:21:29Z,94.8,Charge 4
2023-03-01T23:22:29Z,95.4,Charge 4
2023-03-01T23:23:29Z,95.1,Charge 4
2023-03-01T23:24:29Z,94.9,Charge 4
2023-03-01T23:25:29Z,94.6,Charge 4
2023-03-01T23:26:29Z,94.5,Charge 4
2023-03-01T23:27:29Z,94.1,Charge 4
2023-03-01T23:28:29Z,93.2,Charge 4
2023-03-01T23:29:29Z,93.3,Charge 4
2023-03-01T23:30:29Z,93.8,Charge 4
2023-03-01T23:31:29Z,94.4,Charge 4
2023-03-01T23:32:29Z,94.5,Charge 4
2023-03-01T23:33:29Z,94.8,Charge 4
2023-03-01T23:34:29Z,95.4,Charge 4
2023-03-01T23:35:29Z,95.6,Charge 4
2023-03-01T23:36:29Z,95.6,Charge 4
2023-03-01T23:37:29Z,96.2,Charge 4
2023-03-01T23:38:29Z,95.8,Charge 4
2023-03-01T23:39:29Z,95.6,Charge 4
2023-03-01T23:40:29Z,95.6,Charge 4
2023-03-01T23:41:29Z,95.4,Charge 4
2023-03-02T03:07:29Z,94.9,Charge 4
2023-03-02T03:08:29Z,95.2,Charge 4
2023-03-02T03:09:29Z,95.0,Charge 4
2023-03-02T03:10:29Z,95.6,Charge 4
2023-03-02T03:11:29Z,95.4,Charge 4
2023-03-02T03:12:29Z,95.2,Charge 4
2023-03-02T04:01:29Z,96.6,Charge 4
2023-03-02T04:02:29Z,96.7,Charge 4
2023-03-02T04:03:29Z,96.7,Charge 4
2023-03-02T04:04:29Z,96.8,Charge 4
2023-03-02T04:05:29Z,95.8,Charge 4
2023-03-02T04:06:29Z,94.6,Charge 4
2023-03-02T22:28:00Z,85.7,Charge 4
2023-03-02T22:29:00Z,85.4,Charge 4
2023-03-02T22:30:00Z,85.2,Charge 4
2023-03-02T22:31:00Z,84.8,Charge 4
2023-03-02T22:32:00Z,85.2,Charge 4
2023-03-02T22:33:00Z,85.8,Charge 4
2023-03-02T22:34:00Z,85.5,Charge 4
2023-03-02T22:35:00Z,85.6,Charge 4
2023-03-02T22:36:00Z,85.7,Charge 4
2023-03-02T23:57:00Z,95.0,Charge 4
2023-03-02T23:58:00Z,95.3,Charge 4
2023-03-02T23:59:00Z,95.7,Charge 4
2023-03-03T00:00:00Z,96.0,Charge 4
2023-03-03T00:01:00Z,96.3,Charge 4
2023-03-03T00:02:00Z,96.5,Charge 4
2023-03-03T00:03:00Z,97.2,Charge 4
2023-03-03T00:04:00Z,97.9,Charge 4
2023-03-03T00:05:00Z,98.6,Charge 4
