timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2021-12-01T11:48:00Z,16.8,1.5,7.045,0.0,0.0,0.0,-1.0,0.0,1.857,17.8,1.2,4.618,Fitbit App
2021-12-02T06:54:30Z,16.8,1.7,7.518,0.0,0.0,0.0,17.4,1.0,3.81,16.8,1.7,7.518,Fitbit App
2021-12-03T10:17:30Z,17.4,1.1,5.121,0.0,0.0,0.0,-1.0,0.0,1.682,17.4,1.1,5.121,Fitbit App
2021-12-03T16:38:30Z,17.0,1.7,3.646,0.0,0.0,0.0,-1.0,0.0,1.429,17.8,0.6,4.539,Fitbit App
2021-12-04T10:43:30Z,17.4,2.0,7.551,0.0,0.0,0.0,-1.0,0.0,1.807,17.2,0.5,5.776,Fitbit App
2021-12-05T13:39:00Z,16.0,0.6,3.257,0.0,0.0,0.0,-1.0,0.0,1.782,17.4,0.6,4.898,Fitbit App
2021-12-06T08:14:30Z,17.0,0.6,4.575,0.0,0.0,0.0,-1.0,0.0,1.357,17.0,0.6,4.575,Fitbit App
2021-12-07T07:48:30Z,17.2,1.1,7.649,16.4,1.3,7.079,-1.0,0.0,2.266,17.2,1.1,7.649,Fitbit App
2021-12-08T13:15:30Z,18.6,0.9,3.936,18.4,0.9,5.498,-1.0,0.0,1.731,18.4,0.9,5.498,Fitbit App
2021-12-09T08:49:30Z,17.4,1.1,6.133,17.2,1.1,4.798,-1.0,0.0,1.515,17.4,1.1,6.133,Fitbit App
2021-12-10T11:40:30Z,17.0,0.7,5.863,16.6,1.2,8.555,-1.0,0.0,2.221,17.0,0.7,5.863,Fitbit App
2021-12-11T11:53:30Z,17.0,0.8,7.011,16.4,1.9,8.217,-1.0,0.0,1.137,17.0,0.8,7.011,Fitbit App
2021-12-12T09:55:30Z,17.2,1.6,4.224,16.0,1.3,11.958,-1.0,0.0,1.7,17.2,1.6,4.224,Fitbit App
2021-12-13T07:17:00Z,19.4,0.9,6.79,18.0,1.5,8.044,-1.0,0.0,1.825,19.4,0.9,6.79,Fitbit App
2021-12-13T08:50:00Z,19.4,1.0,6.709,17.6,2.3,5.469,-1.0,0.0,1.506,19.4,1.0,6.709,Fitbit App
2021-12-14T09:18:30Z,18.0,1.2,5.329,18.2,1.5,6.492,-1.0,0.0,1.802,18.0,1.2,5.329,Fitbit App
2021-12-15T11:59:30Z,17.2,1.1,5.535,17.6,2.2,5.579,-1.0,0.0,1.138,17.2,1.1,5.535,Fitbit App
2021-12-16T07:09:00Z,19.6,1.3,6.871,18.0,0.8,4.184,-1.0,0.0,1.531,19.6,1.3,6.871,Fitbit App
2021-12-18T07:19:30Z,16.8,0.7,6.762,16.0,1.9,6.396,9.8,0.7,2.936,16.8,0.7,6.762,Fitbit App
2021-12-19T07:15:00Z,17.4,1.2,7.795,17.2,1.4,8.136,-1.0,0.0,1.559,17.4,1.2,7.795,Fitbit App
2021-12-20T10:02:30Z,17.0,1.1,11.512,17.4,1.5,7.9,-1.0,0.0,2.194,17.0,1.1,11.512,Fitbit App
2021-12-21T07:01:30Z,18.4,1.3,7.417,17.8,0.7,5.79,-1.0,0.0,1.764,18.4,1.3,7.417,Fitbit App
2021-12-22T07:47:30Z,18.0,0.9,6.955,17.2,1.2,6.985,-1.0,0.0,1.778,18.0,0.9,6.955,Fitbit App
2021-12-23T08:26:00Z,18.6,1.3,9.349,17.2,1.5,7.958,-1.0,0.0,1.798,18.6,1.3,9.349,Fitbit App
2021-12-24T06:59:30Z,16.8,0.6,6.129,18.0,1.3,5.495,-1.0,0.0,1.535,16.8,0.6,6.129,Fitbit App
2021-12-25T08:01:00Z,-1.0,0.0,1.659,-1.0,0.0,1.662,11.6,1.5,2.938,0.0,0.0,1.659,Fitbit App
2021-12-26T08:37:00Z,18.4,0.9,5.727,-1.0,0.0,1.689,-1.0,0.0,1.67,18.4,0.9,5.727,Fitbit App
2021-12-27T07:33:30Z,16.8,1.7,4.155,15.4,1.1,5.506,-1.0,0.0,2.497,16.8,1.7,4.155,Fitbit App
2021-12-28T06:14:00Z,-1.0,0.0,2.308,-1.0,0.0,1.792,-1.0,0.0,1.891,0.0,0.0,2.308,Fitbit App
2021-12-29T09:36:30Z,-1.0,0.0,2.156,17.6,1.4,5.149,-1.0,0.0,1.605,17.6,1.4,5.149,Fitbit App
2021-12-30T10:06:30Z,20.0,1.2,8.351,16.4,2.2,5.413,-1.0,0.0,2.159,20.0,1.2,8.351,Fitbit App
2021-12-31T11:04:30Z,17.4,0.8,6.389,18.0,1.6,7.206,0.6,0.4,2.532,17.4,0.8,6.389,Fitbit App
