timestamp,body fat percentage,data source
2018-04-05T05:49:21Z,37.389,Withings Fitbit 3P Web API
2018-04-10T05:50:37Z,39.326,Withings Fitbit 3P Web API
2018-04-11T06:03:58Z,39.68,Withings Fitbit 3P Web API
2018-04-12T05:33:02Z,39.898,Withings Fitbit 3P Web API
2018-04-12T05:39:51Z,38.94,Withings Fitbit 3P Web API
2018-04-13T05:42:19Z,37.843,Withings Fitbit 3P Web API
2018-04-15T09:13:01Z,37.674,Withings Fitbit 3P Web API
2018-04-16T05:35:59Z,37.568,Withings Fitbit 3P Web API
2018-04-17T05:36:36Z,39.121,Withings Fitbit 3P Web API
2018-04-18T06:23:16Z,37.863,Withings Fitbit 3P Web API
2018-04-20T05:46:35Z,36.755,Withings Fitbit 3P Web API
2018-04-21T06:14:52Z,37.295,Withings Fitbit 3P Web API
2018-04-21T06:34:58Z,37.001,Withings Fitbit 3P Web API
2018-04-22T10:33:11Z,35.257,Withings Fitbit 3P Web API
2018-04-23T05:49:18Z,37.224,Withings Fitbit 3P Web API
2018-04-23T17:55:42Z,35.79,Withings Fitbit 3P Web API
2018-04-24T05:27:02Z,37.45,Withings Fitbit 3P Web API
2018-04-25T05:40:27Z,36.949,Withings Fitbit 3P Web API
2018-04-26T09:05:27Z,36.057,Withings Fitbit 3P Web API
2018-04-28T10:33:12Z,36.286,Withings Fitbit 3P Web API
2018-04-29T11:09:49Z,37.007,Withings Fitbit 3P Web API
