timestamp,oxygen saturation percentage,data source
2024-12-01T00:00:34Z,94.8,Charge 6
2024-12-01T00:03:34Z,93.2,Charge 6
2024-12-01T00:04:34Z,92.3,Charge 6
2024-12-01T00:05:34Z,91.6,Charge 6
2024-12-01T00:06:34Z,91.2,Charge 6
2024-12-01T00:07:34Z,91.1,Charge 6
2024-12-01T00:10:34Z,91.2,Charge 6
2024-12-01T00:11:34Z,91.3,Charge 6
2024-12-01T00:13:34Z,93.0,Charge 6
2024-12-01T00:14:34Z,94.6,Charge 6
2024-12-01T00:15:34Z,95.0,Charge 6
2024-12-01T00:16:34Z,95.7,Charge 6
2024-12-01T00:17:34Z,96.3,Charge 6
2024-12-01T00:18:34Z,96.7,Charge 6
2024-12-01T00:20:34Z,96.6,Charge 6
2024-12-01T00:21:34Z,96.9,Charge 6
2024-12-01T00:22:34Z,96.5,Charge 6
2024-12-01T00:23:34Z,96.9,Charge 6
2024-12-01T00:24:34Z,97.3,Charge 6
2024-12-01T00:25:34Z,97.3,Charge 6
2024-12-01T00:26:34Z,97.4,Charge 6
2024-12-01T00:27:34Z,97.1,Charge 6
2024-12-01T00:28:34Z,97.1,Charge 6
2024-12-01T00:29:34Z,97.1,Charge 6
2024-12-01T00:30:34Z,96.9,Charge 6
2024-12-01T00:31:34Z,97.1,Charge 6
2024-12-01T00:32:34Z,96.9,Charge 6
2024-12-01T00:33:34Z,96.6,Charge 6
2024-12-01T00:34:34Z,96.4,Charge 6
2024-12-01T00:35:34Z,96.3,Charge 6
2024-12-01T00:36:34Z,96.2,Charge 6
2024-12-01T00:37:34Z,95.8,Charge 6
2024-12-01T00:38:34Z,95.7,Charge 6
2024-12-01T00:40:34Z,95.5,Charge 6
2024-12-01T00:41:34Z,95.6,Charge 6
2024-12-01T00:42:34Z,96.2,Charge 6
2024-12-01T00:43:34Z,96.5,Charge 6
2024-12-01T00:44:34Z,96.7,Charge 6
2024-12-01T00:45:34Z,96.5,Charge 6
2024-12-01T00:46:34Z,96.5,Charge 6
2024-12-01T00:47:34Z,96.7,Charge 6
2024-12-01T00:48:34Z,96.3,Charge 6
2024-12-01T00:49:34Z,96.6,Charge 6
2024-12-01T00:50:34Z,97.0,Charge 6
2024-12-01T00:51:34Z,97.4,Charge 6
2024-12-01T00:52:34Z,97.6,Charge 6
2024-12-01T00:53:34Z,97.0,Charge 6
2024-12-01T03:47:34Z,91.7,Charge 6
2024-12-01T03:48:34Z,91.9,Charge 6
2024-12-01T03:49:34Z,92.7,Charge 6
2024-12-01T03:50:34Z,93.3,Charge 6
2024-12-01T03:54:34Z,94.4,Charge 6
2024-12-01T03:55:34Z,94.4,Charge 6
2024-12-01T03:56:34Z,94.3,Charge 6
2024-12-01T03:57:34Z,94.2,Charge 6
2024-12-01T03:58:34Z,94.1,Charge 6
2024-12-01T03:59:34Z,93.9,Charge 6
2024-12-01T04:00:34Z,93.9,Charge 6
2024-12-01T04:01:34Z,93.9,Charge 6
2024-12-01T04:02:34Z,93.9,Charge 6
2024-12-01T04:03:34Z,93.5,Charge 6
2024-12-01T04:04:34Z,93.5,Charge 6
2024-12-01T04:05:34Z,93.8,Charge 6
2024-12-01T04:07:34Z,94.4,Charge 6
2024-12-01T04:08:34Z,94.9,Charge 6
2024-12-01T04:09:34Z,95.6,Charge 6
2024-12-01T04:10:34Z,96.5,Charge 6
2024-12-01T04:11:34Z,96.8,Charge 6
2024-12-01T04:12:34Z,97.0,Charge 6
2024-12-01T04:13:34Z,96.9,Charge 6
2024-12-01T04:15:34Z,94.3,Charge 6
2024-12-01T04:16:34Z,92.2,Charge 6
2024-12-01T04:17:34Z,90.6,Charge 6
2024-12-01T04:19:34Z,92.1,Charge 6
2024-12-01T04:20:34Z,93.1,Charge 6
2024-12-01T04:21:34Z,94.1,Charge 6
2024-12-01T04:22:34Z,95.9,Charge 6
2024-12-01T04:23:34Z,96.9,Charge 6
2024-12-01T04:24:34Z,97.4,Charge 6
2024-12-01T04:26:34Z,95.4,Charge 6
2024-12-01T04:27:34Z,94.8,Charge 6
2024-12-01T04:28:34Z,94.5,Charge 6
2024-12-01T04:29:34Z,94.5,Charge 6
2024-12-01T04:30:34Z,95.0,Charge 6
2024-12-01T04:31:34Z,94.7,Charge 6
2024-12-01T04:32:34Z,94.3,Charge 6
2024-12-01T04:34:34Z,93.8,Charge 6
2024-12-01T04:35:34Z,93.7,Charge 6
2024-12-01T04:36:34Z,93.3,Charge 6
2024-12-01T04:37:34Z,94.1,Charge 6
2024-12-01T04:38:34Z,94.6,Charge 6
2024-12-01T04:39:34Z,95.2,Charge 6
2024-12-01T04:40:34Z,95.3,Charge 6
2024-12-01T04:41:34Z,96.0,Charge 6
2024-12-01T04:42:34Z,96.0,Charge 6
2024-12-01T04:43:34Z,96.3,Charge 6
2024-12-01T04:44:34Z,96.5,Charge 6
2024-12-01T04:45:34Z,96.8,Charge 6
2024-12-01T04:46:34Z,96.8,Charge 6
2024-12-01T04:47:34Z,96.7,Charge 6
