timestamp,body fat percentage,data source
2024-10-11T16:47:10Z,32.003,Withings Fitbit 3P Web API
2024-10-12T06:43:29Z,31.862,Withings Fitbit 3P Web API
2024-10-13T09:11:45Z,31.8,Withings Fitbit 3P Web API
2024-10-14T06:15:51Z,31.686,Withings Fitbit 3P Web API
2024-10-15T06:45:13Z,31.706,Withings Fitbit 3P Web API
2024-10-16T08:34:33Z,31.705,Withings Fitbit 3P Web API
2024-10-17T06:15:44Z,31.441,Withings Fitbit 3P Web API
2024-10-18T09:14:37Z,31.147,Withings Fitbit 3P Web API
2024-10-19T06:32:06Z,30.862,Withings Fitbit 3P Web API
2024-10-20T07:58:00Z,31.149,Withings Fitbit 3P Web API
2024-10-21T06:37:38Z,31.375,Withings Fitbit 3P Web API
2024-10-22T04:57:36Z,30.997,Withings Fitbit 3P Web API
2024-10-23T06:49:03Z,31.087,Withings Fitbit 3P Web API
2024-10-24T06:29:22Z,30.984,Withings Fitbit 3P Web API
2024-10-25T06:53:29Z,31.535,Withings Fitbit 3P Web API
