timestamp,body fat percentage,data source
2021-03-01T09:23:23Z,21.086,Withings Fitbit 3P Web API
2021-03-02T07:23:06Z,22.579,Withings Fitbit 3P Web API
2021-03-04T06:33:03Z,22.782,Withings Fitbit 3P Web API
2021-03-05T07:26:20Z,23.549,Withings Fitbit 3P Web API
2021-03-08T08:41:23Z,22.117,Withings Fitbit 3P Web API
2021-03-11T09:46:18Z,22.326,Withings Fitbit 3P Web API
2021-03-12T08:13:15Z,22.299,Withings Fitbit 3P Web API
2021-03-13T10:13:24Z,22.412,Withings Fitbit 3P Web API
2021-03-16T10:51:36Z,24.03,Withings Fitbit 3P Web API
2021-03-22T08:01:51Z,21.404,Withings Fitbit 3P Web API
2021-03-23T08:11:12Z,23.619,Withings Fitbit 3P Web API
2021-03-24T10:36:37Z,23.913,Withings Fitbit 3P Web API
2021-03-25T07:21:23Z,22.321,Withings Fitbit 3P Web API
2021-03-26T10:08:03Z,22.978,Withings Fitbit 3P Web API
2021-03-30T11:44:03Z,24.033,Withings Fitbit 3P Web API
