timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2025-09-01T08:06:00Z,18.6,1.0,9.835,18.4,2.3,7.772,-1.0,0.0,2.126,18.6,1.0,9.835,Fitbit App
2025-09-02T06:59:30Z,17.6,0.9,7.853,17.6,1.4,6.034,-1.0,0.0,1.776,17.6,0.9,7.853,Fitbit App
2025-09-03T08:07:30Z,16.2,0.9,6.76,16.4,1.9,7.577,-1.0,0.0,1.58,16.2,0.9,6.76,Fitbit App
2025-09-04T07:21:00Z,17.8,0.9,7.036,17.6,1.9,7.61,-1.0,0.0,1.341,17.8,0.9,7.036,Fitbit App
2025-09-05T07:02:00Z,19.2,1.5,5.643,-1.0,0.0,2.032,-1.0,0.0,1.744,19.2,1.5,5.643,Fitbit App
2025-09-07T11:38:00Z,-1.0,0.0,1.818,-1.0,0.0,1.984,-1.0,0.0,2.02,0.0,0.0,1.818,Fitbit App
2025-09-08T06:55:00Z,16.8,0.9,6.541,17.6,1.6,8.598,-1.0,0.0,1.96,16.8,0.9,6.541,Fitbit App
2025-09-09T09:15:30Z,18.2,1.3,6.819,-1.0,0.0,2.418,-1.0,0.0,1.629,18.2,1.3,6.819,Fitbit App
2025-09-10T05:38:30Z,19.0,0.5,4.424,-1.0,0.0,2.27,-1.0,0.0,1.848,19.0,0.5,4.424,Fitbit App
2025-09-11T09:03:30Z,18.6,2.0,5.534,17.0,1.9,11.638,-1.0,0.0,1.526,18.6,2.0,5.534,Fitbit App
2025-09-12T08:01:30Z,16.8,1.5,7.304,18.2,1.2,7.86,19.8,0.4,2.813,16.8,1.5,7.304,Fitbit App
2025-09-13T09:01:00Z,18.0,2.2,5.833,17.4,2.3,6.269,-1.0,0.0,1.713,18.0,2.2,5.833,Fitbit App
2025-09-14T07:02:30Z,18.2,1.5,7.124,-1.0,0.0,2.111,-1.0,0.0,1.736,18.2,1.5,7.124,Fitbit App
