timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2021-10-01T08:37:00Z,-1.0,0.0,2.271,0.0,0.0,0.0,-1.0,0.0,1.627,18.4,0.9,10.781,Fitbit App
2021-10-02T09:53:30Z,16.4,1.4,11.283,0.0,0.0,0.0,15.8,1.4,4.615,16.2,1.8,13.894,Fitbit App
2021-10-03T10:11:00Z,16.6,1.9,11.595,0.0,0.0,0.0,10.8,0.7,2.87,17.2,1.5,8.03,Fitbit App
2021-10-04T09:02:30Z,17.0,2.0,7.275,0.0,0.0,0.0,-1.0,0.0,1.679,17.4,0.7,4.006,Fitbit App
2021-10-05T08:42:30Z,17.0,1.8,9.942,0.0,0.0,0.0,13.0,0.5,2.601,17.4,1.5,8.324,Fitbit App
2021-10-06T09:29:00Z,16.2,1.7,6.356,0.0,0.0,0.0,-1.0,0.0,2.318,16.4,0.9,10.402,Fitbit App
2021-10-07T06:34:00Z,18.2,1.7,5.707,0.0,0.0,0.0,-1.0,0.0,1.934,18.2,1.3,4.7,Fitbit App
2021-10-08T07:23:00Z,16.4,1.2,4.328,0.0,0.0,0.0,-1.0,0.0,1.74,16.2,1.5,4.534,Fitbit App
2021-10-09T09:51:30Z,17.8,2.1,4.463,0.0,0.0,0.0,-1.0,0.0,1.299,16.4,1.8,6.996,Fitbit App
2021-10-10T07:46:30Z,17.4,1.6,5.745,0.0,0.0,0.0,-1.0,0.0,1.553,17.4,1.6,5.745,Fitbit App
2021-10-11T08:29:00Z,15.8,1.1,6.956,0.0,0.0,0.0,-1.0,0.0,1.549,17.0,1.6,4.954,Fitbit App
2021-10-12T08:14:30Z,17.0,1.0,6.126,0.0,0.0,0.0,-1.0,0.0,1.869,19.2,0.8,7.426,Fitbit App
2021-10-13T05:32:00Z,18.0,1.7,6.033,0.0,0.0,0.0,-1.0,0.0,1.77,16.4,0.7,4.006,Fitbit App
2021-10-14T08:20:00Z,16.4,0.8,2.864,0.0,0.0,0.0,-1.0,0.0,2.013,16.6,0.8,3.694,Fitbit App
2021-10-14T09:39:00Z,16.2,0.7,2.711,0.0,0.0,0.0,-1.0,0.0,2.029,16.6,0.8,3.613,Fitbit App
2021-10-15T08:49:30Z,18.0,1.0,7.806,0.0,0.0,0.0,-1.0,0.0,1.316,18.8,1.3,7.251,Fitbit App
2021-10-16T09:13:00Z,16.4,1.0,4.154,0.0,0.0,0.0,-1.0,0.0,1.558,18.6,0.9,5.385,Fitbit App
2021-10-17T10:29:00Z,17.0,1.2,5.635,0.0,0.0,0.0,-1.0,0.0,2.338,17.8,1.3,5.042,Fitbit App
2021-10-18T02:55:00Z,-1.0,0.0,2.169,0.0,0.0,0.0,-1.0,0.0,1.335,19.6,1.0,8.302,Fitbit App
2021-10-18T07:30:00Z,-1.0,0.0,1.668,0.0,0.0,0.0,-1.0,0.0,1.564,19.4,0.9,5.026,Fitbit App
2021-10-19T06:23:30Z,16.8,2.3,5.514,0.0,0.0,0.0,-1.0,0.0,1.633,18.2,1.6,7.2,Fitbit App
2021-10-20T09:45:30Z,16.2,1.1,6.208,0.0,0.0,0.0,15.8,1.8,3.042,16.4,1.1,7.02,Fitbit App
2021-10-21T09:54:30Z,16.2,1.5,8.997,0.0,0.0,0.0,-1.0,0.0,2.357,16.8,0.6,9.591,Fitbit App
2021-10-22T07:57:00Z,16.4,1.7,9.582,0.0,0.0,0.0,-1.0,0.0,2.06,16.8,0.6,6.957,Fitbit App
2021-10-22T20:49:00Z,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,Fitbit App
2021-10-23T09:39:00Z,-1.0,0.0,1.325,0.0,0.0,0.0,-1.0,0.0,1.624,18.2,0.9,7.23,Fitbit App
2021-10-24T06:57:00Z,17.0,2.0,5.684,0.0,0.0,0.0,-1.0,0.0,1.626,17.0,2.0,5.684,Fitbit App
2021-10-25T07:54:00Z,16.0,1.3,6.593,0.0,0.0,0.0,-1.0,0.0,1.531,17.4,1.0,4.286,Fitbit App
2021-10-26T09:04:30Z,17.2,1.1,5.653,0.0,0.0,0.0,-1.0,0.0,2.336,17.2,1.1,5.653,Fitbit App
2021-10-27T07:06:00Z,17.6,0.8,6.148,0.0,0.0,0.0,-1.0,0.0,1.504,17.6,0.8,6.148,Fitbit App
2021-10-28T08:10:00Z,17.4,1.7,6.759,0.0,0.0,0.0,-1.0,0.0,1.796,17.4,1.7,6.759,Fitbit App
2021-10-29T09:47:30Z,17.6,1.4,8.235,0.0,0.0,0.0,-1.0,0.0,1.317,17.6,0.7,4.561,Fitbit App
2021-10-30T08:25:00Z,17.0,1.0,5.586,0.0,0.0,0.0,-1.0,0.0,1.945,19.0,0.6,6.043,Fitbit App
2021-10-31T09:49:30Z,18.2,2.2,10.473,0.0,0.0,0.0,17.0,2.5,4.407,16.4,1.8,7.098,Fitbit App
