timestamp,body fat percentage,data source
2025-10-02T06:09:57Z,34.5,Withings Fitbit 3P Web API
2025-10-03T07:04:28Z,33.982,Withings Fitbit 3P Web API
2025-10-04T06:22:06Z,34.054,Withings Fitbit 3P Web API
2025-10-05T06:10:45Z,34.001,Withings Fitbit 3P Web API
2025-10-07T05:56:08Z,33.928,Withings Fitbit 3P Web API
2025-10-08T05:39:24Z,33.669,Withings Fitbit 3P Web API
2025-10-09T05:25:29Z,33.494,Withings Fitbit 3P Web API
2025-10-11T09:16:43Z,33.494,Withings Fitbit 3P Web API
2025-10-11T09:17:43Z,33.526,Withings Fitbit 3P Web API
2025-10-12T06:31:52Z,33.755,Withings Fitbit 3P Web API
2025-10-22T06:37:33Z,33.697,Withings Fitbit 3P Web API
2025-10-30T06:28:07Z,33.906,Withings Fitbit 3P Web API
