timestamp,body fat percentage,data source
2025-08-13T05:13:19Z,34.253,Withings Fitbit 3P Web API
2025-08-14T04:21:35Z,34.165,Withings Fitbit 3P Web API
2025-08-15T07:19:48Z,33.639,Withings Fitbit 3P Web API
2025-08-15T07:20:57Z,34.075,Withings Fitbit 3P Web API
2025-08-16T06:37:07Z,34.037,Withings Fitbit 3P Web API
2025-08-16T06:38:25Z,34.068,Withings Fitbit 3P Web API
2025-08-17T06:46:06Z,33.711,Withings Fitbit 3P Web API
2025-08-17T06:47:18Z,33.879,Withings Fitbit 3P Web API
2025-08-18T06:07:40Z,33.933,Withings Fitbit 3P Web API
2025-08-19T06:07:25Z,33.732,Withings Fitbit 3P Web API
2025-08-20T20:42:14Z,33.779,Withings Fitbit 3P Web API
2025-08-20T20:43:34Z,33.895,Withings Fitbit 3P Web API
2025-08-21T14:08:19Z,33.706,Withings Fitbit 3P Web API
2025-08-22T11:17:30Z,33.371,Withings Fitbit 3P Web API
2025-08-22T11:18:15Z,33.299,Withings Fitbit 3P Web API
2025-08-23T10:28:04Z,33.618,Withings Fitbit 3P Web API
2025-08-24T11:14:06Z,33.762,Withings Fitbit 3P Web API
2025-08-25T11:36:40Z,33.578,Withings Fitbit 3P Web API
2025-08-25T11:37:22Z,33.646,Withings Fitbit 3P Web API
2025-08-25T11:38:09Z,33.521,Withings Fitbit 3P Web API
2025-08-26T11:06:45Z,33.784,Withings Fitbit 3P Web API
2025-08-27T12:28:17Z,33.507,Withings Fitbit 3P Web API
2025-08-28T11:55:01Z,33.595,Withings Fitbit 3P Web API
