timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2024-03-01T07:02:00Z,12.6,0.6,4.496,18.4,1.4,7.569,-1.0,0.0,1.761,12.6,0.6,4.496,Fitbit App
2024-03-02T08:45:00Z,17.6,2.0,13.956,17.2,2.2,9.289,-1.0,0.0,1.746,17.6,2.0,13.956,Fitbit App
2024-03-03T07:44:30Z,17.6,1.9,7.816,19.0,2.4,11.836,-1.0,0.0,1.685,17.6,1.9,7.816,Fitbit App
2024-03-04T09:28:30Z,18.2,1.2,5.064,18.0,2.4,19.295,9.6,0.7,3.345,18.2,1.2,5.064,Fitbit App
2024-03-05T05:35:30Z,18.6,1.1,7.761,19.0,1.9,10.383,-1.0,0.0,1.745,18.6,1.1,7.761,Fitbit App
2024-03-06T04:42:30Z,18.8,1.3,7.944,18.4,1.9,9.082,-1.0,0.0,1.558,18.8,1.3,7.944,Fitbit App
2024-03-07T07:13:30Z,18.6,1.2,8.289,18.6,1.8,9.808,-1.0,0.0,2.067,18.6,1.2,8.289,Fitbit App
2024-03-08T06:37:30Z,17.8,1.5,12.35,18.4,1.0,6.339,-1.0,0.0,1.417,17.8,1.5,12.35,Fitbit App
2024-03-10T06:53:00Z,17.4,1.1,8.425,17.6,1.7,15.067,-1.0,0.0,2.158,17.4,1.1,8.425,Fitbit App
2024-03-11T07:31:00Z,18.0,1.1,5.079,18.8,2.0,11.522,-1.0,0.0,2.01,18.0,1.1,5.079,Fitbit App
2024-03-13T07:17:30Z,18.0,1.4,6.271,18.4,2.5,14.857,22.8,0.5,4.056,18.0,1.4,6.271,Fitbit App
2024-03-14T07:14:30Z,-1.0,0.0,0.0,18.2,1.9,10.406,-1.0,0.0,1.819,18.2,1.9,10.406,Fitbit App
2024-03-15T07:04:00Z,19.2,0.9,5.623,18.4,2.0,12.094,16.4,4.8,7.01,19.2,0.9,5.623,Fitbit App
2024-03-16T05:25:00Z,18.4,1.1,6.916,18.2,1.8,13.712,-1.0,0.0,1.83,18.4,1.1,6.916,Fitbit App
2024-03-17T07:50:30Z,18.2,1.5,8.2,18.0,1.6,10.062,26.8,0.3,4.464,18.2,1.5,8.2,Fitbit App
2024-03-18T06:40:30Z,18.8,0.8,7.044,19.0,1.7,7.274,20.8,0.5,3.172,18.8,0.8,7.044,Fitbit App
2024-03-18T08:48:30Z,18.8,1.0,7.2,19.2,1.6,6.606,-1.0,0.0,1.958,18.8,1.0,7.2,Fitbit App
2024-03-18T17:28:00Z,-1.0,0.0,0.0,-1.0,0.0,1.738,-1.0,0.0,2.008,0.0,0.0,0.0,Fitbit App
2024-03-19T07:44:00Z,18.6,1.5,10.654,19.0,2.0,11.769,-1.0,0.0,1.393,18.6,1.5,10.654,Fitbit App
2024-03-20T06:45:00Z,18.2,2.2,9.537,17.8,2.1,12.269,10.4,1.3,3.554,18.2,2.2,9.537,Fitbit App
2024-03-21T07:02:00Z,18.8,0.8,4.524,18.0,1.7,9.387,-1.0,0.0,0.948,18.8,0.8,4.524,Fitbit App
2024-03-22T06:29:00Z,19.0,1.1,5.63,18.8,1.7,9.111,-1.0,0.0,1.834,19.0,1.1,5.63,Fitbit App
2024-03-23T08:02:00Z,18.4,1.1,8.901,18.0,1.7,12.209,-1.0,0.0,2.363,18.4,1.1,8.901,Fitbit App
2024-03-24T06:42:30Z,18.6,1.7,5.98,18.0,1.8,10.43,-1.0,0.0,1.589,18.6,1.7,5.98,Fitbit App
2024-03-25T04:53:30Z,18.6,1.0,7.142,18.8,1.6,10.443,-1.0,0.0,1.703,18.6,1.0,7.142,Fitbit App
2024-03-26T08:43:30Z,17.6,0.8,5.185,17.2,1.6,11.724,-1.0,0.0,1.461,17.6,0.8,5.185,Fitbit App
2024-03-27T02:34:30Z,17.6,1.0,8.477,18.4,1.9,8.428,-1.0,0.0,1.433,17.6,1.0,8.477,Fitbit App
2024-03-27T21:09:30Z,-1.0,0.0,1.83,18.8,1.8,10.393,-1.0,0.0,2.328,18.8,1.8,10.393,Fitbit App
2024-03-28T04:15:30Z,19.6,0.9,5.088,-1.0,0.0,2.289,-1.0,0.0,2.023,19.6,0.9,5.088,Fitbit App
