timestamp,body fat percentage,data source
2023-07-01T08:20:36Z,32.461,Withings Fitbit 3P Web API
2023-07-02T06:54:15Z,32.626,Withings Fitbit 3P Web API
2023-07-03T05:53:31Z,32.75,Withings Fitbit 3P Web API
2023-07-04T05:04:31Z,32.678,Withings Fitbit 3P Web API
2023-07-05T06:39:55Z,32.605,Withings Fitbit 3P Web API
2023-07-06T06:14:15Z,32.322,Withings Fitbit 3P Web API
2023-07-08T08:11:20Z,32.722,Withings Fitbit 3P Web API
2023-07-09T07:50:51Z,32.576,Withings Fitbit 3P Web API
2023-07-10T06:05:01Z,32.489,Withings Fitbit 3P Web API
2023-07-11T06:08:48Z,32.439,Withings Fitbit 3P Web API
2023-07-12T07:06:29Z,32.645,Withings Fitbit 3P Web API
2023-07-13T06:09:57Z,32.6,Withings Fitbit 3P Web API
2023-07-14T05:17:54Z,32.246,Withings Fitbit 3P Web API
2023-07-15T07:06:37Z,32.724,Withings Fitbit 3P Web API
2023-07-16T07:51:03Z,32.664,Withings Fitbit 3P Web API
2023-07-17T06:05:56Z,32.444,Withings Fitbit 3P Web API
2023-07-18T04:39:58Z,32.531,Withings Fitbit 3P Web API
