timestamp,oxygen saturation percentage,data source
2024-11-29T14:56:33Z,99.1,Charge 6
2024-11-29T14:57:33Z,98.5,Charge 6
2024-11-29T14:58:33Z,96.5,Charge 6
2024-11-29T14:59:33Z,94.0,Charge 6
2024-11-29T15:00:33Z,93.4,Charge 6
2024-11-29T15:01:33Z,93.5,Charge 6
2024-11-29T16:05:33Z,96.3,Charge 6
2024-11-29T16:06:33Z,97.9,Charge 6
2024-11-29T16:07:33Z,98.5,Charge 6
2024-11-29T16:08:33Z,99.1,Charge 6
2024-11-29T16:09:33Z,99.4,Charge 6
2024-11-29T16:12:33Z,99.5,Charge 6
2024-11-29T16:13:33Z,99.1,Charge 6
2024-11-29T22:57:03Z,93.2,Charge 6
2024-11-29T22:58:03Z,93.0,Charge 6
2024-11-29T22:59:03Z,93.8,Charge 6
2024-11-29T23:00:03Z,94.1,Charge 6
2024-11-29T23:01:03Z,94.2,Charge 6
2024-11-29T23:02:03Z,94.3,Charge 6
2024-11-29T23:03:03Z,94.5,Charge 6
2024-11-29T23:04:03Z,94.2,Charge 6
2024-11-29T23:05:03Z,94.2,Charge 6
2024-11-29T23:06:03Z,95.7,Charge 6
2024-11-29T23:07:03Z,96.7,Charge 6
2024-11-29T23:08:03Z,97.9,Charge 6
2024-11-29T23:09:03Z,98.5,Charge 6
2024-11-29T23:10:03Z,98.9,Charge 6
2024-11-29T23:31:03Z,97.9,Charge 6
2024-11-29T23:32:03Z,98.3,Charge 6
2024-11-29T23:33:03Z,98.3,Charge 6
2024-11-29T23:35:03Z,95.8,Charge 6
2024-11-29T23:54:03Z,93.1,Charge 6
2024-11-29T23:55:03Z,95.2,Charge 6
2024-11-29T23:56:03Z,96.2,Charge 6
2024-11-29T23:57:03Z,96.7,Charge 6
2024-11-29T23:58:03Z,98.0,Charge 6
2024-11-29T23:59:03Z,98.6,Charge 6
2024-11-30T00:01:03Z,98.9,Charge 6
2024-11-30T00:02:03Z,99.3,Charge 6
2024-11-30T00:03:03Z,99.6,Charge 6
2024-11-30T00:04:03Z,99.7,Charge 6
2024-11-30T00:05:03Z,100.0,Charge 6
2024-11-30T00:06:03Z,100.0,Charge 6
2024-11-30T00:07:03Z,100.0,Charge 6
2024-11-30T00:08:03Z,100.0,Charge 6
2024-11-30T00:09:03Z,100.0,Charge 6
2024-11-30T00:10:03Z,99.9,Charge 6
2024-11-30T00:11:03Z,99.1,Charge 6
2024-11-30T00:12:03Z,98.1,Charge 6
2024-11-30T00:31:03Z,93.9,Charge 6
2024-11-30T00:32:03Z,92.1,Charge 6
2024-11-30T00:33:03Z,91.5,Charge 6
2024-11-30T00:34:03Z,91.1,Charge 6
2024-11-30T00:35:03Z,90.8,Charge 6
2024-11-30T00:38:03Z,90.5,Charge 6
2024-11-30T00:39:03Z,90.1,Charge 6
2024-11-30T00:40:03Z,89.0,Charge 6
2024-11-30T01:07:03Z,93.6,Charge 6
2024-11-30T01:08:03Z,93.1,Charge 6
2024-11-30T01:09:03Z,93.5,Charge 6
2024-11-30T01:10:03Z,93.4,Charge 6
2024-11-30T01:11:03Z,93.0,Charge 6
2024-11-30T02:45:03Z,92.3,Charge 6
2024-11-30T02:46:03Z,93.2,Charge 6
2024-11-30T02:47:03Z,94.2,Charge 6
2024-11-30T02:48:03Z,94.5,Charge 6
2024-11-30T02:49:03Z,94.9,Charge 6
2024-11-30T02:50:03Z,94.9,Charge 6
2024-11-30T02:51:03Z,95.2,Charge 6
2024-11-30T02:52:03Z,95.4,Charge 6
2024-11-30T02:53:03Z,95.8,Charge 6
2024-11-30T02:54:03Z,95.5,Charge 6
2024-11-30T02:55:03Z,95.6,Charge 6
2024-11-30T02:56:03Z,95.6,Charge 6
2024-11-30T02:58:03Z,94.6,Charge 6
2024-11-30T02:59:03Z,92.8,Charge 6
2024-11-30T03:00:03Z,92.1,Charge 6
2024-11-30T03:01:03Z,91.4,Charge 6
2024-11-30T15:09:33Z,99.6,Charge 6
2024-11-30T15:10:33Z,98.7,Charge 6
2024-11-30T15:11:33Z,97.1,Charge 6
2024-11-30T23:43:34Z,97.3,Charge 6
2024-11-30T23:44:34Z,96.3,Charge 6
2024-11-30T23:45:34Z,95.7,Charge 6
2024-11-30T23:46:34Z,95.1,Charge 6
2024-11-30T23:47:34Z,94.9,Charge 6
2024-11-30T23:48:34Z,94.9,Charge 6
2024-11-30T23:49:34Z,94.9,Charge 6
2024-11-30T23:50:34Z,94.7,Charge 6
2024-11-30T23:51:34Z,94.9,Charge 6
2024-11-30T23:52:34Z,94.9,Charge 6
2024-11-30T23:53:34Z,94.7,Charge 6
2024-11-30T23:54:34Z,94.5,Charge 6
2024-11-30T23:55:34Z,94.4,Charge 6
2024-11-30T23:56:34Z,94.0,Charge 6
2024-11-30T23:57:34Z,94.3,Charge 6
2024-11-30T23:58:34Z,94.8,Charge 6
2024-11-30T23:59:34Z,94.9,Charge 6
