timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2023-11-01T06:27:00Z,18.0,1.4,4.945,17.6,1.6,5.525,-1.0,0.0,1.843,18.0,1.4,4.945,Fitbit App
2023-11-02T06:04:30Z,17.8,0.8,6.315,18.2,1.6,7.618,-1.0,0.0,1.501,17.8,0.8,6.315,Fitbit App
2023-11-03T05:37:30Z,18.0,1.1,7.808,17.8,1.6,12.131,-1.0,0.0,2.354,18.0,1.1,7.808,Fitbit App
2023-11-04T06:31:00Z,18.4,1.6,8.495,17.8,1.5,10.892,-1.0,0.0,2.174,18.4,1.6,8.495,Fitbit App
2023-11-05T07:47:30Z,18.4,1.7,7.186,18.0,1.9,6.14,-1.0,0.0,1.765,18.4,1.7,7.186,Fitbit App
2023-11-06T07:06:30Z,19.6,1.5,7.836,-1.0,0.0,1.605,-1.0,0.0,1.662,19.6,1.5,7.836,Fitbit App
2023-11-07T07:03:30Z,18.4,1.5,8.256,18.4,2.2,13.469,21.8,0.8,5.716,18.4,1.5,8.256,Fitbit App
2023-11-08T07:03:30Z,18.8,1.4,5.683,17.8,1.8,8.545,-1.0,0.0,2.009,18.8,1.4,5.683,Fitbit App
2023-11-09T07:01:30Z,18.0,1.4,6.078,16.8,1.8,9.097,11.4,1.1,2.94,18.0,1.4,6.078,Fitbit App
2023-11-10T06:45:30Z,18.0,2.4,8.265,16.6,1.7,11.73,-1.0,0.0,1.945,18.0,2.4,8.265,Fitbit App
2023-11-11T06:17:00Z,18.4,1.8,9.231,17.8,1.7,11.064,14.6,1.8,4.426,18.4,1.8,9.231,Fitbit App
2023-11-11T10:20:00Z,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,Fitbit App
2023-11-12T06:24:00Z,18.6,0.6,6.902,18.8,1.6,10.008,-1.0,0.0,1.585,18.6,0.6,6.902,Fitbit App
2023-11-13T06:20:30Z,18.6,1.9,9.018,17.6,2.1,13.225,-1.0,0.0,1.409,18.6,1.9,9.018,Fitbit App
2023-11-14T06:21:30Z,17.8,1.6,9.129,17.2,1.9,10.677,-1.0,0.0,1.747,17.8,1.6,9.129,Fitbit App
2023-11-15T07:13:30Z,17.0,1.5,11.261,16.8,2.1,14.387,-1.0,0.0,2.262,17.0,1.5,11.261,Fitbit App
2023-11-16T07:29:00Z,18.6,1.5,9.748,18.4,2.0,14.185,-1.0,0.0,1.651,18.6,1.5,9.748,Fitbit App
2023-11-17T07:19:30Z,18.6,1.1,5.048,18.0,1.8,7.901,-1.0,0.0,1.67,18.6,1.1,5.048,Fitbit App
2023-11-18T07:05:30Z,-1.0,0.0,2.356,-1.0,0.0,2.055,-1.0,0.0,1.556,0.0,0.0,2.356,Fitbit App
2023-11-19T06:17:30Z,-1.0,0.0,2.344,18.4,1.8,6.215,-1.0,0.0,1.919,18.4,1.8,6.215,Fitbit App
2023-11-20T05:52:00Z,18.2,1.6,10.248,18.0,2.0,8.378,10.2,0.6,2.853,18.2,1.6,10.248,Fitbit App
2023-11-21T07:13:00Z,-1.0,0.0,2.285,18.0,1.3,8.072,-1.0,0.0,1.364,18.0,1.3,8.072,Fitbit App
2023-11-22T07:08:30Z,16.8,1.7,7.556,17.0,1.8,15.794,16.4,1.9,5.039,16.8,1.7,7.556,Fitbit App
2023-11-23T00:26:30Z,17.4,0.9,11.162,17.6,2.0,12.081,-1.0,0.0,1.521,17.4,0.9,11.162,Fitbit App
2023-11-23T09:12:00Z,17.8,1.6,8.878,17.2,2.3,8.442,-1.0,0.0,1.924,17.8,1.6,8.878,Fitbit App
2023-11-24T03:03:30Z,19.4,1.4,7.0,18.2,1.5,9.291,25.4,0.7,2.608,19.4,1.4,7.0,Fitbit App
2023-11-24T09:23:00Z,17.4,1.0,4.005,18.2,1.8,7.78,-1.0,0.0,1.661,17.4,1.0,4.005,Fitbit App
2023-11-25T06:06:30Z,18.2,0.9,5.916,17.6,1.5,5.512,-1.0,0.0,1.834,18.2,0.9,5.916,Fitbit App
2023-11-26T02:50:00Z,17.2,1.2,10.384,17.0,1.4,10.888,15.4,1.1,4.394,17.2,1.2,10.384,Fitbit App
2023-11-27T02:56:30Z,18.4,1.8,10.711,17.2,2.3,10.414,-1.0,0.0,1.671,18.4,1.8,10.711,Fitbit App
2023-11-27T05:32:00Z,18.0,2.1,10.661,17.4,2.2,13.924,-1.0,0.0,1.71,18.0,2.1,10.661,Fitbit App
2023-11-28T06:22:00Z,17.8,1.3,5.852,18.4,2.2,9.602,11.6,1.5,3.649,17.8,1.3,5.852,Fitbit App
2023-11-29T08:26:30Z,18.2,1.3,6.923,18.8,1.7,10.963,-1.0,0.0,1.743,18.2,1.3,6.923,Fitbit App
2023-11-30T06:49:00Z,18.2,1.8,4.872,18.2,1.7,10.574,-1.0,0.0,2.253,18.2,1.8,4.872,Fitbit App
